"table","instrument","language","instructions","instructions_translated","section_id","section_prompt","section_prompt_translated","item","item_text","item_text_translated","correct_response","resp","option_text"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_24","30세 여자가 다량의 농성 질분비물이 있으며 골반과 하복부에 심한 통증이 있고 체온은 38℃이다. 항생제 치료를 받고 있을 때 간호중재는?
① 반좌위를 취하게한다.
② 케겔운동을 권장한다.
③ 수분섭취를 제한한다.
④ 유치도뇨관을 삽입한다.
⑤ 저잔류식사를 제공한다.","A 30-year-old woman has a large amount of purulent vaginal discharge, severe pelvic and lower abdominal pain, and a temperature of 38C. What is the nursing intervention while she is receiving antibiotic treatment?
① Place her in a semi-Fowler’s position.
② Recommend Kegel exercises.
③ Restrict fluid intake.
④ Insert an indwelling catheter.
⑤ Provide a low-residue diet.",1,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_25","골반내감염인 여성의 퇴원교육에서 잠재적으로 위급한 후유증으로 강조할 것은?
① 만성골반통증
② 불임
③ 우울증
④ 자궁외임신
⑤ 자궁경관암","In discharge teaching for a woman with pelvic inflammatory disease, which potentially critical sequela should be emphasized?
① Chronic pelvic pain
② Infertility
③ Depression
④ Ectopic pregnancy
⑤ Cervical cancer",4,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_25","골반내감염인 여성의 퇴원교육에서 잠재적으로 위급한 후유증으로 강조할 것은?
① 만성골반통증
② 불임
③ 우울증
④ 자궁외임신
⑤ 자궁경관암","In discharge teaching for a woman with pelvic inflammatory disease, which potentially critical sequela should be emphasized?
① Chronic pelvic pain
② Infertility
③ Depression
④ Ectopic pregnancy
⑤ Cervical cancer",4,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_26","외음, 질, 직장에 꽃양배추(Cauliflower)모양 사마귀가 특징인 성매개성질환의 원인균은?
① 포도상구균
② 연쇄상구균
③ 디프테로이드
④ 스피로헤타균
⑤ 인유두종바이러스","What is the causative organism of the sexually transmitted disease characterized by cauliflower-shaped warts on the vulva, vagina, and rectum?
① Staphylococcus
② Streptococcus
③ Diphtheroid
④ Spirochete
⑤ Human papillomavirus",5,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_26","외음, 질, 직장에 꽃양배추(Cauliflower)모양 사마귀가 특징인 성매개성질환의 원인균은?
① 포도상구균
② 연쇄상구균
③ 디프테로이드
④ 스피로헤타균
⑤ 인유두종바이러스","What is the causative organism of the sexually transmitted disease characterized by cauliflower-shaped warts on the vulva, vagina, and rectum?
① Staphylococcus
② Streptococcus
③ Diphtheroid
④ Spirochete
⑤ Human papillomavirus",5,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_27","칸디다성 질염에 대한 설명으로 옳은 것은 ?
① 질에 발적과 딸기모양 반점이 있다.
② 메트로디나졸을 경구투약한다.
③ 무증상인 성 파트너도 함께 치료받아야 한다.
④ 임신 중 감염되면 신생아 안염을 유발할 수 있다.
⑤ 항생제 복용과 당뇨병 등 유산간균의 감소로 발생한다.","Which statement about candidal vaginitis is correct?
① There is redness and strawberry-shaped spots in the vagina.
② Metronidazole is administered orally.
③ An asymptomatic sexual partner must also be treated.
④ If infected during pregnancy it can cause ophthalmia neonatorum.
⑤ It occurs from a decrease in lactobacilli due to antibiotic use, diabetes and the like.",5,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_27","칸디다성 질염에 대한 설명으로 옳은 것은 ?
① 질에 발적과 딸기모양 반점이 있다.
② 메트로디나졸을 경구투약한다.
③ 무증상인 성 파트너도 함께 치료받아야 한다.
④ 임신 중 감염되면 신생아 안염을 유발할 수 있다.
⑤ 항생제 복용과 당뇨병 등 유산간균의 감소로 발생한다.","Which statement about candidal vaginitis is correct?
① There is redness and strawberry-shaped spots in the vagina.
② Metronidazole is administered orally.
③ An asymptomatic sexual partner must also be treated.
④ If infected during pregnancy it can cause ophthalmia neonatorum.
⑤ It occurs from a decrease in lactobacilli due to antibiotic use, diabetes and the like.",5,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_28","트리코모나스 질염에 효과적인 치료제는?
① 니스타틴 (nystatin)
② 독시사이클린 (doxycycline)
③ 테트라사이클린 (tetracycline)
④ 에리트로마이신 (erythromycin)
⑤ 메트로니다졸 (metronidazole; flagyl )","Which is an effective treatment for trichomonas vaginitis?
① nystatin
② doxycycline
③ tetracycline
④ erythromycin
⑤ metronidazole (flagyl)",5,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_28","트리코모나스 질염에 효과적인 치료제는?
① 니스타틴 (nystatin)
② 독시사이클린 (doxycycline)
③ 테트라사이클린 (tetracycline)
④ 에리트로마이신 (erythromycin)
⑤ 메트로니다졸 (metronidazole; flagyl )","Which is an effective treatment for trichomonas vaginitis?
① nystatin
② doxycycline
③ tetracycline
④ erythromycin
⑤ metronidazole (flagyl)",5,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_29","25세 여성이 많은 양의 질 분비물과 질 부위 자극과 가려움으로 병원을 방문하였다. 분비물에서 우유 빛깔의 생선비린 냄새가 날 때 관련된 질염은?
① Toxoplamosis
② Candidiasis
③ Bacterial vaginitis
④ Trichomonas vaginitis
⑤ Group B-streptococcus","A 25-year-old woman visited the hospital because of a large amount of vaginal discharge and irritation and itching of the vaginal area. When the discharge is milky in colour with a fishy odour, which vaginitis is related?
① Toxoplamosis
② Candidiasis
③ Bacterial vaginitis
④ Trichomonas vaginitis
⑤ Group B-streptococcus",3,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_29","25세 여성이 많은 양의 질 분비물과 질 부위 자극과 가려움으로 병원을 방문하였다. 분비물에서 우유 빛깔의 생선비린 냄새가 날 때 관련된 질염은?
① Toxoplamosis
② Candidiasis
③ Bacterial vaginitis
④ Trichomonas vaginitis
⑤ Group B-streptococcus","A 25-year-old woman visited the hospital because of a large amount of vaginal discharge and irritation and itching of the vaginal area. When the discharge is milky in colour with a fishy odour, which vaginitis is related?
① Toxoplamosis
② Candidiasis
③ Bacterial vaginitis
④ Trichomonas vaginitis
⑤ Group B-streptococcus",3,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_30","단순포진 감염인 임부 관련 설명으로 틀린 것은?
① 성교, 피부접촉과 입맞춤으로 감염된다.
② 산도감염 예방하기 위해 제왕절개로 분만한다.
③ 임신 중에 빈발하고 치료가 늦으면 태아기형을 초래한다.
④ 감염 초기 acyclovir(아사이클로비르) 치료는 재발을 줄인다.
⑤ 좌우 대칭성 수포가 형성되고 통증이 심하다.","Which statement about a pregnant woman with herpes simplex infection is incorrect?
① It is transmitted through intercourse, skin contact and kissing.
② Delivery is by cesarean section to prevent infection through the birth canal.
③ It occurs frequently during pregnancy and, if treatment is late, causes fetal malformation.
④ Acyclovir treatment in the early stage of infection reduces recurrence.
⑤ Bilaterally symmetric vesicles form and the pain is severe.",3,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_30","단순포진 감염인 임부 관련 설명으로 틀린 것은?
① 성교, 피부접촉과 입맞춤으로 감염된다.
② 산도감염 예방하기 위해 제왕절개로 분만한다.
③ 임신 중에 빈발하고 치료가 늦으면 태아기형을 초래한다.
④ 감염 초기 acyclovir(아사이클로비르) 치료는 재발을 줄인다.
⑤ 좌우 대칭성 수포가 형성되고 통증이 심하다.","Which statement about a pregnant woman with herpes simplex infection is incorrect?
① It is transmitted through intercourse, skin contact and kissing.
② Delivery is by cesarean section to prevent infection through the birth canal.
③ It occurs frequently during pregnancy and, if treatment is late, causes fetal malformation.
④ Acyclovir treatment in the early stage of infection reduces recurrence.
⑤ Bilaterally symmetric vesicles form and the pain is severe.",3,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_31","방광질누공으로 복원수술을 받은 여성의 수술 후 상처부위 치료를 위한 간호중재는?
① 저단백식사를 제공한다.
② 정맥주입량을 제한한다.
③ 유치도뇨관을 유지한다.
④ 변이 질로 배출되는지 확인한다.
⑤ 다리를 움직이지 못하게 확인한다.","What is the nursing intervention for care of the wound site after reconstructive surgery in a woman with a vesicovaginal fistula?
① Provide a low-protein diet.
② Restrict the intravenous infusion volume.
③ Maintain an indwelling catheter.
④ Check whether stool is discharged through the vagina.
⑤ Make sure she cannot move her legs.",3,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_31","방광질누공으로 복원수술을 받은 여성의 수술 후 상처부위 치료를 위한 간호중재는?
① 저단백식사를 제공한다.
② 정맥주입량을 제한한다.
③ 유치도뇨관을 유지한다.
④ 변이 질로 배출되는지 확인한다.
⑤ 다리를 움직이지 못하게 확인한다.","What is the nursing intervention for care of the wound site after reconstructive surgery in a woman with a vesicovaginal fistula?
① Provide a low-protein diet.
② Restrict the intravenous infusion volume.
③ Maintain an indwelling catheter.
④ Check whether stool is discharged through the vagina.
⑤ Make sure she cannot move her legs.",3,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_32","G6-P5 임신력인 70세 여성이 3도 자궁탈출증 진단을 받았을 때 예상되는 수술은?
① 원추절제술
② 루프환상투열절제술
③ 맥도날드교정술
④ 질식자궁절제술
⑤ 근치자궁절제술","A 70-year-old woman with an obstetric history of G6-P5 was diagnosed with third-degree uterine prolapse. Which surgery is expected?
① Conization
② Loop electrosurgical excision
③ McDonald cerclage
④ Vaginal hysterectomy
⑤ Radical hysterectomy",4,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_32","G6-P5 임신력인 70세 여성이 3도 자궁탈출증 진단을 받았을 때 예상되는 수술은?
① 원추절제술
② 루프환상투열절제술
③ 맥도날드교정술
④ 질식자궁절제술
⑤ 근치자궁절제술","A 70-year-old woman with an obstetric history of G6-P5 was diagnosed with third-degree uterine prolapse. Which surgery is expected?
① Conization
② Loop electrosurgical excision
③ McDonald cerclage
④ Vaginal hysterectomy
⑤ Radical hysterectomy",4,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_33","다음은 3년간 임신이 안 된 부부 중 남편이 받은 정액검사 결과이다. 검사결과에 대한 해석으로 옳은 것은? ㆍ정액량: 2.5ml ㆍ정자 수: 60,000,000개/ml ㆍ운동성 정자의 비율: 70% ㆍpH: 7.5
① 정상 소견
② 정자부족증
③ 정액량 부족
④ 운동성 정자의 비율이 낮음
⑤ 정액의 높은 산성도","The following are the semen analysis results of the husband of a couple who have not conceived for 3 years. Which is a correct interpretation of the results? - Semen volume: 2.5 ml - Sperm count: 60,000,000/ml - Proportion of motile sperm: 70% - pH: 7.5
① Normal findings
② Oligospermia
③ Insufficient semen volume
④ Low proportion of motile sperm
⑤ High acidity of the semen",1,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_33","다음은 3년간 임신이 안 된 부부 중 남편이 받은 정액검사 결과이다. 검사결과에 대한 해석으로 옳은 것은? ㆍ정액량: 2.5ml ㆍ정자 수: 60,000,000개/ml ㆍ운동성 정자의 비율: 70% ㆍpH: 7.5
① 정상 소견
② 정자부족증
③ 정액량 부족
④ 운동성 정자의 비율이 낮음
⑤ 정액의 높은 산성도","The following are the semen analysis results of the husband of a couple who have not conceived for 3 years. Which is a correct interpretation of the results? - Semen volume: 2.5 ml - Sperm count: 60,000,000/ml - Proportion of motile sperm: 70% - pH: 7.5
① Normal findings
② Oligospermia
③ Insufficient semen volume
④ Low proportion of motile sperm
⑤ High acidity of the semen",1,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_34","난임 여성의 자궁내막검사에 대한 설명으로 옳은 것은?
① 난포의 크기를 측정한다.
② 황체기능 결함을 확인한다.
③ 배란 후 2~3일째에 검사한다.
④ 복강경 검사와 병행해서 시행한다.
⑤ 검사하기 3일 전부터 성관계를 금지한다.","Which statement about endometrial examination in an infertile woman is correct?
① It measures the size of the follicle.
② It confirms a luteal function defect.
③ It is performed on the 2nd-3rd day after ovulation.
④ It is performed together with laparoscopic examination.
⑤ Sexual intercourse is prohibited from 3 days before the examination.",2,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_34","난임 여성의 자궁내막검사에 대한 설명으로 옳은 것은?
① 난포의 크기를 측정한다.
② 황체기능 결함을 확인한다.
③ 배란 후 2~3일째에 검사한다.
④ 복강경 검사와 병행해서 시행한다.
⑤ 검사하기 3일 전부터 성관계를 금지한다.","Which statement about endometrial examination in an infertile woman is correct?
① It measures the size of the follicle.
② It confirms a luteal function defect.
③ It is performed on the 2nd-3rd day after ovulation.
④ It is performed together with laparoscopic examination.
⑤ Sexual intercourse is prohibited from 3 days before the examination.",2,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_35","자궁경부와 양쪽 난관의 문제가 있는 난임 여성에게 우선적으로 고려할 수 있는 치료는?
① 보조 부화술
② 생식세포 난관 이식
③ 접합자 난관 이식
④ 체외수정
⑤ 대리모 임신","Which treatment can be considered first for an infertile woman with problems of the cervix and both fallopian tubes?
① Assisted hatching
② Gamete intrafallopian transfer
③ Zygote intrafallopian transfer
④ In vitro fertilization
⑤ Surrogate pregnancy",4,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_35","자궁경부와 양쪽 난관의 문제가 있는 난임 여성에게 우선적으로 고려할 수 있는 치료는?
① 보조 부화술
② 생식세포 난관 이식
③ 접합자 난관 이식
④ 체외수정
⑤ 대리모 임신","Which treatment can be considered first for an infertile woman with problems of the cervix and both fallopian tubes?
① Assisted hatching
② Gamete intrafallopian transfer
③ Zygote intrafallopian transfer
④ In vitro fertilization
⑤ Surrogate pregnancy",4,1,"Correct"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_36","자궁경부암(HPV) 백신에 대한 옳은 설명은?
① 20세 이후에 백신 접종하는 것이 안전하다.
② 국가에서 만 13~14세 여성에게 1회 접종을 권고한다.
③ 성 경험 시작하기 전에 백신 접종을 하는 것이 효과가 높다.
④ 서바릭스가 가다실보다 HPV 예방 효과가 크다.
⑤ HPV 예방접종을 통해 많은 유형의 HPV(2, 4, 6, 11, 18, 21)를 예방할 수 있다.","Which is a correct statement about the cervical cancer (HPV) vaccine?
① It is safe to be vaccinated after age 20.
② The state recommends a single dose for women aged 13-14.
③ Vaccination before starting sexual experience is more effective.
④ Cervarix has a greater HPV-preventive effect than Gardasil.
⑤ HPV vaccination can prevent many types of HPV (2, 4, 6, 11, 18, 21).",3,0,"Incorrect"
"lee_2025_nursing_exam","2023 Women's Health Nursing final examination, 4th-year first semester, Korean baccalaureate nursing programme","Korean","반드시, 시험지에 학번과 이름 기록해서 답지와 함께 제출해주세요. 시험 배점: 객관식 50문항 50점 = 총 50점 만점","Be sure to write your student number and name on the examination paper and hand it in together with the answer sheet. Scoring: 50 objective items, 50 points = 50 points in total.","lee_2025_nursing_exam_mcq","다음에 답은 OMR 카드에 적어주세요(1~39번, 각 1점씩).","Write the answers to the following on the OMR card (nos. 1-39, 1 point each).","item_36","자궁경부암(HPV) 백신에 대한 옳은 설명은?
① 20세 이후에 백신 접종하는 것이 안전하다.
② 국가에서 만 13~14세 여성에게 1회 접종을 권고한다.
③ 성 경험 시작하기 전에 백신 접종을 하는 것이 효과가 높다.
④ 서바릭스가 가다실보다 HPV 예방 효과가 크다.
⑤ HPV 예방접종을 통해 많은 유형의 HPV(2, 4, 6, 11, 18, 21)를 예방할 수 있다.","Which is a correct statement about the cervical cancer (HPV) vaccine?
① It is safe to be vaccinated after age 20.
② The state recommends a single dose for women aged 13-14.
③ Vaccination before starting sexual experience is more effective.
④ Cervarix has a greater HPV-preventive effect than Gardasil.
⑤ HPV vaccination can prevent many types of HPV (2, 4, 6, 11, 18, 21).",3,1,"Correct"
