"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X35","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich beteilige mich häufiger.",NA,"Stimme voll und ganz zu",5,"I participate more frequently.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X36","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich höre aufmerksamer zu.",NA,"Stimme überhaupt nicht zu",1,"I listen more attentively.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X36","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich höre aufmerksamer zu.",NA,"Stimme nicht zu",2,"I listen more attentively.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X36","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich höre aufmerksamer zu.",NA,"Teils/Teils",3,"I listen more attentively.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X36","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich höre aufmerksamer zu.",NA,"Stimme zu",4,"I listen more attentively.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X36","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich höre aufmerksamer zu.",NA,"Stimme voll und ganz zu",5,"I listen more attentively.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X37","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich investiere mehr Zeit in die Vor- und Nachbereitung.",NA,"Stimme überhaupt nicht zu",1,"I invest more time in preparation and follow-up.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X37","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich investiere mehr Zeit in die Vor- und Nachbereitung.",NA,"Stimme nicht zu",2,"I invest more time in preparation and follow-up.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X37","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich investiere mehr Zeit in die Vor- und Nachbereitung.",NA,"Teils/Teils",3,"I invest more time in preparation and follow-up.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X37","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich investiere mehr Zeit in die Vor- und Nachbereitung.",NA,"Stimme zu",4,"I invest more time in preparation and follow-up.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X37","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich investiere mehr Zeit in die Vor- und Nachbereitung.",NA,"Stimme voll und ganz zu",5,"I invest more time in preparation and follow-up.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X38","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich komme durch Namensnennung öfter mit Kommilitonen während der Veranstaltung ins Gespräch.",NA,"Stimme überhaupt nicht zu",1,"I come into conversation with fellow students during the session more often due to name use.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X38","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich komme durch Namensnennung öfter mit Kommilitonen während der Veranstaltung ins Gespräch.",NA,"Stimme nicht zu",2,"I come into conversation with fellow students during the session more often due to name use.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X38","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich komme durch Namensnennung öfter mit Kommilitonen während der Veranstaltung ins Gespräch.",NA,"Teils/Teils",3,"I come into conversation with fellow students during the session more often due to name use.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X38","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich komme durch Namensnennung öfter mit Kommilitonen während der Veranstaltung ins Gespräch.",NA,"Stimme zu",4,"I come into conversation with fellow students during the session more often due to name use.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X38","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich komme durch Namensnennung öfter mit Kommilitonen während der Veranstaltung ins Gespräch.",NA,"Stimme voll und ganz zu",5,"I come into conversation with fellow students during the session more often due to name use.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X39","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich nutze Fehltermine weniger.",NA,"Stimme überhaupt nicht zu",1,"I miss fewer sessions.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X39","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich nutze Fehltermine weniger.",NA,"Stimme nicht zu",2,"I miss fewer sessions.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X39","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich nutze Fehltermine weniger.",NA,"Teils/Teils",3,"I miss fewer sessions.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X39","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich nutze Fehltermine weniger.",NA,"Stimme zu",4,"I miss fewer sessions.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X39","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich nutze Fehltermine weniger.",NA,"Stimme voll und ganz zu",5,"I miss fewer sessions.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X40","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich unterlasse ablenkende Tätigkeiten (z. B. Handynutzung).",NA,"Stimme überhaupt nicht zu",1,"I refrain more from distracting activities (e.g., mobile phone use).","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
