deposit,table,stratum,wave,slice
10.1371/journal.pone.0232232,neurodegenerative_huizinga_2019_cvc,UNAVAILABLE,2,4
10.1371/journal.pone.0232232,neurodegenerative_huizinga_2019_feda,UNAVAILABLE,2,4
10.1371/journal.pone.0232232,neurodegenerative_huizinga_2019_user,UNAVAILABLE,2,4
10.31234/osf.io/rgy4a,WMD_bartczuk_2023,never_assessed,2,4
table:promispfue_2_0e_gershon_2019_promis,promispfue_2_0e_gershon_2019_promis,UNAVAILABLE,2,4
10.1371/journal.pone.0334555,huo_2025_political_skill,never_assessed,2,4
10.1371/journal.pone.0334555,huo_2025_project_uncertainty,never_assessed,2,4
10.1371/journal.pone.0334555,huo_2025_relationship_conflict,never_assessed,2,4
10.1371/journal.pone.0334555,huo_2025_relationship_continuity,never_assessed,2,4
10.1371/journal.pone.0250545,gilbert_meta_5,never_assessed,2,4
10.17632/bj5vtsj7bj,clipa_2025_mslq,never_assessed,2,4
10.7910/dvn/fgbzck,alan_2018_student_gender_attitudes,never_assessed,2,4
10.7910/dvn/fgbzck,alan_2018_teacher_extrinsic_motivation,never_assessed,2,4
10.7910/dvn/fgbzck,alan_2018_teacher_gender_attitudes,never_assessed,2,4
10.7910/dvn/fgbzck,alan_2018_teacher_growth_mindset,never_assessed,2,4
10.7910/dvn/fgbzck,alan_2018_teacher_modern_teaching,never_assessed,2,4
10.7910/dvn/fgbzck,alan_2018_teacher_warmth,never_assessed,2,4
10.6084/m9.figshare.32714616,quinello_2026_ai_maturity_dimensions,UNAVAILABLE,2,4
10.6084/m9.figshare.32714616,quinello_2026_ai_maturity_technology,UNAVAILABLE,2,4
10.1504/ijhd.2023.10055261,Aspirations_Sonmez_2022,never_assessed,2,4
10.33009/ldbase.1620837890.bcf8,project_kids_wj_ap,never_assessed,2,4
10.33009/ldbase.1620837890.bcf8,project_kids_wj_lwid_grade,never_assessed,2,4
10.33009/ldbase.1620837890.bcf8,project_kids_wj_pc_wave,never_assessed,2,4
10.33009/ldbase.1620837890.bcf8,project_kids_wj_spell_wave,never_assessed,2,4
10.33009/ldbase.1620837890.bcf8,project_kids_wj_wa_wave,never_assessed,2,4
10.33009/ldbase.1620837890.bcf8,project_kids_wj_wf,never_assessed,2,4
10.1371/journal.pone.0345773,rodas_2026_stait_trait_anxiety,never_assessed,2,4
10.1371/journal.pone.0273328,mccarlie_2022_ortho_literacy,UNAVAILABLE,2,5
10.1371/journal.pone.0197908,alexandrowicz_2018_cesd,never_assessed,2,5
10.17632/94p8m47y58,yao_2020_bai,never_assessed,2,5
10.17632/94p8m47y58,yao_2020_bdi,never_assessed,2,5
10.17632/94p8m47y58,yao_2020_epq,never_assessed,2,5
10.17632/94p8m47y58,yao_2020_gad,never_assessed,2,5
10.17632/94p8m47y58,yao_2020_ius,never_assessed,2,5
10.17632/94p8m47y58,yao_2020_pswq,never_assessed,2,5
10.1371/journal.pone.0279984,tatala_2023_religious_experience,never_assessed,2,5
10.1371/journal.pone.0279984,tatala_2023_ucla_loneliness,never_assessed,2,5
10.5281/zenodo.19473011,lapietra_2026_volcanic_risk_perception,never_assessed,2,5
10.1371/journal.pone.0210149,selm_2019_climate_knowledge,UNAVAILABLE,2,5
10.1002/ab.22145,BPAQ_Christopher_2024_BPAQSF,never_assessed,2,5
10.1002/ab.22145,BPAQ_Christopher_2024_FFMQSF,never_assessed,2,5
10.1002/ab.22145,BPAQ_Christopher_2024_OBSI,never_assessed,2,5
10.1002/ab.22145,BPAQ_Christopher_2024_PCL5,never_assessed,2,5
10.1002/ab.22145,BPAQ_Christopher_2024_PROMIS,never_assessed,2,5
10.1002/ab.22145,BPAQ_Christopher_2024_PSS10,never_assessed,2,5
10.1002/ab.22145,BPAQ_Christopher_2024_SCSS,never_assessed,2,5
10.5281/zenodo.5156068,estevez_2021_actitu,never_assessed,2,5
10.5281/zenodo.5156068,estevez_2021_feepad,never_assessed,2,5
10.5281/zenodo.5156068,estevez_2021_feepr,never_assessed,2,5
10.5281/zenodo.5156068,estevez_2021_gest,never_assessed,2,5
10.5281/zenodo.5156068,estevez_2021_homework_engagement,never_assessed,2,5
10.5281/zenodo.5156068,estevez_2021_inter,never_assessed,2,5
10.5281/zenodo.5156068,estevez_2021_math_attitudes,never_assessed,2,5
10.5281/zenodo.5156068,estevez_2021_motiv,never_assessed,2,5
10.1016/j.appet.2021.105790,curiosity_stone_2022_fns,never_assessed,2,5
10.1016/j.appet.2021.105790,curiosity_stone_2022_invol,never_assessed,2,5
10.1016/j.appet.2021.105790,curiosity_stone_2022_var,never_assessed,2,5
10.1111/j.1600-0447.1983.tb09716.x,hads_multilcirt,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_anticorruption,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_attitudes,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_belonging,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_bribery,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_candidates,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_channels,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_confidence,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_corruption,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_difficulties,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_discrimination,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_guarantees,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_hurdles,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_importance,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_meaning,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_mechanisms,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_media,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_neighbors,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_organizations,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_party,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_prevention,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_problems,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_procedures,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_protection,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_reasons,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_registration,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_requisites,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_rights,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_risks,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_spaces,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_transparency,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_trust,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_voting,never_assessed,2,5
https://microdatos.dane.gov.co/index.php/catalog/822/get-microdata,colombia_2023_politics_wellbeing,never_assessed,2,5
10.1371/journal.pone.0271374,hoorani_2022_epreas,BLOCKED,2,5
10.1371/journal.pone.0271374,hoorani_2022_nps,BLOCKED,2,5
10.1371/journal.pone.0271374,hoorani_2022_ps,BLOCKED,2,5
10.32348/1852.4206.v16.n2.36158,ders_valencia_2025,never_assessed,2,5
10.3758/s13428-025-02650-1,yu2025,never_assessed,2,5
10.17632/zr54c7rxs3,nurjanah_2019_hls47,never_assessed,2,5
10.1371/journal.pone.0327359,qiang_2025_ne_scale,UNAVAILABLE,2,5
10.5281/zenodo.15160903,matosaslopez_2022_bars_teaching,never_assessed,2,5
table:robison_2026_retesting_recognition,robison_2026_retesting_recognition,never_assessed,2,5
10.3389/fpsyg.2018.01286,blum_2018_imak_bin,never_assessed,2,5
10.31234/osf.io/p3mza,silvia_2024_funny,never_assessed,2,5
10.1371/journal.pone.0290452,huang_2023_b_scale,UNAVAILABLE,3,1
10.1371/journal.pone.0290452,huang_2023_c_scale,UNAVAILABLE,3,1
10.1371/journal.pone.0290452,huang_2023_e_scale,UNAVAILABLE,3,1
10.1177/07342829221125843,PPPASBPNSSedaisw_Pedro_2022_EBSV,never_assessed,3,1
10.1177/07342829221125843,PPPASBPNSSedaisw_Pedro_2022_NPBE,never_assessed,3,1
10.1177/07342829221125843,PPPASBPNSSedaisw_Pedro_2022_PANAS,never_assessed,3,1
10.3389/fpsyg.2022.809862,algner2022_mimi_pool,UNAVAILABLE,3,1
10.3389/fpsyg.2022.809862,algner2022_psgbi,UNAVAILABLE,3,1
10.3389/fpsyg.2022.809862,algner2022_sia,UNAVAILABLE,3,1
10.3389/fpsyg.2022.809862,algner2022_tis,UNAVAILABLE,3,1
10.3758/s13428-024-02496-z,DMCT_Addis_2020_MCT,BLOCKED,3,1
10.3758/s13428-024-02496-z,DMCT_Addis_2020_SUIS,BLOCKED,3,1
10.5281/zenodo.18681288,antunez_2013_rmeq,never_assessed,3,1
10.5281/zenodo.18681288,antunez_2013_tmms24,never_assessed,3,1
10.7910/dvn/nz7vfl,dass21_medical_graduates_bangladesh,never_assessed,3,1
10.7910/dvn/qykxue,goldberg_2018_pas_adjectives,never_assessed,3,1
10.7910/dvn/qykxue,goldberg_2018_pas_ipip_scales,never_assessed,3,1
10.7910/dvn/23ndkx,manolika_2021_dirty_dozen,never_assessed,3,1
10.7910/dvn/23ndkx,manolika_2021_mini_ipip,never_assessed,3,1
10.7910/dvn/23ndkx,manolika_2021_movie_preferences,never_assessed,3,1
10.7910/dvn/23ndkx,manolika_2021_reading_preferences,never_assessed,3,1
table:schoen_2021_bmtl_factsfirst,schoen_2021_bmtl_factsfirst,never_assessed,3,1
10.1371/journal.pone.0269609,butt_2022_performance_impact,UNAVAILABLE,3,1
10.1037/pspp0000593,gerard_2018_metatraits,never_assessed,3,1
10.3758/s13428-026-02992-4,vollbracht_et_al_2026_ambulatory_assessment,never_assessed,3,1
10.1027/1015-5759/a000668,prpt_hellmann_2021_achievementmotive,never_assessed,3,1
10.1027/1015-5759/a000668,prpt_hellmann_2021_conscientiousness,never_assessed,3,1
10.1027/1015-5759/a000668,prpt_hellmann_2021_fearofcrime,never_assessed,3,1
10.1027/1015-5759/a000668,prpt_hellmann_2021_realisticthreat,never_assessed,3,1
10.1027/1015-5759/a000668,prpt_hellmann_2021_selfesteem,never_assessed,3,1
10.1027/1015-5759/a000668,prpt_hellmann_2021_threat,never_assessed,3,1
10.7717/peerj.6254,matranga_2019_hpv_knowledge,never_assessed,3,1
10.7910/dvn/4e3udl,redline_2026_prosbq,never_assessed,3,1
10.1371/journal.pone.0201007,acunamora_2018_gypes,never_assessed,3,1
10.1073/pnas.2117956119,portella_2022_racial_attitudes,never_assessed,3,1
table:robison_2026_retesting_ospan,robison_2026_retesting_ospan,never_assessed,3,1
10.17632/62rjwfhm6j,zhang_2026_ecological_values,never_assessed,3,1
10.17632/62rjwfhm6j,zhang_2026_ecosystem_services,never_assessed,3,1
10.17632/62rjwfhm6j,zhang_2026_healthy_attitude,never_assessed,3,1
10.17632/62rjwfhm6j,zhang_2026_tourist_wellbeing,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_activities,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_benefits,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_cuts,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_dangers,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_engagement,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_functions,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_future,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_interest,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_science,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_situations,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_technology,never_assessed,3,1
https://www.cis.es/es/estudios/percepcion-de-la-ciencia-y-la-tecnologia?cuestionario=17757&muestra=25761&pregunta=636157&variable=1001443&charttype=bar,spain_2023_science_utility,never_assessed,3,1
10.1017/s1475676526101017,germann_2026_environment,UNAVAILABLE,3,2
10.1017/s1475676526101017,germann_2026_immigration,UNAVAILABLE,3,2
10.1017/s1475676526101017,germann_2026_national_identity,UNAVAILABLE,3,2
10.1017/s1475676526101017,germann_2026_redistribution,UNAVAILABLE,3,2
10.1017/s1475676526101017,germann_2026_state_intervention,UNAVAILABLE,3,2
10.1111/jedm.12054,g308_sirt,never_assessed,3,2
10.1007/s11469-023-01231-7,cud_stone2024,never_assessed,3,2
10.17632/hg4x8cn7zb,lee_2019_academic_motivation_scale,never_assessed,3,2
10.1207/s15328007sem1303_7,sem_cnes,never_assessed,3,2
10.6084/m9.figshare.15090891,kalczajanosi_2021_covid_fear,never_assessed,3,2
10.6084/m9.figshare.15090891,kalczajanosi_2021_covid_risk,never_assessed,3,2
10.6084/m9.figshare.15090891,kalczajanosi_2021_vaccine_skepticism,never_assessed,3,2
10.1038/s44271-025-00220-x,mcauliffe_2025_thirdpartypunishment,never_assessed,3,2
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_actions,never_assessed,3,2
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_associations,never_assessed,3,2
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_beliefs,never_assessed,3,2
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_difficulty,never_assessed,3,2
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_inperson,never_assessed,3,2
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_online,never_assessed,3,2
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_political,never_assessed,3,2
https://www.cis.es/es/estudios/participacion-politica?cuestionario=17936&muestra=26182&pregunta=652870&variable=1069661&charttype=bar,spain_2024_politics_values,never_assessed,3,2
10.17632/j95y99fzb9,daderman_2023_naq_r,never_assessed,3,2
10.17632/j95y99fzb9,daderman_2023_wis,never_assessed,3,2
10.7910/dvn/rsuadw,gilbert_meta_41,UNAVAILABLE,3,2
10.1787/9789264281820-en,pisa2015_math,BLOCKED,3,2
10.1787/9789264281820-en,pisa2015_read,BLOCKED,3,2
10.1787/9789264281820-en,pisa2015_science,BLOCKED,3,2
10.7910/dvn/vblmyo,goldberg_2018_cpi,never_assessed,3,2
10.26262/hjp.v19i1.8266,fcv19s_hossain_2022_depression,never_assessed,3,2
https://www.cis.es/es/estudios/indice-de-confianza-del-consumidor-mes-de-mayo-2026?cuestionario=18048&muestra=26463&pregunta=660294&variable=1110425&charttype=bar,spain_2026_confidence_acquisition,never_assessed,3,2
https://www.cis.es/es/estudios/indice-de-confianza-del-consumidor-mes-de-mayo-2026?cuestionario=18048&muestra=26463&pregunta=660294&variable=1110425&charttype=bar,spain_2026_confidence_expectations,never_assessed,3,2
https://www.cis.es/es/estudios/indice-de-confianza-del-consumidor-mes-de-mayo-2026?cuestionario=18048&muestra=26463&pregunta=660294&variable=1110425&charttype=bar,spain_2026_confidence_macro,never_assessed,3,2
https://www.cis.es/es/estudios/indice-de-confianza-del-consumidor-mes-de-mayo-2026?cuestionario=18048&muestra=26463&pregunta=660294&variable=1110425&charttype=bar,spain_2026_confidence_prospect,never_assessed,3,2
https://www.cis.es/es/estudios/indice-de-confianza-del-consumidor-mes-de-mayo-2026?cuestionario=18048&muestra=26463&pregunta=660294&variable=1110425&charttype=bar,spain_2026_confidence_retrospect,never_assessed,3,2
10.1371/journal.pone.0319798,taylorabdulai_2025_conspiracy,UNAVAILABLE,3,2
10.1371/journal.pone.0319798,taylorabdulai_2025_info_source,UNAVAILABLE,3,2
10.1371/journal.pone.0319798,taylorabdulai_2025_stop_behavior,UNAVAILABLE,3,2
10.3389/fpsyt.2022.827519,wang2022_iat,BLOCKED,3,2
10.3389/fpsyt.2022.827519,wang2022_igas,BLOCKED,3,2
10.1371/journal.pone.0139944,hermans_2015_dm1_rods,BLOCKED,3,2
10.1371/journal.pone.0295133,liu_2023_attitude,UNAVAILABLE,3,2
10.1371/journal.pone.0295133,liu_2023_brand_trust,UNAVAILABLE,3,2
10.1371/journal.pone.0295133,liu_2023_purchase_behavior,UNAVAILABLE,3,2
10.1371/journal.pone.0295133,liu_2023_subjective_norm,UNAVAILABLE,3,2
10.7910/dvn/terjak,goldberg_2018_tci,never_assessed,3,2
10.1027/1614-0001/a000455,jovanovic_2026_conscientiousness_bfi,never_assessed,3,2
10.1027/1614-0001/a000455,jovanovic_2026_conscientiousness_dass_d,never_assessed,3,2
10.1027/1614-0001/a000455,jovanovic_2026_conscientiousness_panas_na,never_assessed,3,2
10.1027/1614-0001/a000455,jovanovic_2026_conscientiousness_spane_na,never_assessed,3,2
10.1027/1614-0001/a000455,jovanovic_2026_conscientiousness_yips,never_assessed,3,2
10.1027/1614-0001/a000440,autism_blotner_2025_s1_aq,never_assessed,3,3
10.1027/1614-0001/a000440,autism_blotner_2025_s1_bes,never_assessed,3,3
10.1027/1614-0001/a000440,autism_blotner_2025_s1_tactics,never_assessed,3,3
10.1027/1614-0001/a000440,autism_blotner_2025_s1_views,never_assessed,3,3
10.1027/1614-0001/a000440,autism_blotner_2025_s2_acme,never_assessed,3,3
10.1027/1614-0001/a000440,autism_blotner_2025_s2_aq,never_assessed,3,3
10.1027/1614-0001/a000440,autism_blotner_2025_s2_ffmi,never_assessed,3,3
10.1027/1614-0001/a000440,autism_blotner_2025_s2_qcae,never_assessed,3,3
10.1371/journal.pone.0321999,li_2025_socmedia_enjoyment,UNAVAILABLE,3,3
10.1371/journal.pone.0132940,SCS_Lopez_2015,never_assessed,3,3
10.7910/dvn/enoeqs,MMF_Solis_2020,UNAVAILABLE,3,3
10.5281/zenodo.21445573,li_2026_coach_leadership,never_assessed,3,3
10.5281/zenodo.21445573,li_2026_sport_commitment,never_assessed,3,3
10.5281/zenodo.21445573,li_2026_team_cohesion,never_assessed,3,3
10.17632/bsxgbt8wnp,fraijo_2022_mslq,never_assessed,3,3
10.1371/journal.pone.0315916,xiao_2024_hierarchical_plateau,never_assessed,3,3
10.1371/journal.pone.0315916,xiao_2024_taking_charge,never_assessed,3,3
10.1371/journal.pone.0315916,xiao_2024_trait_mindfulness,never_assessed,3,3
10.1371/journal.pone.0315916,xiao_2024_work_engagement,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_en_es__listen,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_en_es__reverse_tap,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_en_es__reverse_translate,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_es_en__listen,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_es_en__reverse_tap,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_es_en__reverse_translate,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_fr_en__listen,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_fr_en__reverse_tap,never_assessed,3,3
10.7910/dvn/8swhno,duolingo_fr_en__reverse_translate,never_assessed,3,3
10.1371/journal.pone.0146545,koo_2016_comm_technique_opinion,UNAVAILABLE,3,3
10.1371/journal.pone.0146545,koo_2016_comm_technique_use,UNAVAILABLE,3,3
10.5281/zenodo.11095879,wu_2024_achievement_emotions,never_assessed,3,3
10.3758/s13428-025-02692-5,kalimahnorms_alzahrani_2025,never_assessed,3,3
10.1371/journal.pone.0152892,lorenz_2016_efficacy2,BLOCKED,3,3
10.1371/journal.pone.0152892,lorenz_2016_optimism1,BLOCKED,3,3
10.17632/4sn3936svj,erguvan_2022_questionnaire,never_assessed,3,3
10.1371/journal.pone.0279411,choy_2022_affect,UNAVAILABLE,3,3
10.1371/journal.pone.0279411,choy_2022_lifelong_career,UNAVAILABLE,3,3
10.1371/journal.pone.0279411,choy_2022_resilience,UNAVAILABLE,3,3
10.3758/s13428-020-01523-z,realpic_souza2021,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_bas_bis,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_gray_wilson,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_hexaco,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_ipip,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_movie_preferences,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_music_preferences,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_peo,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_pey,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_reading_preferences,never_assessed,3,3
10.7910/dvn/xj6mxh,goldberg_2018_prs_tv_preferences,never_assessed,3,3
10.1080/21642850.2021.2016411,ipq_doglioni_2021,never_assessed,3,3
table:dicarlo_2026_attentioncontrol_acd,dicarlo_2026_attentioncontrol_acd,never_assessed,3,3
10.1037/pas0001305,spidersBAT_grill2024,BLOCKED,3,3
https://www.proquest.com/docview/3274792486?%20theses&sourcetype=dissertations%20,klippel_irw,BLOCKED,3,3
10.6084/m9.figshare.30385261,moe2025_sis,UNAVAILABLE,3,4
10.1371/journal.pone.0138153,kang_2015_facial_preference,UNAVAILABLE,3,4
table:robison_2026_retesting_digitcomp,robison_2026_retesting_digitcomp,never_assessed,3,4
10.1027/2698-1866/a000020,SABFI2_Gallardo_Pujol_2018_BFI,never_assessed,3,4
10.1027/2698-1866/a000020,SABFI2_Gallardo_Pujol_2018_Constru,never_assessed,3,4
10.1027/2698-1866/a000020,SABFI2_Gallardo_Pujol_2018_Honest,never_assessed,3,4
10.1027/2698-1866/a000020,SABFI2_Gallardo_Pujol_2018_IntHapp,never_assessed,3,4
10.1027/2698-1866/a000020,SABFI2_Gallardo_Pujol_2018_Narq,never_assessed,3,4
10.1027/2698-1866/a000020,SABFI2_Gallardo_Pujol_2018_ReligionScale,never_assessed,3,4
10.1027/2698-1866/a000020,SABFI2_Gallardo_Pujol_2018_SWB,never_assessed,3,4
10.1027/2698-1866/a000020,SABFI2_Gallardo_Pujol_2018_Trust,never_assessed,3,4
10.7910/dvn/ltmahe,balparda_2021_kepaq_emotional,never_assessed,3,4
10.7910/dvn/ltmahe,balparda_2021_kepaq_functional,never_assessed,3,4
10.5114/cipp.2020.99627,sd3ypl_klimczak_2019_bfq,never_assessed,3,4
10.5114/cipp.2020.99627,sd3ypl_klimczak_2019_bpqa,never_assessed,3,4
10.5114/cipp.2020.99627,sd3ypl_klimczak_2019_sd3,never_assessed,3,4
10.5114/cipp.2020.99627,sd3ypl_klimczak_2019_ses,never_assessed,3,4
http://openpsychometrics.org/_rawdata,gender_roles,never_assessed,3,4
http://openpsychometrics.org/_rawdata,introversion_extroversion,never_assessed,3,4
http://openpsychometrics.org/_rawdata,nerdy_personality,never_assessed,3,4
10.1371/journal.pone.0347933,zhu_2026_llm_meteorology_performance,UNAVAILABLE,3,4
https://cran.r-project.org/web/packages/tam/index.html,fims_tam,never_assessed,3,4
10.1371/journal.pone.0312338,jiang_2024_ciacadec,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_cienrichex,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_cistudsi,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_cisuppenv,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_commitsw,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_institutionr,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_psychosc,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_ptsexp,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_ptsinv,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_ptspr,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_sensewb,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_spiritua,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_thracademd,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_thrdiversc,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_threngagel,UNAVAILABLE,3,4
10.1371/journal.pone.0312338,jiang_2024_thrsocialc,UNAVAILABLE,3,4
10.17632/wjsv27cc7v,ventura_2025_quadrant_a,never_assessed,3,4
10.17632/wjsv27cc7v,ventura_2025_quadrant_b,never_assessed,3,4
10.17632/wjsv27cc7v,ventura_2025_quadrant_c,never_assessed,3,4
10.17632/wjsv27cc7v,ventura_2025_quadrant_d,never_assessed,3,4
