"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,65
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,66
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,67
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,68
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,69
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,70
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,71
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,72
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,73
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,74
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,75
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,76
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,77
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,78
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,79
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,80
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,81
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,82
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,83
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,84
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,85
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,86
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,87
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,88
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,89
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,90
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,91
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,92
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,93
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,94
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,95
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,96
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,97
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,98
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,99
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_tolerant","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,"Extremely afraid",100
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,"Not at all afraid",0
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,1
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,2
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,3
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,4
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,5
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,6
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,7
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,8
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,9
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,10
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,11
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,12
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,13
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,14
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,15
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,16
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,17
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,18
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,19
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,20
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,21
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,22
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,23
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,24
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,25
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,26
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,27
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,28
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,29
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Journalist_warm","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Journalist",NA,NA,30
