source,journal,doi,title,url,pmcid,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
pmc,,10.1038/s41598-026-52111-8,Spatial proximity and scene grammar: shaping spatial representations for memory-guided actions in naturalistic environments.,https://europepmc.org/article/PMC/PMC13195109,PMC13195109,cc-by,download_failed,via Data Availability link https://osf.io/5us4b/overview? | could not retrieve file listing -- HTTPError: 401 Client Error: Unauthorized for url: https://api.osf.io/v2/nodes/5us4b/,Data Availability Statement Data can be accessed at the following link (https://osf.io/5us4b/overview? view\_only=4532d536138745ba914f789a2841be2e) and / or upon request from Bianca R. Baltaretu (b.baltaretu@gmail.com).,https://osf.io/5us4b/overview?,,,,,,
pmc,,10.1038/s41598-026-52564-x,The Occupational Depression Inventory performs well in Norway.,https://europepmc.org/article/PMC/PMC13342518,PMC13342518,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2026_52564_MOESM1_ESM.pdf; 41598_2026_52564_MOESM2_ESM.pdf,Data availability The data that were used in this study are available upon reasonable request from the corresponding author (RB).,,,,,,,
pmc,,10.1038/s41598-026-52749-4,Directional motion of a self-steering active intruder in a dense crowd of cognitive active agents.,https://europepmc.org/article/PMC/PMC13269928,PMC13269928,cc-by,no_usable_file,"via Data Availability link https://zenodo.org/records/18623049 | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)","Data availability Data supporting the results include intruder trajectories for various maneuverabilities, as well as time-dependent particle positions for agents in the crowd, are available in Zenodo. The data sets are accompanied by evaluation codes to extract intruder directional speed, mean squa",https://doi.org/10.5281/zenodo.18623049,,,,,,
pmc,,10.1038/s41598-026-52945-2,Population-based comparison of post-acute sequelae of COVID-19 and health-related quality of life across pandemic periods: Omicron era versus early pandemic.,https://europepmc.org/article/PMC/PMC13187147,PMC13187147,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_52945_MOESM1_ESM.pdf,Data availability The EPILOC consortium has established a Data Access and Use Committee; requests may be sent to dauc.epiloc@uni-ulm.de.,,,,,,,
pmc,,10.1038/s41598-026-52997-4,Differential dose-response associations of leisure-time and non-leisure-time physical activity with perceived stress in middle-aged and older adults.,https://europepmc.org/article/PMC/PMC13358078,PMC13358078,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_52997_MOESM1_ESM.pdf,Data Availability Statement The datasets generated during and/or analyzed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1038/s41598-026-58155-0,"Comparing emotion regulation, perceived discrimination, perceived social support and anxiety in North African immigrant and native French populations.",https://europepmc.org/article/PMC/PMC13332036,PMC13332036,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_58155_MOESM1_ESM.pdf,Data availability The data are available upon request to the corresponding author.,,,,,,,
pmc,,10.1038/s41598-026-63192-w,Exploratory analyses of potential moderators of a personalized intervention to reduce preoperative anxiety: a secondary analysis of a randomized clinical trial.,https://europepmc.org/article/PMC/PMC13392235,PMC13392235,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_63192_MOESM1_ESM.docx,Data availability The datasets used and/or analyzed during the current study are available from the corresponding author upon reasonable request.,,,,,,,
pmc,,10.1038/s41598-026-63359-5,Advancing the capability approach to well-being pathways from access and use of urban green space.,https://europepmc.org/article/PMC/PMC13385391,PMC13385391,cc-by,not_item_response,via Data Availability link https://figshare.com/articles/dataset/Data/30186553 | Does NOT look like item-response data — not a candidate for IRW. | 63% of responses are unique (real items reuse a small scale; this looks like a results table) | 63% of resp values are non-integer — ordinal item responses are almost always integer-valued,Data availability The data for this study is available at https:/doi.org/10.6084/m9.figshare.30186553. The land value data are publicly available for download 33 .,https://doi.org/10.6084/m9.figshare.30186553,01 travel_data.csv,2195,377,6,0.9704,4
pmc,,10.1038/s41598-026-63441-y,Personality variability during development predicts alcohol use before and during the COVID-19 pandemic.,https://europepmc.org/article/PMC/PMC13476260,PMC13476260,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_63441_MOESM1_ESM.docx,Data Availability Statement Analyzed and reported data of this study is available upon request to the corresponding author.,,,,,,,
pmc,,10.1038/s41598-026-65768-y,Development and validation of a self-report questionnaire to assess executive functions in healthy adults: the executive functions in healthy adults questionnaire (EFHAQ).,https://europepmc.org/article/PMC/PMC13451202,PMC13451202,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_65768_MOESM1_ESM.docx,"Data availability The authors are willing to share their data, analytics methods, and study materials with other researchers. The material will be available upon request from the corresponding author.",,,,,,,
pmc,,10.1177/01466216221125178,autoRasch: An R Package to Do Semi-Automated Rasch Analysis.,https://europepmc.org/article/PMC/PMC9679921,PMC9679921,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): sj-pdf-1-apm-10.1177_01466216221125178.pdf,,,,,,,,
pmc,,10.1186/1471-2288-11-141,Validity of the International Physical Activity Questionnaire and the Singapore Prospective Study Program physical activity questionnaire in a multiethnic urban Asian population.,https://europepmc.org/article/PMC/PMC3212806,PMC3212806,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 1471-2288-11-141-S2.DOC; 1471-2288-11-141-S1.DOC,,,,,,,,
pmc,,10.1186/1471-2288-11-156,"The Short International Physical Activity Questionnaire: cross-cultural adaptation, validation and reliability of the Hausa language version in Nigeria.",https://europepmc.org/article/PMC/PMC3233518,PMC3233518,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 1471-2288-11-156-S1.DOC,,,,,,,,
pmc,,10.1186/1471-2458-10-282,Perceived discrimination and health-related quality of life among Arabs and Jews in Israel: a population-based survey.,https://europepmc.org/article/PMC/PMC2891650,PMC2891650,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 1471-2458-10-282-S1.DOC,,,,,,,,
pmc,,10.1186/1471-2458-13-1027,Psychometric evaluation of the German version of the Patient Activation Measure (PAM13).,https://europepmc.org/article/PMC/PMC4228438,PMC4228438,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 1471-2458-13-1027-S1.docx; 1471-2458-13-1027-S3.docx; 1471-2458-13-1027-S2.docx,,,,,,,,
pmc,,10.1186/s12874-018-0635-2,Analysis of self-report and biochemically verified tobacco abstinence outcomes with missing data: a sensitivity analysis using two-stage imputation.,https://europepmc.org/article/PMC/PMC6299502,PMC6299502,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12874_2018_635_MOESM1_ESM.docx,,,,,,,,
pmc,,10.1186/s12874-021-01367-x,Applying a novel approach to scoping review incorporating artificial intelligence: mapping the natural history of gonorrhoea.,https://europepmc.org/article/PMC/PMC8418964,PMC8418964,cc-by,no_usable_file,no tabular-format file among 5 supplementary file(s): 12874_2021_1367_MOESM3_ESM.docx; 12874_2021_1367_MOESM4_ESM.docx; 12874_2021_1367_MOESM1_ESM.docx; 12874_2021_1367_MOESM2_ESM.docx; 12874_2021_1367_MOESM5_ESM.docx,Data Availability Statement All data generated or analysed during this study are included in this published article and its supplementary information files.,,,,,,,
pmc,,10.1186/s12874-021-01451-2,Guidance for using artificial intelligence for title and abstract screening while conducting knowledge syntheses.,https://europepmc.org/article/PMC/PMC8686081,PMC8686081,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12874_2021_1451_MOESM1_ESM.docx,Availability of data and materials Not applicable.,,,,,,,
pmc,,10.1186/s12874-022-01663-0,Assessing the ability of an instrumental variable causal forest algorithm to personalize treatment evidence using observational data: the case of early surgery for shoulder fracture.,https://europepmc.org/article/PMC/PMC9275148,PMC9275148,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12874_2022_1663_MOESM1_ESM.docx,"Data Availability Statement The Medicare claims data used here were obtained from ResDAC upon successful application, at https://www.resdac.org .",,,,,,,
pmc,,10.1186/s12874-023-02011-6,Ascertaining asthma status in epidemiologic studies: a comparison between administrative health data and self-report.,https://europepmc.org/article/PMC/PMC10486089,PMC10486089,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 12874_2023_2011_MOESM3_ESM.docx; 12874_2023_2011_MOESM1_ESM.docx; 12874_2023_2011_MOESM2_ESM.docx,"Data Availability Statement The data that support the findings of this study are not publicly available. Access, in secured data centres, requires permission of Institut de la statistique du Québec and Commission d’Accès à l’Information of Quebec. Requests should be directed to the corresponding aut",,,,,,,
pmc,,10.1186/s12889-017-4391-8,Measuring health literacy among low literate people: an exploratory feasibility study with the HLS-EU questionnaire.,https://europepmc.org/article/PMC/PMC5438531,PMC5438531,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2017_4391_MOESM1_ESM.pdf,,,,,,,,
pmc,,10.1186/s12889-017-4599-7,Validity and reliability of an adapted arabic version of the long international physical activity questionnaire.,https://europepmc.org/article/PMC/PMC5525276,PMC5525276,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 12889_2017_4599_MOESM2_ESM.pdf; 12889_2017_4599_MOESM3_ESM.pdf; 12889_2017_4599_MOESM1_ESM.pdf,Data Availability Statement The datasets generated and/or analyzed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-018-5903-x,Canada's Physical Literacy Consensus Statement: process and outcome.,https://europepmc.org/article/PMC/PMC6167775,PMC6167775,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 12889_2018_5903_MOESM1_ESM.docx; 12889_2018_5903_MOESM2_ESM.docx; 12889_2018_5903_MOESM3_ESM.docx,"Data Availability Statement Complete reports of the various consultations and surveys are available upon reasonable request and assurance of confidentiality, in conformity with research ethics board requirements.",,,,,,,
pmc,,10.1186/s12889-018-6310-z,Psychometric properties of the perceived stress scale in Ethiopian university students.,https://europepmc.org/article/PMC/PMC6325789,PMC6325789,cc-by,no_usable_file,no tabular-format file among 5 supplementary file(s): 12889_2018_6310_MOESM5_ESM.dat; 12889_2018_6310_MOESM2_ESM.docx; 12889_2018_6310_MOESM1_ESM.docx; 12889_2018_6310_MOESM3_ESM.docx; 12889_2018_6310_MOESM4_ESM.docx,,,,,,,,
pmc,,10.1186/s12889-019-7556-9,Is social exposure to obesity associated with weight status misperception? Assessing Australians ability to identify overweight and obesity.,https://europepmc.org/article/PMC/PMC6727423,PMC6727423,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2019_7556_MOESM1_ESM.pdf,Data Availability Statement Both the original questionnaire and de-identified copies of completed questionnaires are available from the corresponding author. Data is available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-019-7657-5,Does your neighborhood protect you from being depressed? A study on social trust and depression in Indonesia.,https://europepmc.org/article/PMC/PMC6814976,PMC6814976,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 12889_2019_7657_MOESM2_ESM.docx; 12889_2019_7657_MOESM1_ESM.rtf,"Data Availability Statement The datasets generated and/or analyzed during the current study are freely available in the RAND repository, https://www.rand.org/labor/FLS/IFLS.html",,,,,,,
pmc,,10.1186/s12889-019-7699-8,How does psychosocial stress affect the relationship between socioeconomic disadvantage and overweight and obesity? Examining Hemmingsson's model with data from a Danish longitudinal study.,https://europepmc.org/article/PMC/PMC6839153,PMC6839153,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 12889_2019_7699_MOESM2_ESM.pdf; 12889_2019_7699_MOESM1_ESM.pdf,"Data Availability Statement The data that support the findings of this study are available from Statistics Denmark but restrictions apply to the availability of these data, which were used under license for the current study, and so are not publicly available. Data are however available from the aut",,,,,,,
pmc,,10.1186/s12889-019-7938-z,Cognitive function and cardiometabolic disease risk factors in rural South Africa: baseline evidence from the HAALSI study.,https://europepmc.org/article/PMC/PMC6882146,PMC6882146,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2019_7938_MOESM1_ESM.pdf,Data Availability Statement The datasets generated and/or analysed during the current study are available at the Harvard Center for Population and Development Studies (HCPDS) program website: www.haalsi.org .,,,,,,,
pmc,,10.1186/s12889-020-09382-1,Assessing health professionals' perception of health literacy in Rhode Island community health centers: a qualitative study.,https://europepmc.org/article/PMC/PMC7448344,PMC7448344,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2020_9382_MOESM1_ESM.docx,"Data Availability Statement At the start of the focus groups, the moderator informed focus group participants that to protect anonymity the recordings and transcripts would not be shared, although selected de-identified quotes would be included in reports and papers. Therefore, the datasets generate",,,,,,,
pmc,,10.1186/s12889-020-09620-6,The impact of hearing impairment on early academic achievement in Aboriginal children living in remote Australia: a data linkage study.,https://europepmc.org/article/PMC/PMC7542869,PMC7542869,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2020_9620_MOESM1_ESM.docx,Availability of data and materials The study datasets contain sensitive personal information and are held on a secure cloud-based server with restricted access. Access requires the approval of the ethics committee and data custodians.,,,,,,,
pmc,,10.1186/s12889-020-09834-8,Health-related quality of life in children and adolescents with overweight and obesity: results from the German KIGGS survey.,https://europepmc.org/article/PMC/PMC7670618,PMC7670618,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2020_9834_MOESM1_ESM.docx,Availability of data and materials The datasets generated and/or analyzed during the current study are not publicly available because informed consent from study participants did not cover public deposition of data. A scientific use file with almost all variables of KiGGS Wave 2 is available on requ,,,,,,,
pmc,,10.1186/s12889-020-10086-9,"Knowledge, attitude and self-efficacy program intended to improve public health professionals' ability to identify and manage perinatal depressive symptoms: a quasi-experimental study.",https://europepmc.org/article/PMC/PMC7774237,PMC7774237,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2020_10086_MOESM1_ESM.pdf,Data Availability Statement The datasets used and/or analysed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-020-10094-9,"Promoting social capital, self-management and health literacy in older adults through a group-based intervention delivered in low-income urban areas: results of the randomized trial AEQUALIS.",https://europepmc.org/article/PMC/PMC7791739,PMC7791739,cc-by,external_unresolved,no tabular-format file among 1 supplementary file(s): 12889_2020_10094_MOESM1_ESM.doc | data link on a host with no resolver: https://link.springer.com/article/10.1186/s12889-018-5219-x#Bib1,Data Availability Statement The full trial protocol can be accessed in: https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-018-5219-x#Bib1 The datasets and materials used and/or analysed during the current study are available from the corresponding author on reasonable request.,https://doi.org/10.1186/s12889-018-5219-x#Bib1,,,,,,
pmc,,10.1186/s12889-020-8337-1,Barriers and enablers to engagement in participatory arts activities amongst individuals with depression and anxiety: quantitative analyses using a behaviour change framework.,https://europepmc.org/article/PMC/PMC7045421,PMC7045421,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2020_8337_MOESM1_ESM.docx,Data Availability Statement The datasets analysed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-021-10177-1,"Activity in nature mediates a park prescription intervention's effects on physical activity, park use and quality of life: a mixed-methods process evaluation.",https://europepmc.org/article/PMC/PMC7825241,PMC7825241,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2021_10177_MOESM1_ESM.docx,Data Availability Statement The dataset(s) supporting the conclusions of this article are available upon reasonable request to the corresponding author and after the National Parks Board of Singapore approves its provision.,,,,,,,
pmc,,10.1186/s12889-021-10876-9,Employment and retirement impacts on health and wellbeing among a sample of rural Australians.,https://europepmc.org/article/PMC/PMC8108016,PMC8108016,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2021_10876_MOESM1_ESM.pdf,"Data Availability Statement The datasets used and/or analysed during the current study are available from the ARMHS Chief Investigator (CI) on reasonable request (brian.kelly@newcastle.edu.au). The data are not publicly available due to ethical requirements, but may be accessed with necessary admini",,,,,,,
pmc,,10.1186/s12889-021-11474-5,The Group Nurturance Inventory - initial psychometric evaluation using Rasch and factor analysis.,https://europepmc.org/article/PMC/PMC8311413,PMC8311413,cc-by,no_usable_file,"via Data Availability link https://osf.io/mbt9g/ | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)","Availability of data and materials GNI-23 questionnaires in English, Swedish, and Norwegian are available at 10.17605/OSF.IO/MBT9G Additional file 1 with Rasch score transformation tables is available at 10.17605/OSF.IO/MBT9G. Rmarkdown script for creating a HTML presentation file from data to use w",https://doi.org/10.17605/OSF.IO/MBT9G,,,,,,
pmc,,10.1186/s12889-021-12150-4,"The impact of a community-based intervention on weight, weight-related behaviours and health-related quality of life in primary school children in Victoria, Australia, according to socio-economic position.",https://europepmc.org/article/PMC/PMC8627608,PMC8627608,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2021_12150_MOESM3_ESM.docx,Availability of data and materials The datasets used and/or analysed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-021-12230-5,"Portuguese Physical Literacy Assessment Questionnaire (PPLA-Q) for adolescents (15-18 years) from grades 10-12: development, content validation and pilot testing.",https://europepmc.org/article/PMC/PMC8628133,PMC8628133,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 12889_2021_12230_MOESM2_ESM.docx; 12889_2021_12230_MOESM1_ESM.docx; 12889_2021_12230_MOESM3_ESM.pdf,Availability of data and materials Supporting data is not available as participants of this study did not explicitly agree to share their data publicly. The latest development version of the questionnaire used - Portuguese Physical Literacy Assessment Questionnaire (version 0.6) - is available in Ad,,,,,,,
pmc,,10.1186/s12889-021-12239-w,"Exploring the factors related to adolescent health literacy, health-promoting lifestyle profile, and health status.",https://europepmc.org/article/PMC/PMC8635084,PMC8635084,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 12889_2021_12239_MOESM3_ESM.docx; 12889_2021_12239_MOESM2_ESM.docx; 12889_2021_12239_MOESM1_ESM.docx,Availability of data and materials The datasets generated and/or analysed during the current study are not publicly available because of licensed but are available from the corresponding author on reasonable request. The data were used under license for this study and so are not publicly available.,,,,,,,
pmc,,10.1186/s12889-021-12449-2,Burden of disease study of overweight and obesity; the societal impact in terms of cost-of-illness and health-related quality of life.,https://europepmc.org/article/PMC/PMC8740868,PMC8740868,cc-by,no_usable_file,no tabular-format file among 10 supplementary file(s): 12889_2021_12449_MOESM2_ESM.docx; 12889_2021_12449_MOESM3_ESM.docx; 12889_2021_12449_MOESM7_ESM.docx; 12889_2021_12449_MOESM1_ESM.docx; 12889_2021_12449_MOESM9_ESM.docx; 12889_2021_12449_MOESM10_ESM.zip; 12889_2021_12449_MOESM8_ESM.docx; 12889_2021_12449_MOESM4_ESM.docx; 12889_2021_12449_MOESM5_ESM.docx; 12889_2021_12449_MOESM6_ESM.docx,Data Availability Statement The datasets generated and/or analyzed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-021-12450-9,"Health-related quality of life, motivational regulation and Basic Psychological Need Satisfaction in Education Outside the Classroom: an explorative longitudinal pilot study.",https://europepmc.org/article/PMC/PMC8742160,PMC8742160,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2021_12450_MOESM1_ESM.docx,Data Availability Statement The datasets used and/or analysed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-022-12671-6,Cognitive reserve over life course and 7-year trajectories of cognitive decline: results from China health and retirement longitudinal study.,https://europepmc.org/article/PMC/PMC8815141,PMC8815141,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2022_12671_MOESM1_ESM.pdf,Data Availability Statement The CHARLS is open-access public use files and free to request online at charls.pku.edu.cn /.,,,,,,,
pmc,,10.1186/s12889-022-12882-x,Covert use of reversible contraceptive methods and its association with husband's egalitarian gender attitude in India.,https://europepmc.org/article/PMC/PMC8903557,PMC8903557,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2022_12882_MOESM1_ESM.docx,,,,,,,,
pmc,,10.1186/s12889-022-13000-7,Providing laypeople with results from dynamic infectious disease modelling studies affects their allocation preference for scarce medical resources-a factorial experiment.,https://europepmc.org/article/PMC/PMC8940588,PMC8940588,cc-by,no_usable_file,no tabular-format file among 7 supplementary file(s): 12889_2022_13000_MOESM1_ESM.pdf; 12889_2022_13000_MOESM2_ESM.pdf; 12889_2022_13000_MOESM3_ESM.pdf; 12889_2022_13000_MOESM7_ESM.pdf; 12889_2022_13000_MOESM5_ESM.pdf; 12889_2022_13000_MOESM6_ESM.pdf; 12889_2022_13000_MOESM4_ESM.pdf,Availability of data and materials The datasets generated and/or analysed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-022-13782-w,Family-based improvement for health literacy among the Yi nationality (FAMILY) in Liangshan: protocol of an open cohort stepped wedge cluster randomized controlled trial.,https://europepmc.org/article/PMC/PMC9375317,PMC9375317,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 12889_2022_13782_MOESM1_ESM.docx; 12889_2022_13782_MOESM2_ESM.doc,Availability of data and materials Not applicable.,,,,,,,
pmc,,10.1186/s12889-022-13789-3,Parallel exploratory and confirmatory factor analysis of the Hungarian Fear of COVID-19 Scale in a large general population sample: a psychometric and dimensionality evaluation.,https://europepmc.org/article/PMC/PMC9333073,PMC9333073,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 12889_2022_13789_MOESM2_ESM.docx; 12889_2022_13789_MOESM1_ESM.docx,,,,,,,,
pmc,,10.1186/s12889-023-15026-x,Neighborhood 'Disamenities': local barriers and cognitive function among Black and white aging adults.,https://europepmc.org/article/PMC/PMC9885664,PMC9885664,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2023_15026_MOESM1_ESM.docx,Availability of data and materials Datasets for polluting sites can be found at https://www.openicpsr.org/openicpsr/project/159961/version/V1/view . Datasets for highways are available at https://www.openicpsr.org/openicpsr/project/159902/version/V1/view . Walkability datasets can be found at https:,,,,,,,
pmc,,10.1186/s12889-023-15030-1,Validity and reliability of the Arabic sedentary behavior questionnaire among university students aged between 18-30 years old.,https://europepmc.org/article/PMC/PMC9847195,PMC9847195,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2023_15030_MOESM1_ESM.docx,Availability of data and materials The datasets generated and/or analyzed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-023-15347-x,An intervention to promote positive homeworker health and wellbeing through effective home-working practices: a feasibility and acceptability study.,https://europepmc.org/article/PMC/PMC10063430,PMC10063430,cc-by,no_usable_file,no tabular-format file among 4 supplementary file(s): 12889_2023_15347_MOESM2_ESM.docx; 12889_2023_15347_MOESM4_ESM.docx; 12889_2023_15347_MOESM3_ESM.docx; 12889_2023_15347_MOESM1_ESM.docx,Data Availability Statement Data used in this study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-023-15528-8,Title page: psychometric properties of literacy of suicide scale (LOSS) in iranian population: long form.,https://europepmc.org/article/PMC/PMC10064757,PMC10064757,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2023_15528_MOESM1_ESM.docx,Data Availability All data generated or analysed during this study are included in this published article.,,,,,,,
pmc,,10.1186/s12889-023-15604-z,Psychometric properties of the Burnout Assessment Tool across four countries.,https://europepmc.org/article/PMC/PMC10161461,PMC10161461,unknown,below_min_n,via Data Availability link https://osf.io/gsaq2/?view_only=c0ed2f84c2cc4b3690b97a7fe333111c | Only 39 distinct respondents — below the IRW floor of 100. Skip; no human review needed. | license_unknown* — license 'unknown' not recognised as open; verify before submission,Data Availability Statement The data and R script used in this study can be obtained from the Open Science Foundation ( https://osf.io/gsaq2/?view_only=c0ed2f84c2cc4b3690b97a7fe333111c ).,https://osf.io/gsaq2/?view_only=c0ed2f84c2cc4b3690b97a7fe333111c,Online_Supplement_Bifactor_BAT_MBI.xlsx,1248,39,32,1.0,2
pmc,,10.1186/s12889-023-16003-0,"Indonesia youth population norms for EQ-5D-Y-3 L, EQ-5D-Y-5 L and the PedsQL generic core scale: lower health related quality of life relates to high economic status and stress.",https://europepmc.org/article/PMC/PMC10262504,PMC10262504,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 12889_2023_16003_MOESM2_ESM.docx; 12889_2023_16003_MOESM1_ESM.docx,Data Availability Statement Data of the present study is belong to the authors. Any request to access the data can be sent to the corresponding author.,,,,,,,
pmc,,10.1186/s12889-023-16167-9,Trajectories of physical function and quality of life in people with osteoarthritis: results from a 10-year population-based cohort.,https://europepmc.org/article/PMC/PMC10362599,PMC10362599,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2023_16167_MOESM1_ESM.docx,Data Availability Statement The data underlying this article were provided by the EpiDoc Unit—CEDOC by permission. Data will be shared upon request to the corresponding author with the permission of EpiDoc Unit group leaders.,,,,,,,
pmc,,10.1186/s12889-023-16365-5,Development and validation of the Teen Moms Child Feeding Questionnaire for Sub-Saharan Africa.,https://europepmc.org/article/PMC/PMC10401754,PMC10401754,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2023_16365_MOESM1_ESM.docx,"Availability of data and materials The datasets generated and/or analysed during the current study are not publicly available yet, because this study is part of a larger, ongoing research project. Nonetheless, the data are available from the corresponding author on reasonable request.",,,,,,,
pmc,,10.1186/s12889-023-16474-1,Are exposure to health information and media health literacy associated with fruit and vegetable consumption?,https://europepmc.org/article/PMC/PMC10428547,PMC10428547,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 12889_2023_16474_MOESM1_ESM.docx; 12889_2023_16474_MOESM2_ESM.docx,Availability of data and materials The datasets used and/or analysed during the current study available from the corresponding author on reasonable request .,,,,,,,
pmc,,10.1186/s12889-023-16825-y,Evaluating the effect of an adapted mental health literacy intervention on mental health related stigma among secondary students in Germany: results of a pre-post evaluation study.,https://europepmc.org/article/PMC/PMC10563208,PMC10563208,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 12889_2023_16825_MOESM3_ESM.docx; 12889_2023_16825_MOESM2_ESM.docx; 12889_2023_16825_MOESM1_ESM.docx,"Data Availability Statement The dataset generated and analyzed during the current study is not publicly available as participants’ informed consent did not include sharing the raw data publicly, but is available from the corresponding author on reasonable request.",,,,,,,
pmc,,10.1186/s12889-023-16943-7,The relative importance of education and health behaviour for health and wellbeing.,https://europepmc.org/article/PMC/PMC10568892,PMC10568892,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2023_16943_MOESM1_ESM.docx,"Data Availability The datasets generated and/or analysed during the current study are not publicly available due licencing arrangement. Data are however available from the corresponding author upon reasonable request and with permission of scientific board of The Tromsø Study, UiT – The Arctic Unive",,,,,,,
pmc,,10.1186/s12889-023-17023-6,Effectiveness of an educational intervention to promote psychosocial well-being of school-going adolescents in Sri Lanka.,https://europepmc.org/article/PMC/PMC10631107,PMC10631107,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 12889_2023_17023_MOESM1_ESM.pdf,Data Availability Statement The datasets generated and analysed during the present study are not publicly available due to the need of ensuring confidentiality but are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1186/s12889-023-17062-z,Evaluation of the nutrition literacy assessment questionnaire for college students and identification of the influencing factors of their nutrition literacy.,https://europepmc.org/article/PMC/PMC10617111,PMC10617111,cc-by,no_usable_file,no tabular-format file among 3 supplementary file(s): 12889_2023_17062_MOESM1_ESM.docx; 12889_2023_17062_MOESM2_ESM.docx; 12889_2023_17062_MOESM3_ESM.docx,Data Availability Statement The datasets used and/or analysed during the current study are available from the corresponding author on reasonable request.,,,,,,,
