source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files
figshare,<p>Descriptive statistics and Confirmatory Factor Analysis (CFA) results for Skindex-Mini items.</p>,https://plos.figshare.com/articles/dataset/_p_Descriptive_statistics_and_Confirmatory_Factor_Analysis_CFA_results_for_Skindex-Mini_items_p_/32772951,10.1371/journal.pone.0350749.t003,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/65799789 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 3.xls,
figshare,<p>Summary of peer-reviewed studies evaluating the Skindex-Mini’s validation and psychometric properties across languages and populations.</p>,https://plos.figshare.com/articles/dataset/_p_Summary_of_peer-reviewed_studies_evaluating_the_Skindex-Mini_s_validation_and_psychometric_properties_across_languages_and_populations_p_/32772945,10.1371/journal.pone.0350749.t001,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/65799783 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 1.xls,
dryad,Data for: Mindfulness in motion targeted to sustaining the mental and physical resilience of first responders,https://datadryad.org/dataset/doi:10.5061/dryad.4j0zpc8t1,10.5061/dryad.4j0zpc8t1,unknown,download_failed,401 Client Error: Unauthorized for url: https://datadryad.org/api/v2/files/4859107/download,,,,,FR_Data_Final__rev_7_8_26.xlsx,
dryad,Parental thermal environment affects offspring resilience to winter and spring weather anomalies,https://datadryad.org/dataset/doi:10.5061/dryad.vq83bk47v,10.5061/dryad.vq83bk47v,unknown,download_failed,401 Client Error: Unauthorized for url: https://datadryad.org/api/v2/files/4841218/download,,,,,egg_mass_area.csv,
figshare,Paths to improve subnational fiscal resilience under the shock of secondary sector contraction: Evidence from China,https://figshare.com/articles/dataset/Secondary_Sector_Contraction/32991575,10.6084/m9.figshare.32991575.v2,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/66643154 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Secondary Sector Contraction.xlsx,
figshare,Datasets for <b>Irrigation-induced humid-heat feedbacks compound global agricultural resilience inequalities</b>,https://figshare.com/articles/dataset/Datasets_for_b_Irrigation-induced_humid-heat_feedbacks_compound_global_agricultural_resilience_inequalities_b_/33415414,10.6084/m9.figshare.33415414.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/68133886 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,CEIA_Country_Stats.csv,
figshare,Data from: Considering the Resistance and Resilience Framework as a Tool for Building Site-Appropriate Restoration Seed Mixes,https://agdatacommons.nal.usda.gov/articles/dataset/Data_from_Considering_the_Resistance_and_Resilience_Framework_as_a_Tool_for_Building_Site-Appropriate_Restoration_Seed_Mixes/33325038,10.15482/usda.adc/33325038.v1,cc0,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67809327 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,unfiltered_df.csv,
figshare,Context-dependent legacies and uneven resilience of global ecosystems to fire,https://figshare.com/articles/dataset/Context-dependent_legacies_and_uneven_resilience_of_global_ecosystems_to_fire/32393370,10.6084/m9.figshare.32393370.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67584792 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Dataset.xlsx,
figshare,domestic violence and resilience,https://figshare.com/articles/dataset/domestic_violence_and_resilience/33343584,10.6084/m9.figshare.33343584.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67868664 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,domestic violence doi.sav,
figshare,Dataset: Greater genetic diversity in introduced Phragmites australis promotes marsh elevation gain and resilience to sea-level rise,https://smithsonian.figshare.com/articles/dataset/Dataset_Greater_genetic_diversity_in_introduced_Phragmites_australis_promotes_marsh_elevation_gain_and_resilience_to_sea-level_rise/33283920,10.25573/serc.33283920.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67650303 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,2023_genotyping_EF doc.xlsx,
figshare,"<p>Pearson correlations test between nurse stress, resilience, coping, and nurse professional commitment.</p>",https://plos.figshare.com/articles/dataset/_p_Pearson_correlations_test_between_nurse_stress_resilience_coping_and_nurse_professional_commitment_p_/33323504,10.1371/journal.pone.0356880.t002,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67805042 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 2.xls,
figshare,"Adverse Childhood Experiences, Family Resilience, and Military Veteran Reintegration to Civilian Life",https://tandf.figshare.com/articles/dataset/Adverse_Childhood_Experiences_Family_Resilience_and_Military_Veteran_Reintegration_to_Civilian_Life/33299952,10.6084/m9.figshare.33299952.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67707369 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Military Reintegration dataset.sav,
figshare,"<b>Cultural identity resilience in digitally mediated diasporic contexts: Institutional engagement, digital exposure, and continuity mechanisms</b>",https://figshare.com/articles/dataset/_b_Cultural_identity_resilience_in_digitally_mediated_diasporic_contexts_Institutional_engagement_digital_exposure_and_continuity_mechanisms_b_/33277632,10.6084/m9.figshare.33277632.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67632141 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Cultural_Identity_Full_Data.xlsx,
figshare,"<p>Examples of how the rules were applied to a real data science project, the Wildfire Resilience Index (WRI; https://www.wildfireindex.org/).</p>",https://plos.figshare.com/articles/dataset/_p_Examples_of_how_the_rules_were_applied_to_a_real_data_science_project_the_Wildfire_Resilience_Index_WRI_https_www_wildfireindex_org_p_/33273417,10.1371/journal.pcbi.1014627.t002,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67617720 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 2.xls,
figshare,<p>Psychological Resilience Levels and Development Trajectories.</p>,https://plos.figshare.com/articles/dataset/_p_Psychological_Resilience_Levels_and_Development_Trajectories_p_/33272751,10.1371/journal.pone.0356386.t003,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67616751 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 3.xls,
dataverse,Data Management and Sharing Plan for: A Multipronged Approach to Academic Procrastination Interventions: A Randomized Control Study via Terracotta,https://doi.org/10.15139/S3/JQOLWW,10.15139/s3/jqolww,,download_failed,could not retrieve file listing -- HTTPError: 401 Client Error: Unauthorized for url: https://dataverse.harvard.edu/api/datasets/:persistentId/?persistentId=doi%3A10.15139%2Fs3%2Fjqolww,,,,,,
figshare,<b>Associations Between Adaptive Perfectionism-related Orderliness and Academic Engagement</b>,https://figshare.com/articles/dataset/_b_Exploring_the_Impact_of_Adaptive_Perfectionism_on_Academic_Engagement_b_/30979507,10.6084/m9.figshare.30979507.v2,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/66692321 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Date.xlsx,
figshare,"Perfectionism, Excellencism, and Personal Best Performance in Track and Field Athletics (Data and Code)",https://yorksj.figshare.com/articles/dataset/Perfectionism_Excellencism_and_Personal_Best_Performance_in_Track_and_Field_Athletics_Data_and_Code_/32961659,10.25421/yorksj.32961659.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/66512693 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,SPSS.sav,
datacite,"Perfectionism, Excellencism, and Personal Best Performance in Track and Field Athletics (Data and Code)",https://yorksj.figshare.com/articles/dataset/Perfectionism_Excellencism_and_Personal_Best_Performance_in_Track_and_Field_Athletics_Data_and_Code_/32961659/1,10.25421/yorksj.32961659,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/66512693 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,SPSS.sav,
datacite,Multidimensional Perfectionism is Related to Burnout in Surgeons - Data and Code,https://yorksj.figshare.com/articles/dataset/Multidimensional_Perfectionism_is_Related_to_Burnout_in_Surgeons_-_Data_and_Code/29533175/1,10.25421/yorksj.29533175,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/56139539 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Hill et al (2025) - data.sav,
