"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","resp","option_text"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d72","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am usually aware of the emotions that are portrayed in various types of art (for example, painting, photography, music, dance).",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d72","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am usually aware of the emotions that are portrayed in various types of art (for example, painting, photography, music, dance).",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d72","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am usually aware of the emotions that are portrayed in various types of art (for example, painting, photography, music, dance).",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d72","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am usually aware of the emotions that are portrayed in various types of art (for example, painting, photography, music, dance).",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d73","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that my ideas sometimes surprise people.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d73","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that my ideas sometimes surprise people.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d73","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that my ideas sometimes surprise people.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d73","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that my ideas sometimes surprise people.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d73","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that my ideas sometimes surprise people.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d74","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually take care of my responsibilities as soon as possible.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d74","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually take care of my responsibilities as soon as possible.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d74","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually take care of my responsibilities as soon as possible.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d74","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually take care of my responsibilities as soon as possible.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d74","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually take care of my responsibilities as soon as possible.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d75","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy behaving in a silly manner.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d75","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy behaving in a silly manner.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d75","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy behaving in a silly manner.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d75","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy behaving in a silly manner.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d75","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy behaving in a silly manner.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d76","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t usually enjoy listening to people tell stories about events that have happened in their lives.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d76","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t usually enjoy listening to people tell stories about events that have happened in their lives.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d76","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t usually enjoy listening to people tell stories about events that have happened in their lives.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d76","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t usually enjoy listening to people tell stories about events that have happened in their lives.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d76","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t usually enjoy listening to people tell stories about events that have happened in their lives.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d77","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am sometimes full of thoughts, ideas, and images in my mind.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d77","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am sometimes full of thoughts, ideas, and images in my mind.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d77","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am sometimes full of thoughts, ideas, and images in my mind.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d77","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am sometimes full of thoughts, ideas, and images in my mind.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d77","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am sometimes full of thoughts, ideas, and images in my mind.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d78","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually find it hard to go back and forth between two different tasks.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d78","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually find it hard to go back and forth between two different tasks.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d78","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually find it hard to go back and forth between two different tasks.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d78","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually find it hard to go back and forth between two different tasks.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d78","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually find it hard to go back and forth between two different tasks.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d79","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely worry.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d79","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely worry.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d79","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely worry.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d79","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely worry.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d79","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely worry.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d80","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would not feel very distressed and concerned if a friend were to complain of having an especially bad headache.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d80","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would not feel very distressed and concerned if a friend were to complain of having an especially bad headache.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d80","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would not feel very distressed and concerned if a friend were to complain of having an especially bad headache.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d80","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would not feel very distressed and concerned if a friend were to complain of having an especially bad headache.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d80","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would not feel very distressed and concerned if a friend were to complain of having an especially bad headache.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d81","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that sometimes my clothes don’t match (and I don’t care).",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d81","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that sometimes my clothes don’t match (and I don’t care).",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d81","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that sometimes my clothes don’t match (and I don’t care).",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d81","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that sometimes my clothes don’t match (and I don’t care).",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d81","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Know that sometimes my clothes don’t match (and I don’t care).",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d82","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy being with people.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d82","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy being with people.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d82","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy being with people.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d82","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy being with people.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d82","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy being with people.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d83","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes find my friends to be irritating.",NA,1,"Very Inaccurate"
