"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Shelves_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"filling shelves and help customers",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Shelves_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"filling shelves and help customers",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Shelves_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"filling shelves and help customers",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Shelves_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"filling shelves and help customers",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Shelves_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"filling shelves and help customers",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Dressed_Work","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Getting dressed then going to work",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Dressed_Work","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Getting dressed then going to work",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Dressed_Work","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Getting dressed then going to work",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Dressed_Work","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Getting dressed then going to work",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Dressed_Work","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Getting dressed then going to work",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Dressed_Work","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Getting dressed then going to work",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Dressed_Work","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Getting dressed then going to work",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Hoovering_Child","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"hoovering while attending to a child.",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Hoovering_Child","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"hoovering while attending to a child.",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Hoovering_Child","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"hoovering while attending to a child.",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Hoovering_Child","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"hoovering while attending to a child.",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Hoovering_Child","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"hoovering while attending to a child.",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Hoovering_Child","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"hoovering while attending to a child.",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Hoovering_Child","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"hoovering while attending to a child.",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","ConvPhone_NextToYou","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Having a conversation with someone on the phone and someone next to you.",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","ConvPhone_NextToYou","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Having a conversation with someone on the phone and someone next to you.",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","ConvPhone_NextToYou","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Having a conversation with someone on the phone and someone next to you.",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","ConvPhone_NextToYou","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Having a conversation with someone on the phone and someone next to you.",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","ConvPhone_NextToYou","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Having a conversation with someone on the phone and someone next to you.",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","ConvPhone_NextToYou","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Having a conversation with someone on the phone and someone next to you.",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","ConvPhone_NextToYou","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Having a conversation with someone on the phone and someone next to you.",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Laundry_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Folding laundry and talking on the phone",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Laundry_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Folding laundry and talking on the phone",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Laundry_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Folding laundry and talking on the phone",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Laundry_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Folding laundry and talking on the phone",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Laundry_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Folding laundry and talking on the phone",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Laundry_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Folding laundry and talking on the phone",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Laundry_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Folding laundry and talking on the phone",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Writing_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Writing something (e.g. a report/letter/…) and frequently answer the phone in between",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Writing_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Writing something (e.g. a report/letter/…) and frequently answer the phone in between",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Writing_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Writing something (e.g. a report/letter/…) and frequently answer the phone in between",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Writing_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Writing something (e.g. a report/letter/…) and frequently answer the phone in between",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Writing_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Writing something (e.g. a report/letter/…) and frequently answer the phone in between",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Writing_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Writing something (e.g. a report/letter/…) and frequently answer the phone in between",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Writing_Phoning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Writing something (e.g. a report/letter/…) and frequently answer the phone in between",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Remote","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Looking at the TV and using a remote control.",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Remote","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Looking at the TV and using a remote control.",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Remote","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Looking at the TV and using a remote control.",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Remote","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Looking at the TV and using a remote control.",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Remote","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Looking at the TV and using a remote control.",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Remote","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Looking at the TV and using a remote control.",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Remote","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Looking at the TV and using a remote control.",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","SortFiles_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Sorting files and dealing with customers",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","SortFiles_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Sorting files and dealing with customers",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","SortFiles_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Sorting files and dealing with customers",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","SortFiles_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Sorting files and dealing with customers",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","SortFiles_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Sorting files and dealing with customers",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","SortFiles_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Sorting files and dealing with customers",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","SortFiles_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Sorting files and dealing with customers",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Stroller_TalkChild","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Pushing a stroller and talking to the child",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Stroller_TalkChild","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Pushing a stroller and talking to the child",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Stroller_TalkChild","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Pushing a stroller and talking to the child",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Stroller_TalkChild","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Pushing a stroller and talking to the child",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Stroller_TalkChild","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Pushing a stroller and talking to the child",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Stroller_TalkChild","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Pushing a stroller and talking to the child",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Stroller_TalkChild","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Pushing a stroller and talking to the child",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Writing","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and writing.",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Writing","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and writing.",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Writing","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and writing.",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Writing","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and writing.",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Writing","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and writing.",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Writing","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and writing.",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_Writing","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and writing.",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Sandwich","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Making a sandwich",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Sandwich","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Making a sandwich",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Sandwich","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Making a sandwich",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Sandwich","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Making a sandwich",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Sandwich","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Making a sandwich",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Sandwich","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Making a sandwich",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Sandwich","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Making a sandwich",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Radio","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Operating the radio while driving",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Radio","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Operating the radio while driving",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Radio","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Operating the radio while driving",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Radio","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Operating the radio while driving",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Radio","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Operating the radio while driving",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Radio","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Operating the radio while driving",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Radio","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Operating the radio while driving",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Reading_Notes","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Reading and making notes",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Reading_Notes","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Reading and making notes",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Reading_Notes","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Reading and making notes",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Reading_Notes","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Reading and making notes",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Reading_Notes","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Reading and making notes",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Reading_Notes","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Reading and making notes",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Reading_Notes","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Reading and making notes",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Baby_Toddler","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Bottle-feeding a baby and watching that a toddler isn’t doing mischief",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Baby_Toddler","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Bottle-feeding a baby and watching that a toddler isn’t doing mischief",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Baby_Toddler","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Bottle-feeding a baby and watching that a toddler isn’t doing mischief",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Baby_Toddler","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Bottle-feeding a baby and watching that a toddler isn’t doing mischief",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Baby_Toddler","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Bottle-feeding a baby and watching that a toddler isn’t doing mischief",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Baby_Toddler","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Bottle-feeding a baby and watching that a toddler isn’t doing mischief",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Baby_Toddler","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Bottle-feeding a baby and watching that a toddler isn’t doing mischief",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","VideoGames","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing video games",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","VideoGames","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing video games",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","VideoGames","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing video games",NA,"Slightly disagree",-1
