"id","item","resp"
1057,"cbi13",0
1057,"cbi14",1
1057,"cbi15",0
1057,"cbi16",0
1057,"cbi17",0
1057,"cbi18",0
1057,"cbi19",1
1057,"cbi20",2
1057,"cbi21",0
1057,"cbi22",0
1057,"cbi23",2
1057,"cbi24",0
1057,"cbi25",0
1057,"cbi26",2
1057,"cbi27",0
1057,"cbi28",2
1058,"cbi1",1
1058,"cbi2",3
1058,"cbi3",0
1058,"cbi4",3
1058,"cbi5",3
1058,"cbi6",1
1058,"cbi7",0
1058,"cbi8",1
1058,"cbi9",1
1058,"cbi10",0
1058,"cbi11",3
1058,"cbi12",1
1058,"cbi13",1
1058,"cbi14",1
1058,"cbi15",0
1058,"cbi16",2
1058,"cbi17",0
1058,"cbi18",0
1058,"cbi19",0
1058,"cbi20",0
1058,"cbi21",0
1058,"cbi22",0
1058,"cbi23",1
1058,"cbi24",0
1058,"cbi25",0
1058,"cbi26",2
1058,"cbi27",0
1058,"cbi28",0
1059,"cbi1",0
1059,"cbi2",0
1059,"cbi3",0
1059,"cbi4",0
1059,"cbi5",0
1059,"cbi6",0
1059,"cbi7",0
1059,"cbi8",0
1059,"cbi9",0
1059,"cbi10",0
1059,"cbi11",0
1059,"cbi12",0
1059,"cbi13",0
1059,"cbi14",0
1059,"cbi15",0
1059,"cbi16",0
1059,"cbi17",0
1059,"cbi18",0
1059,"cbi19",0
1059,"cbi20",0
1059,"cbi21",0
1059,"cbi22",0
1059,"cbi23",0
1059,"cbi24",0
1059,"cbi25",0
1059,"cbi26",0
1059,"cbi27",0
1059,"cbi28",0
1060,"cbi1",1
1060,"cbi2",1
1060,"cbi3",1
1060,"cbi4",1
1060,"cbi5",1
1060,"cbi6",1
1060,"cbi7",1
1060,"cbi8",1
1060,"cbi9",1
1060,"cbi10",0
1060,"cbi11",1
1060,"cbi12",1
1060,"cbi13",1
1060,"cbi14",1
1060,"cbi15",1
1060,"cbi16",1
1060,"cbi17",1
1060,"cbi18",1
1060,"cbi19",1
1060,"cbi20",1
1060,"cbi21",1
1060,"cbi22",1
1060,"cbi23",1
1060,"cbi24",1
1060,"cbi25",1
1060,"cbi26",1
1060,"cbi27",1
1060,"cbi28",1
1061,"cbi1",2
1061,"cbi2",0
1061,"cbi3",1
1061,"cbi4",0
1061,"cbi5",1
1061,"cbi6",0
1061,"cbi7",0
1061,"cbi8",0
1061,"cbi9",3
1061,"cbi10",0
1061,"cbi11",0
1061,"cbi12",0
1061,"cbi13",3
1061,"cbi14",1
1061,"cbi15",0
1061,"cbi16",1
1061,"cbi17",1
1061,"cbi18",3
1061,"cbi19",3
1061,"cbi20",3
1061,"cbi21",2
1061,"cbi22",2
1061,"cbi23",2
1061,"cbi24",1
1061,"cbi25",1
1061,"cbi26",2
1061,"cbi27",1
1061,"cbi28",2
1062,"cbi1",0
1062,"cbi2",0
1062,"cbi3",0
1062,"cbi4",0
1062,"cbi5",2
1062,"cbi6",1
1062,"cbi7",0
1062,"cbi8",0
1062,"cbi9",0
1062,"cbi10",0
1062,"cbi11",0
1062,"cbi12",0
1062,"cbi13",1
1062,"cbi14",0
1062,"cbi15",0
1062,"cbi16",1
1062,"cbi17",1
1062,"cbi18",1
1062,"cbi19",1
1062,"cbi20",0
1062,"cbi21",1
1062,"cbi22",0
1062,"cbi23",1
1062,"cbi24",0
1062,"cbi25",0
1062,"cbi26",0
1062,"cbi27",1
1062,"cbi28",1
1063,"cbi1",0
1063,"cbi2",2
1063,"cbi3",1
1063,"cbi4",1
1063,"cbi5",2
1063,"cbi6",0
1063,"cbi7",1
1063,"cbi8",0
1063,"cbi9",1
1063,"cbi10",0
1063,"cbi11",1
1063,"cbi12",1
1063,"cbi13",0
1063,"cbi14",0
1063,"cbi15",1
1063,"cbi16",0
1063,"cbi17",1
1063,"cbi18",1
1063,"cbi19",0
1063,"cbi20",0
1063,"cbi21",0
1063,"cbi22",1
1063,"cbi23",1
1063,"cbi24",0
1063,"cbi25",0
1063,"cbi26",1
1063,"cbi27",0
1063,"cbi28",0
1064,"cbi1",1
1064,"cbi2",1
1064,"cbi3",0
1064,"cbi4",0
1064,"cbi5",0
1064,"cbi6",0
1064,"cbi7",1
1064,"cbi8",1
1064,"cbi9",1
1064,"cbi10",2
1064,"cbi11",0
1064,"cbi12",2
1064,"cbi13",0
1064,"cbi14",1
1064,"cbi15",1
1064,"cbi16",1
1064,"cbi17",1
1064,"cbi18",0
1064,"cbi19",0
1064,"cbi20",0
1064,"cbi21",0
1064,"cbi22",0
1064,"cbi23",0
1064,"cbi24",0
1064,"cbi25",1
1064,"cbi26",1
1064,"cbi27",2
1064,"cbi28",2
1065,"cbi1",0
1065,"cbi2",0
1065,"cbi3",0
1065,"cbi4",0
1065,"cbi5",0
1065,"cbi6",0
1065,"cbi7",0
1065,"cbi8",0
1065,"cbi9",3
1065,"cbi10",0
1065,"cbi11",0
1065,"cbi12",0
1065,"cbi13",0
1065,"cbi14",0
1065,"cbi15",0
1065,"cbi16",0
1065,"cbi17",0
1065,"cbi18",0
1065,"cbi19",0
1065,"cbi20",1
1065,"cbi21",2
1065,"cbi22",1
1065,"cbi23",0
1065,"cbi24",0
1065,"cbi25",0
1065,"cbi26",0
1065,"cbi27",0
1065,"cbi28",0
1066,"cbi1",1
1066,"cbi2",3
1066,"cbi3",0
1066,"cbi4",1
1066,"cbi5",2
1066,"cbi6",0
1066,"cbi7",0
1066,"cbi8",2
1066,"cbi9",0
1066,"cbi10",0
1066,"cbi11",0
1066,"cbi12",0
1066,"cbi13",0
1066,"cbi14",1
1066,"cbi15",0
1066,"cbi16",0
1066,"cbi17",0
1066,"cbi18",1
1066,"cbi19",0
1066,"cbi20",0
1066,"cbi21",0
1066,"cbi22",0
1066,"cbi23",0
1066,"cbi24",0
1066,"cbi25",0
1066,"cbi26",0
1066,"cbi27",0
1066,"cbi28",0
1067,"cbi1",1
1067,"cbi2",1
1067,"cbi3",0
1067,"cbi4",1
1067,"cbi5",1
1067,"cbi6",0
1067,"cbi7",0
1067,"cbi8",0
1067,"cbi9",3
1067,"cbi10",3
1067,"cbi11",1
1067,"cbi12",1
1067,"cbi13",0
1067,"cbi14",2
1067,"cbi15",0
1067,"cbi16",1
1067,"cbi17",1
1067,"cbi18",2
1067,"cbi19",2
1067,"cbi20",2
1067,"cbi21",2
1067,"cbi22",0
1067,"cbi23",2
1067,"cbi24",1
1067,"cbi25",0
1067,"cbi26",1
1067,"cbi27",1
1067,"cbi28",1
1068,"cbi1",1
1068,"cbi2",0
1068,"cbi3",0
1068,"cbi4",0
1068,"cbi5",1
1068,"cbi6",1
1068,"cbi7",1
1068,"cbi8",1
1068,"cbi9",1
1068,"cbi10",0
1068,"cbi11",1
1068,"cbi12",0
1068,"cbi13",0
1068,"cbi14",0
1068,"cbi15",0
1068,"cbi16",0
1068,"cbi17",0
1068,"cbi18",0
1068,"cbi19",1
1068,"cbi20",0
1068,"cbi21",0
1068,"cbi22",0
1068,"cbi23",0
1068,"cbi24",0
1068,"cbi25",0
1068,"cbi26",0
1068,"cbi27",0
1068,"cbi28",0
1069,"cbi1",1
1069,"cbi2",3
1069,"cbi3",3
1069,"cbi4",1
1069,"cbi5",1
1069,"cbi6",0
1069,"cbi7",0
1069,"cbi8",0
1069,"cbi9",2
1069,"cbi10",0
1069,"cbi11",1
1069,"cbi12",0
1069,"cbi13",0
1069,"cbi14",0
1069,"cbi15",0
1069,"cbi16",0
1069,"cbi17",3
1069,"cbi18",3
1069,"cbi19",0
1069,"cbi20",0
1069,"cbi21",0
1069,"cbi22",2
1069,"cbi23",3
1069,"cbi24",1
1069,"cbi25",0
1069,"cbi26",0
1069,"cbi27",0
1069,"cbi28",3
1070,"cbi1",1
1070,"cbi2",3
1070,"cbi3",1
1070,"cbi4",0
1070,"cbi5",3
1070,"cbi6",0
1070,"cbi7",0
1070,"cbi8",3
1070,"cbi9",3
1070,"cbi10",2
1070,"cbi11",0
1070,"cbi12",0
1070,"cbi13",0
1070,"cbi14",3
1070,"cbi15",0
1070,"cbi16",0
1070,"cbi17",3
1070,"cbi18",3
1070,"cbi19",0
1070,"cbi20",3
1070,"cbi21",3
1070,"cbi22",3
1070,"cbi23",3
1070,"cbi24",0
1070,"cbi25",0
1070,"cbi26",3
1070,"cbi27",0
1070,"cbi28",3
1071,"cbi1",2
1071,"cbi2",3
1071,"cbi3",0
1071,"cbi4",1
1071,"cbi5",3
1071,"cbi6",1
1071,"cbi7",1
1071,"cbi8",2
1071,"cbi9",3
1071,"cbi10",0
1071,"cbi11",2
1071,"cbi12",0
1071,"cbi13",0
1071,"cbi14",0
1071,"cbi15",0
1071,"cbi16",2
1071,"cbi17",1
1071,"cbi18",0
1071,"cbi19",1
1071,"cbi20",2
1071,"cbi21",2
1071,"cbi22",1
1071,"cbi23",2
1071,"cbi24",0
1071,"cbi25",0
1071,"cbi26",1
1071,"cbi27",1
1071,"cbi28",1
1072,"cbi1",1
1072,"cbi2",1
1072,"cbi3",1
1072,"cbi4",1
1072,"cbi5",1
1072,"cbi6",0
1072,"cbi7",1
1072,"cbi8",0
1072,"cbi9",1
1072,"cbi10",0
1072,"cbi11",0
1072,"cbi12",0
1072,"cbi13",1
1072,"cbi14",1
1072,"cbi15",1
1072,"cbi16",1
1072,"cbi17",1
1072,"cbi18",1
1072,"cbi19",1
1072,"cbi20",0
1072,"cbi21",1
1072,"cbi22",1
1072,"cbi23",1
1072,"cbi24",1
1072,"cbi25",1
1072,"cbi26",0
1072,"cbi27",1
1072,"cbi28",1
1073,"cbi1",0
1073,"cbi2",1
1073,"cbi3",0
1073,"cbi4",1
1073,"cbi5",2
1073,"cbi6",1
1073,"cbi7",1
1073,"cbi8",2
1073,"cbi9",2
1073,"cbi10",0
1073,"cbi11",1
1073,"cbi12",1
1073,"cbi13",2
1073,"cbi14",2
1073,"cbi15",0
1073,"cbi16",2
1073,"cbi17",2
1073,"cbi18",1
1073,"cbi19",2
1073,"cbi20",2
1073,"cbi21",2
1073,"cbi22",2
1073,"cbi23",2
1073,"cbi24",1
1073,"cbi25",2
1073,"cbi26",0
1073,"cbi27",0
1073,"cbi28",2
1074,"cbi1",3
1074,"cbi2",1
1074,"cbi3",0
1074,"cbi4",0
1074,"cbi5",2
1074,"cbi6",1
1074,"cbi7",2
1074,"cbi8",0
1074,"cbi9",0
1074,"cbi10",0
1074,"cbi11",1
1074,"cbi12",1
1074,"cbi13",0
1074,"cbi14",3
1074,"cbi15",1
1074,"cbi16",3
1074,"cbi17",1
1074,"cbi18",0
1074,"cbi19",3
1074,"cbi20",0
1074,"cbi21",0
1074,"cbi22",0
1074,"cbi23",2
1074,"cbi24",3
1074,"cbi25",0
1074,"cbi26",3
1074,"cbi27",2
1074,"cbi28",0
1075,"cbi1",3
1075,"cbi2",0
1075,"cbi3",0
1075,"cbi4",2
1075,"cbi5",3
1075,"cbi6",1
1075,"cbi7",0
1075,"cbi8",3
1075,"cbi9",0
1075,"cbi10",0
1075,"cbi11",2
1075,"cbi12",0
1075,"cbi13",1
1075,"cbi14",2
1075,"cbi15",0
1075,"cbi16",1
1075,"cbi17",0
1075,"cbi18",3
1075,"cbi19",3
1075,"cbi20",1
1075,"cbi21",1
1075,"cbi22",0
1075,"cbi23",0
1075,"cbi24",2
1075,"cbi25",0
1075,"cbi26",2
1075,"cbi27",2
1075,"cbi28",2
1076,"cbi1",1
1076,"cbi2",2
1076,"cbi3",0
1076,"cbi4",0
1076,"cbi5",2
1076,"cbi6",0
1076,"cbi7",0
1076,"cbi8",0
1076,"cbi9",0
1076,"cbi10",0
1076,"cbi11",0
1076,"cbi12",1
1076,"cbi13",0
1076,"cbi14",0
1076,"cbi15",0
1076,"cbi16",0
1076,"cbi17",2
1076,"cbi18",3
1076,"cbi19",0
1076,"cbi20",0
1076,"cbi21",0
1076,"cbi22",0
1076,"cbi23",2
1076,"cbi24",0
1076,"cbi25",0
1076,"cbi26",0
1076,"cbi27",0
1076,"cbi28",0
1077,"cbi1",2
1077,"cbi2",0
1077,"cbi3",3
1077,"cbi4",0
1077,"cbi5",1
1077,"cbi6",0
1077,"cbi7",0
1077,"cbi8",1
1077,"cbi9",1
1077,"cbi10",0
1077,"cbi11",2
1077,"cbi12",1
1077,"cbi13",0
1077,"cbi14",3
1077,"cbi15",1
1077,"cbi16",1
1077,"cbi17",2
1077,"cbi18",1
1077,"cbi19",2
1077,"cbi20",0
1077,"cbi21",0
1077,"cbi22",0
1077,"cbi23",3
1077,"cbi24",1
1077,"cbi25",0
1077,"cbi26",1
1077,"cbi27",0
1077,"cbi28",1
1078,"cbi1",0
1078,"cbi2",1
1078,"cbi3",1
1078,"cbi4",0
1078,"cbi5",1
1078,"cbi6",1
1078,"cbi7",1
1078,"cbi8",2
1078,"cbi9",0
1078,"cbi10",0
1078,"cbi11",0
1078,"cbi12",0
1078,"cbi13",0
1078,"cbi14",0
1078,"cbi15",0
1078,"cbi16",0
1078,"cbi17",0
1078,"cbi18",0
1078,"cbi19",0
1078,"cbi20",0
1078,"cbi21",0
1078,"cbi22",0
1078,"cbi23",2
1078,"cbi24",0
1078,"cbi25",0
1078,"cbi26",1
1078,"cbi27",0
1078,"cbi28",0
1079,"cbi1",1
1079,"cbi2",3
1079,"cbi3",0
1079,"cbi4",1
1079,"cbi5",2
1079,"cbi6",1
1079,"cbi7",1
1079,"cbi8",2
1079,"cbi9",2
1079,"cbi10",0
1079,"cbi11",2
1079,"cbi12",0
1079,"cbi13",1
1079,"cbi14",3
1079,"cbi15",0
1079,"cbi16",0
1079,"cbi17",3
1079,"cbi18",1
1079,"cbi19",3
1079,"cbi20",1
1079,"cbi21",0
1079,"cbi22",3
1079,"cbi23",2
1079,"cbi24",1
1079,"cbi25",0
1079,"cbi26",1
1079,"cbi27",0
1079,"cbi28",3
1080,"cbi1",0
1080,"cbi2",1
1080,"cbi3",1
1080,"cbi4",0
1080,"cbi5",0
1080,"cbi6",0
1080,"cbi7",1
1080,"cbi8",1
1080,"cbi9",0
1080,"cbi10",0
1080,"cbi11",0
1080,"cbi12",0
1080,"cbi13",1
1080,"cbi14",0
1080,"cbi15",1
1080,"cbi16",1
1080,"cbi17",1
1080,"cbi18",0
1080,"cbi19",0
1080,"cbi20",0
1080,"cbi21",0
1080,"cbi22",2
1080,"cbi23",0
1080,"cbi24",0
1080,"cbi25",0
1080,"cbi26",0
1080,"cbi27",2
1080,"cbi28",0
1081,"cbi1",0
1081,"cbi2",0
1081,"cbi3",0
1081,"cbi4",1
1081,"cbi5",1
1081,"cbi6",0
1081,"cbi7",0
1081,"cbi8",0
1081,"cbi9",3
1081,"cbi10",0
1081,"cbi11",1
1081,"cbi12",0
1081,"cbi13",0
1081,"cbi14",0
1081,"cbi15",0
1081,"cbi16",0
1081,"cbi17",2
1081,"cbi18",0
1081,"cbi19",0
1081,"cbi20",0
1081,"cbi21",0
1081,"cbi22",0
1081,"cbi23",1
1081,"cbi24",0
1081,"cbi25",0
1081,"cbi26",0
1081,"cbi27",0
1081,"cbi28",0
1082,"cbi1",3
1082,"cbi2",3
1082,"cbi3",0
1082,"cbi4",1
1082,"cbi5",2
1082,"cbi6",2
1082,"cbi7",0
1082,"cbi8",0
1082,"cbi9",1
1082,"cbi10",0
1082,"cbi11",1
1082,"cbi12",1
1082,"cbi13",0
1082,"cbi14",1
1082,"cbi15",0
1082,"cbi16",0
1082,"cbi17",0
1082,"cbi18",3
1082,"cbi19",1
1082,"cbi20",0
1082,"cbi21",1
1082,"cbi22",0
1082,"cbi23",3
1082,"cbi24",1
1082,"cbi25",0
1082,"cbi26",0
1082,"cbi27",0
1082,"cbi28",0
1083,"cbi1",0
1083,"cbi2",0
1083,"cbi3",0
1083,"cbi4",0
1083,"cbi5",1
1083,"cbi6",0
1083,"cbi7",0
1083,"cbi8",0
1083,"cbi9",3
1083,"cbi10",0
1083,"cbi11",0
1083,"cbi12",0
1083,"cbi13",0
1083,"cbi14",0
1083,"cbi15",0
1083,"cbi16",0
1083,"cbi17",0
1083,"cbi18",0
1083,"cbi19",0
1083,"cbi20",1
1083,"cbi21",2
1083,"cbi22",0
1083,"cbi23",0
1083,"cbi24",0
1083,"cbi25",0
1083,"cbi26",0
1083,"cbi27",2
1083,"cbi28",1
1084,"cbi1",1
1084,"cbi2",1
1084,"cbi3",0
1084,"cbi4",3
1084,"cbi5",2
1084,"cbi6",0
1084,"cbi7",1
1084,"cbi8",1
1084,"cbi9",3
1084,"cbi10",0
1084,"cbi11",0
1084,"cbi12",0
1084,"cbi13",1
1084,"cbi14",0
1084,"cbi15",0
1084,"cbi16",1
1084,"cbi17",1
1084,"cbi18",1
1084,"cbi19",1
1084,"cbi20",0
1084,"cbi21",3
1084,"cbi22",0
1084,"cbi23",3
1084,"cbi24",0
1084,"cbi25",1
1084,"cbi26",0
1084,"cbi27",1
1084,"cbi28",0
1085,"cbi1",2
1085,"cbi2",3
1085,"cbi3",0
1085,"cbi4",1
1085,"cbi5",2
1085,"cbi6",2
1085,"cbi7",0
1085,"cbi8",1
1085,"cbi9",1
1085,"cbi10",0
1085,"cbi11",1
1085,"cbi12",0
1085,"cbi13",1
1085,"cbi14",1
1085,"cbi15",0
1085,"cbi16",2
1085,"cbi17",2
1085,"cbi18",1
1085,"cbi19",0
1085,"cbi20",1
1085,"cbi21",1
1085,"cbi22",0
1085,"cbi23",2
1085,"cbi24",0
1085,"cbi25",0
1085,"cbi26",0
1085,"cbi27",0
1085,"cbi28",1
1086,"cbi1",1
1086,"cbi2",1
1086,"cbi3",0
1086,"cbi4",0
1086,"cbi5",1
1086,"cbi6",0
1086,"cbi7",2
1086,"cbi8",1
1086,"cbi9",3
1086,"cbi10",0
1086,"cbi11",3
1086,"cbi12",1
1086,"cbi13",0
1086,"cbi14",1
1086,"cbi15",0
1086,"cbi16",1
1086,"cbi17",1
1086,"cbi18",1
1086,"cbi19",3
1086,"cbi20",1
1086,"cbi21",2
1086,"cbi22",1
1086,"cbi23",1
1086,"cbi24",1
1086,"cbi25",1
1086,"cbi26",1
1086,"cbi27",3
1086,"cbi28",0
1087,"cbi1",3
1087,"cbi2",2
1087,"cbi3",2
1087,"cbi4",3
1087,"cbi5",2
1087,"cbi6",2
1087,"cbi7",3
1087,"cbi8",1
1087,"cbi9",1
1087,"cbi10",1
1087,"cbi11",2
1087,"cbi12",2
1087,"cbi13",2
1087,"cbi14",3
1087,"cbi15",3
1087,"cbi16",3
1087,"cbi17",2
1087,"cbi18",1
1087,"cbi19",3
1087,"cbi20",3
1087,"cbi21",3
1087,"cbi22",2
1087,"cbi23",3
1087,"cbi24",3
1087,"cbi25",3
1087,"cbi26",2
1087,"cbi27",3
1087,"cbi28",3
1088,"cbi1",3
1088,"cbi2",2
1088,"cbi3",0
1088,"cbi4",0
1088,"cbi5",3
1088,"cbi6",1
1088,"cbi7",1
1088,"cbi8",0
1088,"cbi9",3
1088,"cbi10",0
1088,"cbi11",1
1088,"cbi12",1
1088,"cbi13",0
1088,"cbi14",3
1088,"cbi15",0
1088,"cbi16",1
1088,"cbi17",1
1088,"cbi18",3
1088,"cbi19",3
1088,"cbi20",2
1088,"cbi21",1
1088,"cbi22",0
1088,"cbi23",3
1088,"cbi24",1
1088,"cbi25",1
1088,"cbi26",2
1088,"cbi27",0
1088,"cbi28",0
1089,"cbi1",0
1089,"cbi2",1
1089,"cbi3",0
1089,"cbi4",0
1089,"cbi5",1
1089,"cbi6",0
1089,"cbi7",0
1089,"cbi8",0
1089,"cbi9",0
1089,"cbi10",0
1089,"cbi11",0
1089,"cbi12",0
1089,"cbi13",0
1089,"cbi14",2
1089,"cbi15",0
1089,"cbi16",0
1089,"cbi17",0
1089,"cbi18",0
1089,"cbi19",0
1089,"cbi20",0
1089,"cbi21",0
1089,"cbi22",0
1089,"cbi23",0
1089,"cbi24",0
1089,"cbi25",0
1089,"cbi26",0
1089,"cbi27",0
1089,"cbi28",0
1090,"cbi1",0
1090,"cbi2",3
1090,"cbi3",0
1090,"cbi4",1
1090,"cbi5",1
1090,"cbi6",0
1090,"cbi7",0
1090,"cbi8",0
1090,"cbi9",2
1090,"cbi10",0
1090,"cbi11",0
1090,"cbi12",0
1090,"cbi13",0
1090,"cbi14",3
1090,"cbi15",0
1090,"cbi16",1
1090,"cbi17",2
1090,"cbi18",0
1090,"cbi19",0
1090,"cbi20",0
1090,"cbi21",0
1090,"cbi22",0
1090,"cbi23",2
1090,"cbi24",1
1090,"cbi25",0
1090,"cbi26",0
1090,"cbi27",0
1090,"cbi28",0
1091,"cbi1",0
1091,"cbi2",1
1091,"cbi3",0
1091,"cbi4",1
1091,"cbi5",1
1091,"cbi6",0
1091,"cbi7",0
1091,"cbi8",0
1091,"cbi9",3
1091,"cbi10",0
1091,"cbi11",2
1091,"cbi12",0
1091,"cbi13",0
1091,"cbi14",0
1091,"cbi15",0
1091,"cbi16",0
1091,"cbi17",1
1091,"cbi18",1
1091,"cbi19",1
1091,"cbi20",3
1091,"cbi21",3
1091,"cbi22",0
1091,"cbi23",0
1091,"cbi24",1
1091,"cbi25",0
1091,"cbi26",1
1091,"cbi27",0
1091,"cbi28",1
1092,"cbi1",3
1092,"cbi2",2
1092,"cbi3",3
1092,"cbi4",3
1092,"cbi5",3
1092,"cbi6",0
1092,"cbi7",3
1092,"cbi8",1
1092,"cbi9",3
1092,"cbi10",1
1092,"cbi11",1
1092,"cbi12",1
1092,"cbi13",1
1092,"cbi14",1
1092,"cbi15",2
1092,"cbi16",2
1092,"cbi17",2
1092,"cbi18",1
1092,"cbi19",3
1092,"cbi20",3
1092,"cbi21",2
1092,"cbi22",3
1092,"cbi23",1
1092,"cbi24",2
1092,"cbi25",0
1092,"cbi26",3
1092,"cbi27",3
1092,"cbi28",3
1093,"cbi1",0
1093,"cbi2",1
1093,"cbi3",1
1093,"cbi4",0
1093,"cbi5",1
1093,"cbi6",0
1093,"cbi7",0
1093,"cbi8",0
1093,"cbi9",0
1093,"cbi10",0
1093,"cbi11",0
1093,"cbi12",1
1093,"cbi13",2
1093,"cbi14",0
1093,"cbi15",1
1093,"cbi16",1
1093,"cbi17",0
1093,"cbi18",0
1093,"cbi19",0
1093,"cbi20",0
1093,"cbi21",0
1093,"cbi22",0
1093,"cbi23",0
1093,"cbi24",0
1093,"cbi25",0
1093,"cbi26",0
1093,"cbi27",1
1093,"cbi28",0
1094,"cbi1",0
1094,"cbi2",0
1094,"cbi3",0
1094,"cbi4",0
1094,"cbi5",2
1094,"cbi6",0
1094,"cbi7",0
1094,"cbi8",3
1094,"cbi9",0
1094,"cbi10",0
1094,"cbi11",0
1094,"cbi12",0
1094,"cbi13",0
1094,"cbi14",0
1094,"cbi15",0
1094,"cbi16",2
1094,"cbi17",1
1094,"cbi18",1
1094,"cbi19",1
1094,"cbi20",0
1094,"cbi21",0
1094,"cbi22",0
1094,"cbi23",2
1094,"cbi24",0
1094,"cbi25",0
1094,"cbi26",1
1094,"cbi27",0
1094,"cbi28",1
1095,"cbi1",0
1095,"cbi2",0
1095,"cbi3",0
1095,"cbi4",0
1095,"cbi5",0
1095,"cbi6",0
1095,"cbi7",0
1095,"cbi8",0
1095,"cbi9",0
1095,"cbi10",0
1095,"cbi11",0
1095,"cbi12",0
1095,"cbi13",0
1095,"cbi14",0
1095,"cbi15",0
1095,"cbi16",0
1095,"cbi17",0
1095,"cbi18",0
1095,"cbi19",0
1095,"cbi20",0
1095,"cbi21",0
1095,"cbi22",0
1095,"cbi23",0
1095,"cbi24",0
1095,"cbi25",0
1095,"cbi26",0
1095,"cbi27",0
1095,"cbi28",0
1096,"cbi1",2
1096,"cbi2",2
1096,"cbi3",2
1096,"cbi4",2
1096,"cbi5",2
1096,"cbi6",2
1096,"cbi7",1
1096,"cbi8",0
1096,"cbi9",0
1096,"cbi10",0
1096,"cbi11",0
1096,"cbi12",0
1096,"cbi13",0
1096,"cbi14",2
1096,"cbi15",0
1096,"cbi16",0
1096,"cbi17",0
1096,"cbi18",2
1096,"cbi19",1
1096,"cbi20",3
1096,"cbi21",0
1096,"cbi22",0
1096,"cbi23",0
1096,"cbi24",0
1096,"cbi25",0
1096,"cbi26",0
1096,"cbi27",2
1096,"cbi28",0
1097,"cbi1",0
1097,"cbi2",1
1097,"cbi3",0
1097,"cbi4",1
1097,"cbi5",1
1097,"cbi6",1
1097,"cbi7",1
1097,"cbi8",1
1097,"cbi9",1
1097,"cbi10",2
1097,"cbi11",0
1097,"cbi12",0
1097,"cbi13",1
1097,"cbi14",1
1097,"cbi15",0
1097,"cbi16",0
1097,"cbi17",0
1097,"cbi18",0
1097,"cbi19",0
1097,"cbi20",1
1097,"cbi21",2
1097,"cbi22",0
1097,"cbi23",1
1097,"cbi24",0
1097,"cbi25",0
1097,"cbi26",0
1097,"cbi27",0
1097,"cbi28",0
1098,"cbi1",1
1098,"cbi2",0
1098,"cbi3",0
1098,"cbi4",0
1098,"cbi5",0
1098,"cbi6",0
1098,"cbi7",0
1098,"cbi8",0
1098,"cbi9",0
1098,"cbi10",0
1098,"cbi11",0
1098,"cbi12",0
1098,"cbi13",0
1098,"cbi14",0
1098,"cbi15",0
1098,"cbi16",0
1098,"cbi17",0
1098,"cbi18",0
1098,"cbi19",0
1098,"cbi20",1
1098,"cbi21",1
1098,"cbi22",0
1098,"cbi23",1
1098,"cbi24",0
1098,"cbi25",0
1098,"cbi26",0
1098,"cbi27",0
1098,"cbi28",0
1099,"cbi1",1
1099,"cbi2",3
1099,"cbi3",1
1099,"cbi4",1
1099,"cbi5",2
1099,"cbi6",1
1099,"cbi7",1
1099,"cbi8",0
1099,"cbi9",1
1099,"cbi10",0
1099,"cbi11",2
1099,"cbi12",2
1099,"cbi13",1
1099,"cbi14",0
1099,"cbi15",0
1099,"cbi16",1
1099,"cbi17",0
1099,"cbi18",0
1099,"cbi19",2
1099,"cbi20",0
1099,"cbi21",1
1099,"cbi22",0
1099,"cbi23",3
1099,"cbi24",1
1099,"cbi25",0
1099,"cbi26",1
1099,"cbi27",0
1099,"cbi28",0
1100,"cbi1",1
1100,"cbi2",1
1100,"cbi3",2
1100,"cbi4",3
1100,"cbi5",0
1100,"cbi6",1
1100,"cbi7",2
1100,"cbi8",2
1100,"cbi9",2
1100,"cbi10",2
1100,"cbi11",1
1100,"cbi12",3
1100,"cbi13",3
1100,"cbi14",3
1100,"cbi15",2
1100,"cbi16",1
1100,"cbi17",0
1100,"cbi18",0
1100,"cbi19",0
1100,"cbi20",0
1100,"cbi21",0
1100,"cbi22",0
1100,"cbi23",0
1100,"cbi24",0
1100,"cbi25",0
1100,"cbi26",0
1100,"cbi27",0
1100,"cbi28",0
1101,"cbi1",0
1101,"cbi2",1
1101,"cbi3",0
1101,"cbi4",1
1101,"cbi5",2
1101,"cbi6",1
1101,"cbi7",0
1101,"cbi8",0
1101,"cbi9",3
1101,"cbi10",0
1101,"cbi11",1
1101,"cbi12",0
1101,"cbi13",1
1101,"cbi14",1
1101,"cbi15",0
1101,"cbi16",1
1101,"cbi17",0
1101,"cbi18",0
1101,"cbi19",1
1101,"cbi20",3
1101,"cbi21",0
1101,"cbi22",1
1101,"cbi23",3
1101,"cbi24",1
1101,"cbi25",0
1101,"cbi26",1
1101,"cbi27",1
1101,"cbi28",1
1102,"cbi1",1
1102,"cbi2",2
1102,"cbi3",1
1102,"cbi4",0
1102,"cbi5",1
1102,"cbi6",1
1102,"cbi7",1
1102,"cbi8",0
1102,"cbi9",1
1102,"cbi10",1
1102,"cbi11",1
1102,"cbi12",1
1102,"cbi13",1
1102,"cbi14",1
1102,"cbi15",1
1102,"cbi16",1
1102,"cbi17",3
1102,"cbi18",0
1102,"cbi19",0
1102,"cbi20",3
1102,"cbi21",3
1102,"cbi22",1
1102,"cbi23",1
