"table","section_id","item","instrument","instructions","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp","language"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,510,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,530,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,540,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,555,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,570,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,600,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,630,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,660,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,690,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,720,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,750,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,780,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,810,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,840,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,900,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,960,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,1020,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,1080,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,1200,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,1320,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u1_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, trabajó a cambio de un pago?","For how long did you work for pay?",NA,NA,NA,1440,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","El día de ayer, ¿se trasladó al lugar de trabajo?","Yesterday, did you travel to your workplace?",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","El día de ayer, ¿se trasladó al lugar de trabajo?","Yesterday, did you travel to your workplace?",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u20","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Ha ido al cine o espectáculos como obras de teatro, conciertos, circo?","Have you been to the cinema or to shows such as plays, concerts or the circus?",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u20","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Ha ido al cine o espectáculos como obras de teatro, conciertos, circo?","Have you been to the cinema or to shows such as plays, concerts or the circus?",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u21","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Ha asistido a eventos deportivos en vivo?","Have you attended live sporting events?",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u21","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Ha asistido a eventos deportivos en vivo?","Have you attended live sporting events?",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u22","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Ha visitado lugares, monumentos, museos, galerías, sitios arqueológicos?","Have you visited sites, monuments, museums, galleries or archaeological sites?",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u22","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Ha visitado lugares, monumentos, museos, galerías, sitios arqueológicos?","Have you visited sites, monuments, museums, galleries or archaeological sites?",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,0,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,3,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,4,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,5,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,6,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,7,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,10,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,12,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,14,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,15,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,16,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,20,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,22,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,25,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,30,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,35,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,36,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,40,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,41,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,45,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,49,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,50,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,55,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,60,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,70,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,75,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,80,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,85,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,90,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,95,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,99,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,100,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,105,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,110,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,120,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,130,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,135,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,140,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,150,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,160,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,180,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,210,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u2_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, se trasladó al lugar de trabajo?","For how long did you travel to your workplace?",NA,NA,NA,220,"Spanish"
