"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","resp","option_text","option_text_translated"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e10","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando alguien me cuenta algo, mi reacción inmediata es preguntarme porqué me están diciendo esto.","When someone tells me something, my immediate reaction is to wonder why they are telling me this.",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e10","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando alguien me cuenta algo, mi reacción inmediata es preguntarme porqué me están diciendo esto.","When someone tells me something, my immediate reaction is to wonder why they are telling me this.",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e10","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando alguien me cuenta algo, mi reacción inmediata es preguntarme porqué me están diciendo esto.","When someone tells me something, my immediate reaction is to wonder why they are telling me this.",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e10","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando alguien me cuenta algo, mi reacción inmediata es preguntarme porqué me están diciendo esto.","When someone tells me something, my immediate reaction is to wonder why they are telling me this.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e10","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando alguien me cuenta algo, mi reacción inmediata es preguntarme porqué me están diciendo esto.","When someone tells me something, my immediate reaction is to wonder why they are telling me this.",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e11","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Muchas veces he seguido el consejo de las personas equivocadas.","I have too often taken advice from the wrong people.",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e11","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Muchas veces he seguido el consejo de las personas equivocadas.","I have too often taken advice from the wrong people.",NA,2,"En desacuerdo","Disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e11","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Muchas veces he seguido el consejo de las personas equivocadas.","I have too often taken advice from the wrong people.",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e11","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Muchas veces he seguido el consejo de las personas equivocadas.","I have too often taken advice from the wrong people.",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e11","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Muchas veces he seguido el consejo de las personas equivocadas.","I have too often taken advice from the wrong people.",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e11","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Muchas veces he seguido el consejo de las personas equivocadas.","I have too often taken advice from the wrong people.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e11","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Muchas veces he seguido el consejo de las personas equivocadas.","I have too often taken advice from the wrong people.",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e12","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"La gente me ha dicho que soy muy fácilmente influenciable por otros.","People have told me that I am too easily influenced by others",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e12","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"La gente me ha dicho que soy muy fácilmente influenciable por otros.","People have told me that I am too easily influenced by others",NA,2,"En desacuerdo","Disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e12","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"La gente me ha dicho que soy muy fácilmente influenciable por otros.","People have told me that I am too easily influenced by others",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e12","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"La gente me ha dicho que soy muy fácilmente influenciable por otros.","People have told me that I am too easily influenced by others",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e12","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"La gente me ha dicho que soy muy fácilmente influenciable por otros.","People have told me that I am too easily influenced by others",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e12","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"La gente me ha dicho que soy muy fácilmente influenciable por otros.","People have told me that I am too easily influenced by others",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e12","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"La gente me ha dicho que soy muy fácilmente influenciable por otros.","People have told me that I am too easily influenced by others",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e13","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si no sé qué hacer, mi primer instinto es consultarle a alguien cuya opinión valoro.","If I don’t know what to do, my first instinct is to ask someone whose opinion I value.",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e13","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si no sé qué hacer, mi primer instinto es consultarle a alguien cuya opinión valoro.","If I don’t know what to do, my first instinct is to ask someone whose opinion I value.",NA,2,"En desacuerdo","Disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e13","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si no sé qué hacer, mi primer instinto es consultarle a alguien cuya opinión valoro.","If I don’t know what to do, my first instinct is to ask someone whose opinion I value.",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e13","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si no sé qué hacer, mi primer instinto es consultarle a alguien cuya opinión valoro.","If I don’t know what to do, my first instinct is to ask someone whose opinion I value.",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e13","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si no sé qué hacer, mi primer instinto es consultarle a alguien cuya opinión valoro.","If I don’t know what to do, my first instinct is to ask someone whose opinion I value.",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e13","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si no sé qué hacer, mi primer instinto es consultarle a alguien cuya opinión valoro.","If I don’t know what to do, my first instinct is to ask someone whose opinion I value.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e13","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si no sé qué hacer, mi primer instinto es consultarle a alguien cuya opinión valoro.","If I don’t know what to do, my first instinct is to ask someone whose opinion I value.",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e14","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Usualmente no sigo los consejos de los demás, incluso cuando creo que probablemente son correctos.","I don’t usually act on advice that I get from others even when I think it’s probably sound.",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e14","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Usualmente no sigo los consejos de los demás, incluso cuando creo que probablemente son correctos.","I don’t usually act on advice that I get from others even when I think it’s probably sound.",NA,2,"En desacuerdo","Disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e14","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Usualmente no sigo los consejos de los demás, incluso cuando creo que probablemente son correctos.","I don’t usually act on advice that I get from others even when I think it’s probably sound.",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e14","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Usualmente no sigo los consejos de los demás, incluso cuando creo que probablemente son correctos.","I don’t usually act on advice that I get from others even when I think it’s probably sound.",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e14","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Usualmente no sigo los consejos de los demás, incluso cuando creo que probablemente son correctos.","I don’t usually act on advice that I get from others even when I think it’s probably sound.",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e14","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Usualmente no sigo los consejos de los demás, incluso cuando creo que probablemente son correctos.","I don’t usually act on advice that I get from others even when I think it’s probably sound.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e14","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Usualmente no sigo los consejos de los demás, incluso cuando creo que probablemente son correctos.","I don’t usually act on advice that I get from others even when I think it’s probably sound.",NA,7,"Muy de acuerdo","Strongly agree"
