"id","item","resp","cov_gender","cov_individualism","cov_powerdistance","cov_hdi","cov_year","cov_age","cov_country"
3439,korean_big5_thorough,3,Female,18,60,0.925,2021,26,South Korea
3439,korean_big5_faults,3,Female,18,60,0.925,2021,26,South Korea
3439,korean_big5_lazy,3,Female,18,60,0.925,2021,26,South Korea
3439,korean_big5_laidback,3,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_faults,3,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_imaginative,4,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_lazy,1,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_thorough,7,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_laidback,4,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_sociable,6,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_nervous,2,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_trustworthy,6,Female,18,60,0.925,2021,26,South Korea
3455,korean_big5_conservative,5,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_trustworthy,3,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_faults,4,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_sociable,3,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_nervous,6,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_imaginative,3,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_conservative,5,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_lazy,3,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_laidback,5,Female,18,60,0.925,2021,26,South Korea
3500,korean_big5_thorough,3,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_imaginative,6,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_conservative,5,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_nervous,1,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_thorough,7,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_lazy,1,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_trustworthy,7,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_laidback,7,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_faults,1,Female,18,60,0.925,2021,26,South Korea
3507,korean_big5_sociable,7,Female,18,60,0.925,2021,26,South Korea
3524,korean_big5_trustworthy,5,Male,18,60,0.925,2021,26,South Korea
3524,korean_big5_nervous,2,Male,18,60,0.925,2021,26,South Korea
3524,korean_big5_thorough,6,Male,18,60,0.925,2021,26,South Korea
3524,korean_big5_lazy,2,Male,18,60,0.925,2021,26,South Korea
3524,korean_big5_sociable,5,Male,18,60,0.925,2021,26,South Korea
3524,korean_big5_conservative,4,Male,18,60,0.925,2021,26,South Korea
3524,korean_big5_laidback,4,Male,18,60,0.925,2021,26,South Korea
3524,korean_big5_faults,2,Male,18,60,0.925,2021,26,South Korea
3524,korean_big5_imaginative,4,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_thorough,4,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_imaginative,5,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_laidback,5,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_sociable,4,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_trustworthy,1,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_nervous,1,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_faults,5,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_conservative,1,Male,18,60,0.925,2021,26,South Korea
3535,korean_big5_lazy,3,Male,18,60,0.925,2021,26,South Korea
3538,korean_big5_trustworthy,5,Female,18,60,0.925,2021,26,South Korea
3538,korean_big5_conservative,1,Female,18,60,0.925,2021,26,South Korea
3538,korean_big5_thorough,6,Female,18,60,0.925,2021,26,South Korea
3538,korean_big5_nervous,1,Female,18,60,0.925,2021,26,South Korea
3538,korean_big5_faults,1,Female,18,60,0.925,2021,26,South Korea
3538,korean_big5_imaginative,6,Female,18,60,0.925,2021,26,South Korea
3538,korean_big5_sociable,6,Female,18,60,0.925,2021,26,South Korea
3538,korean_big5_laidback,4,Female,18,60,0.925,2021,26,South Korea
3538,korean_big5_lazy,3,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_imaginative,3,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_laidback,4,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_conservative,3,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_lazy,5,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_sociable,4,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_thorough,3,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_trustworthy,5,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_nervous,3,Female,18,60,0.925,2021,26,South Korea
3581,korean_big5_faults,4,Female,18,60,0.925,2021,26,South Korea
3596,korean_big5_trustworthy,1,Male,18,60,0.925,2021,26,South Korea
3596,korean_big5_nervous,7,Male,18,60,0.925,2021,26,South Korea
3596,korean_big5_conservative,7,Male,18,60,0.925,2021,26,South Korea
3596,korean_big5_lazy,4,Male,18,60,0.925,2021,26,South Korea
3596,korean_big5_sociable,5,Male,18,60,0.925,2021,26,South Korea
3596,korean_big5_laidback,1,Male,18,60,0.925,2021,26,South Korea
3596,korean_big5_thorough,2,Male,18,60,0.925,2021,26,South Korea
3596,korean_big5_faults,7,Male,18,60,0.925,2021,26,South Korea
3596,korean_big5_imaginative,1,Male,18,60,0.925,2021,26,South Korea
3597,korean_big5_trustworthy,6,Female,18,60,0.925,2021,26,South Korea
3597,korean_big5_conservative,1,Female,18,60,0.925,2021,26,South Korea
3597,korean_big5_lazy,1,Female,18,60,0.925,2021,26,South Korea
3597,korean_big5_laidback,4,Female,18,60,0.925,2021,26,South Korea
3597,korean_big5_sociable,7,Female,18,60,0.925,2021,26,South Korea
3597,korean_big5_thorough,5,Female,18,60,0.925,2021,26,South Korea
3597,korean_big5_faults,1,Female,18,60,0.925,2021,26,South Korea
3597,korean_big5_nervous,1,Female,18,60,0.925,2021,26,South Korea
3597,korean_big5_imaginative,3,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_laidback,6,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_sociable,6,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_lazy,2,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_faults,2,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_conservative,2,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_trustworthy,4,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_imaginative,5,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_nervous,2,Female,18,60,0.925,2021,26,South Korea
3606,korean_big5_thorough,5,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_lazy,4,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_trustworthy,7,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_laidback,4,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_nervous,2,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_thorough,6,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_imaginative,2,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_conservative,4,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_faults,4,Female,18,60,0.925,2021,26,South Korea
3630,korean_big5_sociable,7,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_thorough,6,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_nervous,3,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_lazy,1,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_trustworthy,6,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_laidback,3,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_faults,1,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_conservative,2,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_sociable,7,Female,18,60,0.925,2021,26,South Korea
3664,korean_big5_imaginative,5,Female,18,60,0.925,2021,26,South Korea
3678,korean_big5_imaginative,5,Male,18,60,0.925,2021,26,South Korea
3678,korean_big5_laidback,5,Male,18,60,0.925,2021,26,South Korea
3678,korean_big5_sociable,4,Male,18,60,0.925,2021,26,South Korea
3678,korean_big5_conservative,5,Male,18,60,0.925,2021,26,South Korea
3678,korean_big5_faults,4,Male,18,60,0.925,2021,26,South Korea
3678,korean_big5_trustworthy,5,Male,18,60,0.925,2021,26,South Korea
3678,korean_big5_lazy,7,Male,18,60,0.925,2021,26,South Korea
3678,korean_big5_nervous,5,Male,18,60,0.925,2021,26,South Korea
3678,korean_big5_thorough,6,Male,18,60,0.925,2021,26,South Korea
3393,korean_big5_imaginative,,Female,18,60,0.925,2021,27,South Korea
3393,korean_big5_faults,,Female,18,60,0.925,2021,27,South Korea
3393,korean_big5_nervous,,Female,18,60,0.925,2021,27,South Korea
3393,korean_big5_sociable,,Female,18,60,0.925,2021,27,South Korea
3393,korean_big5_thorough,,Female,18,60,0.925,2021,27,South Korea
3393,korean_big5_trustworthy,,Female,18,60,0.925,2021,27,South Korea
3393,korean_big5_conservative,,Female,18,60,0.925,2021,27,South Korea
3393,korean_big5_laidback,,Female,18,60,0.925,2021,27,South Korea
3393,korean_big5_lazy,,Female,18,60,0.925,2021,27,South Korea
3395,korean_big5_trustworthy,,Male,18,60,0.925,2021,27,South Korea
3395,korean_big5_thorough,,Male,18,60,0.925,2021,27,South Korea
3395,korean_big5_lazy,,Male,18,60,0.925,2021,27,South Korea
3395,korean_big5_nervous,,Male,18,60,0.925,2021,27,South Korea
3395,korean_big5_faults,,Male,18,60,0.925,2021,27,South Korea
3395,korean_big5_conservative,,Male,18,60,0.925,2021,27,South Korea
3395,korean_big5_imaginative,,Male,18,60,0.925,2021,27,South Korea
3395,korean_big5_sociable,,Male,18,60,0.925,2021,27,South Korea
3395,korean_big5_laidback,,Male,18,60,0.925,2021,27,South Korea
3449,korean_big5_thorough,5,Female,18,60,0.925,2021,27,South Korea
3449,korean_big5_sociable,6,Female,18,60,0.925,2021,27,South Korea
3449,korean_big5_lazy,2,Female,18,60,0.925,2021,27,South Korea
3449,korean_big5_laidback,4,Female,18,60,0.925,2021,27,South Korea
3449,korean_big5_nervous,2,Female,18,60,0.925,2021,27,South Korea
3449,korean_big5_trustworthy,6,Female,18,60,0.925,2021,27,South Korea
3449,korean_big5_imaginative,5,Female,18,60,0.925,2021,27,South Korea
3449,korean_big5_faults,3,Female,18,60,0.925,2021,27,South Korea
3449,korean_big5_conservative,3,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_conservative,7,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_laidback,4,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_lazy,2,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_trustworthy,3,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_thorough,3,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_nervous,1,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_imaginative,2,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_faults,6,Female,18,60,0.925,2021,27,South Korea
3451,korean_big5_sociable,4,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_faults,6,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_thorough,2,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_nervous,4,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_sociable,3,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_trustworthy,3,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_conservative,4,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_imaginative,3,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_lazy,1,Female,18,60,0.925,2021,27,South Korea
3452,korean_big5_laidback,2,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_conservative,5,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_nervous,5,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_lazy,3,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_faults,3,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_trustworthy,4,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_laidback,2,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_thorough,5,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_sociable,5,Female,18,60,0.925,2021,27,South Korea
3470,korean_big5_imaginative,4,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_thorough,7,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_sociable,7,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_imaginative,7,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_faults,1,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_laidback,3,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_trustworthy,7,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_lazy,1,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_conservative,1,Female,18,60,0.925,2021,27,South Korea
3493,korean_big5_nervous,1,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_imaginative,2,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_thorough,4,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_lazy,4,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_laidback,3,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_faults,3,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_sociable,2,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_nervous,3,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_conservative,5,Female,18,60,0.925,2021,27,South Korea
3512,korean_big5_trustworthy,3,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_conservative,5,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_sociable,6,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_faults,4,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_trustworthy,5,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_laidback,4,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_lazy,3,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_imaginative,6,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_thorough,6,Female,18,60,0.925,2021,27,South Korea
3549,korean_big5_nervous,2,Female,18,60,0.925,2021,27,South Korea
3575,korean_big5_trustworthy,6,Male,18,60,0.925,2021,27,South Korea
3575,korean_big5_imaginative,3,Male,18,60,0.925,2021,27,South Korea
3575,korean_big5_conservative,5,Male,18,60,0.925,2021,27,South Korea
3575,korean_big5_sociable,4,Male,18,60,0.925,2021,27,South Korea
3575,korean_big5_nervous,3,Male,18,60,0.925,2021,27,South Korea
3575,korean_big5_laidback,5,Male,18,60,0.925,2021,27,South Korea
3575,korean_big5_thorough,6,Male,18,60,0.925,2021,27,South Korea
3575,korean_big5_lazy,2,Male,18,60,0.925,2021,27,South Korea
3575,korean_big5_faults,2,Male,18,60,0.925,2021,27,South Korea
3586,korean_big5_trustworthy,6,Female,18,60,0.925,2021,27,South Korea
3586,korean_big5_imaginative,6,Female,18,60,0.925,2021,27,South Korea
3586,korean_big5_conservative,4,Female,18,60,0.925,2021,27,South Korea
3586,korean_big5_sociable,7,Female,18,60,0.925,2021,27,South Korea
3586,korean_big5_faults,4,Female,18,60,0.925,2021,27,South Korea
3586,korean_big5_thorough,6,Female,18,60,0.925,2021,27,South Korea
3586,korean_big5_lazy,4,Female,18,60,0.925,2021,27,South Korea
3586,korean_big5_laidback,5,Female,18,60,0.925,2021,27,South Korea
3586,korean_big5_nervous,4,Female,18,60,0.925,2021,27,South Korea
3592,korean_big5_conservative,3,Male,18,60,0.925,2021,27,South Korea
3592,korean_big5_lazy,3,Male,18,60,0.925,2021,27,South Korea
3592,korean_big5_imaginative,6,Male,18,60,0.925,2021,27,South Korea
3592,korean_big5_faults,3,Male,18,60,0.925,2021,27,South Korea
3592,korean_big5_sociable,6,Male,18,60,0.925,2021,27,South Korea
3592,korean_big5_thorough,6,Male,18,60,0.925,2021,27,South Korea
3592,korean_big5_trustworthy,5,Male,18,60,0.925,2021,27,South Korea
3592,korean_big5_laidback,4,Male,18,60,0.925,2021,27,South Korea
3592,korean_big5_nervous,2,Male,18,60,0.925,2021,27,South Korea
3665,korean_big5_sociable,4,Female,18,60,0.925,2021,27,South Korea
3665,korean_big5_conservative,2,Female,18,60,0.925,2021,27,South Korea
3665,korean_big5_laidback,4,Female,18,60,0.925,2021,27,South Korea
3665,korean_big5_faults,2,Female,18,60,0.925,2021,27,South Korea
3665,korean_big5_trustworthy,7,Female,18,60,0.925,2021,27,South Korea
3665,korean_big5_thorough,5,Female,18,60,0.925,2021,27,South Korea
3665,korean_big5_lazy,5,Female,18,60,0.925,2021,27,South Korea
3665,korean_big5_nervous,2,Female,18,60,0.925,2021,27,South Korea
3665,korean_big5_imaginative,2,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_conservative,3,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_laidback,4,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_faults,4,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_trustworthy,2,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_thorough,4,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_lazy,3,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_imaginative,3,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_sociable,4,Female,18,60,0.925,2021,27,South Korea
3666,korean_big5_nervous,3,Female,18,60,0.925,2021,27,South Korea
3402,korean_big5_nervous,,Female,18,60,0.925,2021,28,South Korea
3402,korean_big5_lazy,,Female,18,60,0.925,2021,28,South Korea
3402,korean_big5_conservative,,Female,18,60,0.925,2021,28,South Korea
3402,korean_big5_thorough,,Female,18,60,0.925,2021,28,South Korea
3402,korean_big5_faults,,Female,18,60,0.925,2021,28,South Korea
3402,korean_big5_imaginative,,Female,18,60,0.925,2021,28,South Korea
3402,korean_big5_sociable,,Female,18,60,0.925,2021,28,South Korea
3402,korean_big5_trustworthy,,Female,18,60,0.925,2021,28,South Korea
3402,korean_big5_laidback,,Female,18,60,0.925,2021,28,South Korea
3422,korean_big5_imaginative,6,Male,18,60,0.925,2021,28,South Korea
3422,korean_big5_conservative,4,Male,18,60,0.925,2021,28,South Korea
3422,korean_big5_sociable,6,Male,18,60,0.925,2021,28,South Korea
3422,korean_big5_thorough,5,Male,18,60,0.925,2021,28,South Korea
3422,korean_big5_faults,2,Male,18,60,0.925,2021,28,South Korea
3422,korean_big5_trustworthy,5,Male,18,60,0.925,2021,28,South Korea
3422,korean_big5_lazy,3,Male,18,60,0.925,2021,28,South Korea
3422,korean_big5_nervous,5,Male,18,60,0.925,2021,28,South Korea
3422,korean_big5_laidback,3,Male,18,60,0.925,2021,28,South Korea
3438,korean_big5_sociable,4,Female,18,60,0.925,2021,28,South Korea
3438,korean_big5_trustworthy,7,Female,18,60,0.925,2021,28,South Korea
3438,korean_big5_lazy,1,Female,18,60,0.925,2021,28,South Korea
3438,korean_big5_thorough,6,Female,18,60,0.925,2021,28,South Korea
3438,korean_big5_nervous,2,Female,18,60,0.925,2021,28,South Korea
3438,korean_big5_laidback,6,Female,18,60,0.925,2021,28,South Korea
3438,korean_big5_faults,1,Female,18,60,0.925,2021,28,South Korea
3438,korean_big5_imaginative,4,Female,18,60,0.925,2021,28,South Korea
3438,korean_big5_conservative,4,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_faults,2,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_lazy,2,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_sociable,3,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_trustworthy,5,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_thorough,5,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_imaginative,2,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_nervous,3,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_laidback,2,Female,18,60,0.925,2021,28,South Korea
3450,korean_big5_conservative,3,Female,18,60,0.925,2021,28,South Korea
3499,korean_big5_lazy,3,Male,18,60,0.925,2021,28,South Korea
3499,korean_big5_laidback,4,Male,18,60,0.925,2021,28,South Korea
3499,korean_big5_nervous,4,Male,18,60,0.925,2021,28,South Korea
3499,korean_big5_faults,3,Male,18,60,0.925,2021,28,South Korea
3499,korean_big5_conservative,4,Male,18,60,0.925,2021,28,South Korea
3499,korean_big5_imaginative,4,Male,18,60,0.925,2021,28,South Korea
3499,korean_big5_sociable,5,Male,18,60,0.925,2021,28,South Korea
3499,korean_big5_thorough,5,Male,18,60,0.925,2021,28,South Korea
3499,korean_big5_trustworthy,5,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_lazy,3,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_sociable,2,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_thorough,3,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_trustworthy,3,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_faults,2,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_laidback,2,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_nervous,3,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_imaginative,3,Male,18,60,0.925,2021,28,South Korea
3505,korean_big5_conservative,3,Male,18,60,0.925,2021,28,South Korea
3516,korean_big5_conservative,2,Female,18,60,0.925,2021,28,South Korea
3516,korean_big5_faults,5,Female,18,60,0.925,2021,28,South Korea
3516,korean_big5_lazy,7,Female,18,60,0.925,2021,28,South Korea
3516,korean_big5_trustworthy,5,Female,18,60,0.925,2021,28,South Korea
3516,korean_big5_imaginative,2,Female,18,60,0.925,2021,28,South Korea
3516,korean_big5_thorough,6,Female,18,60,0.925,2021,28,South Korea
3516,korean_big5_laidback,3,Female,18,60,0.925,2021,28,South Korea
3516,korean_big5_nervous,6,Female,18,60,0.925,2021,28,South Korea
3516,korean_big5_sociable,3,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_thorough,5,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_laidback,3,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_imaginative,4,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_sociable,4,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_conservative,5,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_faults,5,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_lazy,2,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_trustworthy,5,Female,18,60,0.925,2021,28,South Korea
3518,korean_big5_nervous,5,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_lazy,6,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_conservative,2,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_imaginative,1,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_sociable,1,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_nervous,7,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_laidback,2,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_thorough,7,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_faults,7,Female,18,60,0.925,2021,28,South Korea
3526,korean_big5_trustworthy,5,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_imaginative,2,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_conservative,6,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_sociable,5,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_trustworthy,6,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_nervous,5,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_laidback,6,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_thorough,6,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_faults,1,Female,18,60,0.925,2021,28,South Korea
3546,korean_big5_lazy,5,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_imaginative,5,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_sociable,7,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_trustworthy,7,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_nervous,5,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_faults,7,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_thorough,7,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_lazy,1,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_laidback,5,Female,18,60,0.925,2021,28,South Korea
3567,korean_big5_conservative,5,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_lazy,3,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_nervous,2,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_conservative,4,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_laidback,3,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_sociable,5,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_faults,1,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_thorough,5,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_trustworthy,6,Female,18,60,0.925,2021,28,South Korea
3583,korean_big5_imaginative,4,Female,18,60,0.925,2021,28,South Korea
3607,korean_big5_sociable,5,Male,18,60,0.925,2021,28,South Korea
3607,korean_big5_conservative,3,Male,18,60,0.925,2021,28,South Korea
3607,korean_big5_nervous,1,Male,18,60,0.925,2021,28,South Korea
3607,korean_big5_laidback,6,Male,18,60,0.925,2021,28,South Korea
3607,korean_big5_thorough,6,Male,18,60,0.925,2021,28,South Korea
3607,korean_big5_imaginative,5,Male,18,60,0.925,2021,28,South Korea
3607,korean_big5_lazy,2,Male,18,60,0.925,2021,28,South Korea
3607,korean_big5_faults,2,Male,18,60,0.925,2021,28,South Korea
3607,korean_big5_trustworthy,5,Male,18,60,0.925,2021,28,South Korea
3621,korean_big5_imaginative,4,Female,18,60,0.925,2021,28,South Korea
3621,korean_big5_trustworthy,3,Female,18,60,0.925,2021,28,South Korea
3621,korean_big5_sociable,3,Female,18,60,0.925,2021,28,South Korea
3621,korean_big5_faults,7,Female,18,60,0.925,2021,28,South Korea
3621,korean_big5_conservative,5,Female,18,60,0.925,2021,28,South Korea
3621,korean_big5_laidback,4,Female,18,60,0.925,2021,28,South Korea
3621,korean_big5_nervous,7,Female,18,60,0.925,2021,28,South Korea
3621,korean_big5_thorough,5,Female,18,60,0.925,2021,28,South Korea
3621,korean_big5_lazy,1,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_trustworthy,7,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_faults,1,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_sociable,4,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_thorough,7,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_nervous,1,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_imaginative,1,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_lazy,1,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_conservative,7,Female,18,60,0.925,2021,28,South Korea
3622,korean_big5_laidback,3,Female,18,60,0.925,2021,28,South Korea
3386,korean_big5_lazy,,Female,18,60,0.925,2021,29,South Korea
3386,korean_big5_nervous,,Female,18,60,0.925,2021,29,South Korea
3386,korean_big5_conservative,,Female,18,60,0.925,2021,29,South Korea
