_key,source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,refined_flag,refined_reason
10.5281/zenodo.17883387,zenodo,"Resiliencia, bienestar psicológico y sexismo",https://zenodo.org/records/17883387,10.5281/zenodo.17883387,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",24616.0,724.0,34.0,1.0,Base resiliencia y bienestar papel moderador del sexo solo variables completas.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.12542359,zenodo,Proyecto: Concepciones del cuerpo y cultura corporal en las propuestas de actividad física y deporte de los programas políticos electorales de las elecciones generales del 2011 en España –POLCOR–,https://zenodo.org/records/12542359,10.5281/zenodo.12542359,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",2850.0,570.0,5.0,1.0,Ficha de registro_explotacion_completa_codificada.xlsx,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.22048500,zenodo,Reciprocal Peer-Tutoring Promotes Preference for Group Work and Flourishing through Student-Created Self-Transcendence Climate: An Intervention Study,https://zenodo.org/records/22048500,10.5281/zenodo.22048500,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",26544.0,316.0,84.0,1.0,STCim_interv_merged_2T_reciprocal_pre_t1_post_t2_1.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.10149744,zenodo,Conus-wide Analysis of Manning's n Values,https://zenodo.org/records/10149744,10.5281/zenodo.10149744,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, composite_items*",1753258.0,67433.0,26.0,1.0,Full Dataset.csv,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398204,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_CC_T5-Pre,https://zenodo.org/records/7398204,10.5281/zenodo.7398204,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,SOCIOMET-P_Data_CC_T5-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398497,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_IC_T5-Pre,https://zenodo.org/records/7398497,10.5281/zenodo.7398497,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-P_Data_IC_T5-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7406865,zenodo,Peer Friendship Nominations Questionnaire / Cuestionario de Nominaciones de Amistad entre Iguales // SOCIOMET-F_Data_CC-CS_T4-Post,https://zenodo.org/records/7406865,10.5281/zenodo.7406865,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-F_Data_CC-CS_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7407023,zenodo,Peer Friendship Nominations Questionnaire / Cuestionario de Nominaciones de Amistad entre Iguales // SOCIOMET-F_Data_IC_T6-Post,https://zenodo.org/records/7407023,10.5281/zenodo.7407023,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-F_Data_IC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398357,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_CC-CS_T6-Post,https://zenodo.org/records/7398357,10.5281/zenodo.7398357,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-P_Data_CC-CS_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499792,zenodo,Parent-Teacher Involvement Questionnaire - Teacher / Cuestionario de Implicación de los Padres y Madres en la Escuela - Profesorado // PTI-T_Data_CC_T4-Post,https://zenodo.org/records/7499792,10.5281/zenodo.7499792,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PTI-T_Data_CC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499798,zenodo,Parent-Teacher Involvement Questionnaire - Teacher / Cuestionario de Implicación de los Padres y Madres en la Escuela - Profesorado // PTI-T_Data_CC_T6-Post,https://zenodo.org/records/7499798,10.5281/zenodo.7499798,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PTI-T_Data_CC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499814,zenodo,Parent-Teacher Involvement Questionnaire - Teacher / Cuestionario de Implicación de los Padres y Madres en la Escuela - Profesorado // PTI-T_Data_IC_T4-Post,https://zenodo.org/records/7499814,10.5281/zenodo.7499814,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,PTI-T_Data_IC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499833,zenodo,Parent Teacher Involvement Questionnaire - Parents / Cuestionario de Implicación de los Padres y Madres en la Escuela – Padres y Madres // PTI-P_Data_CC_T4-Post,https://zenodo.org/records/7499833,10.5281/zenodo.7499833,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PTI-P_Data_CC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499837,zenodo,Parent Teacher Involvement Questionnaire - Parents / Cuestionario de Implicación de los Padres y Madres en la Escuela – Padres y Madres // PTI-P_Data_CC_T6-Post,https://zenodo.org/records/7499837,10.5281/zenodo.7499837,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PTI-P_Data_CC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499829,zenodo,Parent Teacher Involvement Questionnaire - Parents / Cuestionario de Implicación de los Padres y Madres en la Escuela – Padres y Madres // PTI-P_Data_CS_T2-Post,https://zenodo.org/records/7499829,10.5281/zenodo.7499829,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",600.0,200.0,3.0,1.0,PTI-P_Data_CS_T2-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7547098,zenodo,Dataset to analyze the psychometric and structural properties of a scale designed to measure attitudes to integrated flood risk management,https://zenodo.org/records/7547098,10.5281/zenodo.7547098,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",15834.0,406.0,39.0,1.0,DATASET_Zamora_Edited.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.18596337,zenodo,Survey about Media Consumption and Disinformation in Georgia 2025 – Media Consumption in Georgia,https://zenodo.org/records/18596337,10.5281/zenodo.18596337,odc-odbl,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | license_unknown* — license 'odc-odbl' not recognised as open; verify before submission",268076.0,2311.0,116.0,1.0,SIDA_2025_dataset.sav,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7487286,zenodo,Questionnaire on Teacher Interaction-P / Cuestionario sobre la Relación Profesor-Alumnado-P // QTI-P_Data_IC_T5-Post,https://zenodo.org/records/7487286,10.5281/zenodo.7487286,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,QTI-P_Data_IC_T5-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.20030985,zenodo,Dataset for: Validation Study of the 10-item Connor-Davidson Resilience Scale (CD-RISC-10) Among Mexican Medical and Psychology Students,https://zenodo.org/records/20030985,10.5281/zenodo.20030985,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",10230.0,330.0,31.0,1.0,Dataset_CDRISC10.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.11377073,zenodo,"De Jong Gierveld Loneliness Scale: validity, reliability and fairness  in Peruvian adults",https://zenodo.org/records/11377073,10.5281/zenodo.11377073,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",23712.0,1248.0,19.0,1.0,Loneliness Scale Database in Peru.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.14645687,zenodo,"Dataset for the manuscript entitled ""Market-Oriented Flow Allocation for Thermal Solar Plants: An Auction-Based Methodology with Artificial Intelligence""",https://zenodo.org/records/14645687,10.5281/zenodo.14645687,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",950400.0,26400.0,36.0,1.0,dataset.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.15275886,zenodo,Levels of economic inequality and income segregation in Dutch urban areas (2011-2022).,https://zenodo.org/records/15275886,10.5281/zenodo.15275886,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*",1009260.0,336420.0,3.0,1.0,Data.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.20079350,zenodo,"Social Media Fatigue and Loneliness Among University Students: A Multiple Mediation Analysis of Upward Social Comparison, Downward Social Comparison, and Rumination",https://zenodo.org/records/20079350,10.5281/zenodo.20079350,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",37120.0,580.0,64.0,1.0,SPSS.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.20342300,zenodo,"Social Media Fatigue and Loneliness Among University Students: A Multiple Mediation Analysis of Upward Social Comparison, Downward Social Comparison, and Rumination",https://zenodo.org/records/20342300,10.5281/zenodo.20342300,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",37120.0,580.0,64.0,1.0,SPSS.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.17725366,zenodo,Impacto del programa REDOBLE en el bienestar del alumnado,https://zenodo.org/records/17725366,10.5281/zenodo.17725366,cc-by,human_assistance,QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*,135055.0,2936.0,46.0,1.0,impacto del tiempo de recreo en el bienestar del alumnado.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.16465230,zenodo,Dataset Questionnaire The Influence of Social Media on Impulsive Buying Behaviour with Impulsive Buying Intention as a Mediating Variable among Generation Z,https://zenodo.org/records/16465230,10.5281/zenodo.16465230,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, multi_scale*",3780.0,140.0,27.0,1.0,Tabulasi.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7736935,zenodo,SDT - A climate conducive to self-determination of gifted students,https://zenodo.org/records/7736935,10.5281/zenodo.7736935,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, multi_scale*",4983.0,151.0,33.0,1.0,Baza szkolapodst..sav,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.4007786,zenodo,"Dataset for the manuscript titled ""Assessment of Anti-Tuberculosis Medication Adherence and Associated Factors among Patients attending the Sokoto Specialist Hospital Tuberculosis Treatment Center, Nigeria – 2019"".",https://zenodo.org/records/4007786,10.5281/zenodo.4007786,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",5478.0,137.0,40.0,0.9996,Dataset.xls,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.19935602,zenodo,Dataset from the validation of the Brief Learning Strategies Scale (Escala Breve de Estrategias de Aprendizaje),https://zenodo.org/records/19935602,10.5281/zenodo.19935602,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",35537.0,1975.0,18.0,0.9996,Excel EBEA.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.10645380,zenodo,Dataset. Depressive and Anxious Symptoms Increase with Problematic Technologies Use Among Adults: The Effects of Personal Factors Related to Health Behavior,https://zenodo.org/records/10645380,10.5281/zenodo.10645380,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",58243.0,391.0,149.0,0.9997,Dataset.sav,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.15517362,zenodo,A Comparative Examination of Anger and Resentment Episodes,https://zenodo.org/records/15517362,10.5281/zenodo.15517362,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_direction*, imputed_values*, multi_scale*, composite_items*",23092.0,300.0,77.0,0.9997,Resentment Data 3.16.25 Cleaning (2).sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.18207694,zenodo,"Questionnaire Dataset: ""The Effects of Trust, Transparency, Religiosity and Participation on Blockchain Adoption  in Church Donation at Jakarta""",https://zenodo.org/records/18207694,10.5281/zenodo.18207694,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",13830.0,477.0,29.0,0.9998,questionnaire data.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.5894919,zenodo,Silver Linings in Covid-19: increased appreciation of relationships and self-awareness are associated with wellbeing at different times in the pandemic,https://zenodo.org/records/5894919,10.5281/zenodo.5894919,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",37398.0,374.0,100.0,0.9999,Covid wellbeing growth.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.4518697,zenodo,Vaccination hesitancy and conspiracy beliefs in the UK during the Covid-19 pandemic,https://zenodo.org/records/4518697,10.5281/zenodo.4518697,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",15475.0,212.0,73.0,0.9999,Covid vacc data.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.15256934,zenodo,"Dataset for paper ""Cyberbullying and cyberhate as an overlapping phenomenon among adolescents in Estonia and Spain: Cross-cultural differences and common risk factors Author links open overlay panel""",https://zenodo.org/records/15256934,10.5281/zenodo.15256934,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",68190.0,682.0,100.0,0.9999,data-survey-cyberbullying.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.22127069,zenodo,Data for armed conflict accelerates cropland loss and food insecurity worldwide,https://zenodo.org/records/22127069,10.5281/zenodo.22127069,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",8033508.0,1147644.0,7.0,1.0,PSM_data.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.22071686,zenodo,Minimal analytic dataset and R code for demographics and text predictors of PHQ-2-measured depression using machine learning,https://zenodo.org/records/22071686,10.5281/zenodo.22071686,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, composite_items*",3635262.0,605877.0,6.0,1.0,phq2_minimal_analytic_dataset.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.4536002,zenodo,Dataset for:  Validation of a Polish version of the National Institutes of Health Stroke Scale- can moderate psychometric properties affect its clinical utility?,https://zenodo.org/records/4536002,10.5281/zenodo.4536002,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",6975.0,225.0,31.0,1.0,baza NIHSS intratarer.xlsx,5.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398136,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_CC-CS_T1-Pre,https://zenodo.org/records/7398136,10.5281/zenodo.7398136,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-P_Data_CC-CS_T1-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398248,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_CC-CS_T1-Post,https://zenodo.org/records/7398248,10.5281/zenodo.7398248,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-P_Data_CC-CS_T1-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499786,zenodo,Parent-Teacher Involvement Questionnaire - Teacher / Cuestionario de Implicación de los Padres y Madres en la Escuela - Profesorado // PTI-T_Data_CC-CS_T2-Post,https://zenodo.org/records/7499786,10.5281/zenodo.7499786,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,PTI-T_Data_CC-CS_T2-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499782,zenodo,Parent-Teacher Involvement Questionnaire - Teacher / Cuestionario de Implicación de los Padres y Madres en la Escuela - Profesorado // PTI-T_Data_CC-CS_T1-Pre,https://zenodo.org/records/7499782,10.5281/zenodo.7499782,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,PTI-T_Data_CC-CS_T1-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499822,zenodo,Parent Teacher Involvement Questionnaire - Parents / Cuestionario de Implicación de los Padres y Madres en la Escuela – Padres y Madres // PTI-P_Data_CC-CS_T1-Pre,https://zenodo.org/records/7499822,10.5281/zenodo.7499822,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,PTI-P_Data_CC-CS_T1-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499845,zenodo,Parent Teacher Involvement Questionnaire - Parents / Cuestionario de Implicación de los Padres y Madres en la Escuela – Padres y Madres // PTI-P_Data_IC_T4-Post,https://zenodo.org/records/7499845,10.5281/zenodo.7499845,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,PTI-P_Data_IC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7487281,zenodo,Questionnaire on Teacher Interaction-P / Cuestionario sobre la Relación Profesor-Alumnado-P // QTI-P_Data_IC_T4-Post,https://zenodo.org/records/7487281,10.5281/zenodo.7487281,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,QTI-P_Data_IC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7487290,zenodo,Questionnaire on Teacher Interaction-P / Cuestionario sobre la Relación Profesor-Alumnado-P // QTI-P_Data_IC_T6-Post,https://zenodo.org/records/7487290,10.5281/zenodo.7487290,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,QTI-P_Data_IC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7487273,zenodo,Questionnaire on Teacher Interaction-P / Cuestionario sobre la Relación Profesor-Alumnado-P // QTI-P_Data_CC_T5-Post,https://zenodo.org/records/7487273,10.5281/zenodo.7487273,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,QTI-P_Data_CC_T5-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7487269,zenodo,Questionnaire on Teacher Interaction-EP / Cuestionario sobre la Relación Profesor-Alumnado-EP // QTI-EP_Data_IC_T3-Post,https://zenodo.org/records/7487269,10.5281/zenodo.7487269,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,QTI-EP_Data_IC_T3-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7487245,zenodo,Questionnaire on Teacher Interaction-EP / Cuestionario sobre la Relación Profesor-Alumnado-EP / QTI-EP_Data_CC_T3-Post,https://zenodo.org/records/7487245,10.5281/zenodo.7487245,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,QTI-EP_Data_CC_T3-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7487271,zenodo,Questionnaire on Teacher Interaction-P / Cuestionario sobre la Relación Profesor-Alumnado-P // QTI-P_Data_CC_T4-Post,https://zenodo.org/records/7487271,10.5281/zenodo.7487271,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,QTI-P_Data_CC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7487279,zenodo,Questionnaire on Teacher Interaction-P / Cuestionario sobre la Relación Profesor-Alumnado-P // QTI-P_Data_CC_T6-Post,https://zenodo.org/records/7487279,10.5281/zenodo.7487279,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,QTI-P_Data_CC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.10651232,zenodo,Economic inequality shapes the agency-communion content of gender stereotypes,https://zenodo.org/records/10651232,10.5281/zenodo.10651232,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",10000.0,170.0,59.0,0.997,Study1_Data.sav,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.1016/j.apmr.2024.12.009,zenodo,Comparing the different sets of item-diagnostic criteria of the Coma Recovery Scale-Revised (CRS-R): a measurement-based approach driven by Rasch analysis,https://zenodo.org/records/14531516,10.1016/j.apmr.2024.12.009,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",11599.0,727.0,16.0,0.9972,Datafile INCREASER CRSR2_upload.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.4297018,zenodo,"Raw data for the research article ""Rasch analysis of the Listening Effort Questionnaire - Cochlear Implant (LEQ-CI)""",https://zenodo.org/records/4297018,10.5281/zenodo.4297018,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",20404.0,330.0,62.0,0.9973,LEQCIValidation_RAWDATA_2020-11-29_2222.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.14871143,zenodo,Ethical Requirements in the Age of Artificial Intelligence - Supplementary material,https://zenodo.org/records/14871143,10.5281/zenodo.14871143,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, composite_items*",7023.0,2345.0,3.0,0.9983,Extracted_Data.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
