_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license
https://osf.io/kz5n3/,osf,The Personality Lexicon in Brazilian Portuguese: Studies with Natural Language,https://osf.io/kz5n3/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/5heur/,osf,Open Data 2020: delta-9-tetrahydrocannabinol (THC) impairs visual working memory performance,https://osf.io/5heur/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.7910/dvn/b7yltv,dataverse,Are High-Quality Schools Enough to Increase Achievement among the Poor? Evidence from the Harlem Children's Zone,https://doi.org/10.7910/DVN/B7YLTV,10.7910/dvn/b7yltv,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/em3az2,dataverse,"Replication Data for: ""Cognitive Biases and Communication Strength in Social Networks: The Case of Episodic Frames""",https://doi.org/10.7910/DVN/EM3AZ2,10.7910/dvn/em3az2,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.1371/journal.pone.0198413,figshare,The mediating effect of self-esteem on the relationship between perceived discrimination and psychological well-being in immigrants,https://plos.figshare.com/articles/dataset/The_mediating_effect_of_self-esteem_on_the_relationship_between_perceived_discrimination_and_psychological_well-being_in_immigrants/6636038,10.1371/journal.pone.0198413,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
https://osf.io/dbgh6/,osf,Reactivation of previous experiences in a working memory task,https://osf.io/dbgh6/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.5061/dryad.qq934j2,dryad,"Data from: Mapping movement, mood, motivation, and mentation in the subthalamic nucleus",https://datadryad.org/dataset/doi:10.5061/dryad.qq934j2,10.5061/dryad.qq934j2,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/3lhkp0,dataverse,"Replication Data for: When Opportunity Knocks, Who Answers? New Evidence on College Achievement Awards",https://doi.org/10.7910/DVN/3LHKP0,10.7910/dvn/3lhkp0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/uacrxa,dataverse,Replication Data for: Personality and Political Preferences Over Time: Evidence From a Multi-Wave Longitudinal Study,https://doi.org/10.7910/DVN/UACRXA,10.7910/dvn/uacrxa,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/ycxj6q,dataverse,Cognitive Construals in Biology,https://doi.org/10.7910/DVN/YCXJ6Q,10.7910/dvn/ycxj6q,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.3389/fpsyg.2018.00562.s001,figshare,Table1_Environmental Strategies of Affect Regulation and Their Associations With Subjective Well-Being.docx,https://frontiersin.figshare.com/articles/dataset/Table1_Environmental_Strategies_of_Affect_Regulation_and_Their_Associations_With_Subjective_Well-Being_docx/6154607,10.3389/fpsyg.2018.00562.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.3389/fpsyg.2018.00562.s002,figshare,Table2_Environmental Strategies of Affect Regulation and Their Associations With Subjective Well-Being.docx,https://frontiersin.figshare.com/articles/dataset/Table2_Environmental_Strategies_of_Affect_Regulation_and_Their_Associations_With_Subjective_Well-Being_docx/6154610,10.3389/fpsyg.2018.00562.s002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.3389/fpsyg.2018.00562.s003,figshare,Table3_Environmental Strategies of Affect Regulation and Their Associations With Subjective Well-Being.docx,https://frontiersin.figshare.com/articles/dataset/Table3_Environmental_Strategies_of_Affect_Regulation_and_Their_Associations_With_Subjective_Well-Being_docx/6154613,10.3389/fpsyg.2018.00562.s003,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
https://osf.io/cwn5b/,osf,The Dark Triad and Economic Trust Behavior,https://osf.io/cwn5b/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/fm7r4/,osf,The Comparative Impacts of Using Lexical Glossing and Inferencing Strategies on Students’ Reading Comprehension,https://osf.io/fm7r4/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.7910/dvn/bqpp7z,dataverse,"Replication Data for: Preißinger, Maria and Schoen, Harald (2018): Entity and incremental theory of personality: Revisiting the validity of indicators. Personality and Individual Differences 130: 21-25.",https://doi.org/10.7910/DVN/BQPP7Z,10.7910/dvn/bqpp7z,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/lyaohz,dataverse,Replication Data for: Leaders Always Mattered: The Persistence of Personality in Canadian Elections,https://doi.org/10.7910/DVN/LYAOHZ,10.7910/dvn/lyaohz,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/4yfcj/,osf,"Measurement and Research Using the Big Five, HEXACO, and Narrow Traits: A Primer for Researchers and Practitioners",https://osf.io/4yfcj/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e965
10.7910/dvn/corrxg,dataverse,Replication Data for What I Like About You: Legislator Personality and Legislator Approval,https://doi.org/10.7910/DVN/CORRXG,10.7910/dvn/corrxg,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/qpnn86,dataverse,"Data and Stimuli for Darby, Castro, Wasserman, and Sloutsky article ""Cognitive Flexibility and Memory in Pigeons, Human Children, and Adults"" (Cognition, 2018).",https://doi.org/10.7910/DVN/QPNN86,10.7910/dvn/qpnn86,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/nxd5w/,osf,"A Brief Report on the Relationship between Attachment Style, Self-Esteem, and Multidimensional Romantic Jealousy",https://osf.io/nxd5w/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
https://osf.io/avs6h/,osf,A Comparative Study Between Teaching Reading Comprehension of Narrative Text by Using the Herringbone Technique (HT) and the Context Clues Strategy To The Eighth Grade Students,https://osf.io/avs6h/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
https://osf.io/qept5/,osf,No evidence of the effect of cognitive load on self-paced cycling performance,https://osf.io/qept5/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/fgbzck,dataverse,"Replication Data for: ""Gender Stereotypes in the Classroom and Effects on Achievement""",https://doi.org/10.7910/DVN/FGBZCK,10.7910/dvn/fgbzck,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/zqp8r/,osf,Sleep-dependent consolidation in children with comprehension and vocabulary weaknesses: It’ll be alright on the night? ,https://osf.io/zqp8r/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.7910/dvn/1azyre,dataverse,Replication Data for The Personality of the Politically Ambitious,https://doi.org/10.7910/DVN/1AZYRE,10.7910/dvn/1azyre,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.1371/journal.pone.0188287,figshare,Does a narcissism epidemic exist in modern western societies? Comparing narcissism and self-esteem in East and West Germany,https://plos.figshare.com/articles/dataset/Does_a_narcissism_epidemic_exist_in_modern_western_societies_Comparing_narcissism_and_self-esteem_in_East_and_West_Germany/5818722,10.1371/journal.pone.0188287,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
https://osf.io/h8cgs/,osf,Interference Control in Working Memory,https://osf.io/h8cgs/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e965
https://osf.io/b23ua/,osf,Self-Concept Predicts Academic Achievement across Levels of the Achievement Distribution: Domain-Specificity for Math and Reading,https://osf.io/b23ua/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e965
https://osf.io/wa6yj/,osf,HEXACO Personality Predicts Counterproductive Work Behavior and Organizational Citizenship Behavior in Low-Stakes and Job Applicant Contexts,https://osf.io/wa6yj/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/wjkq1c,dataverse,Self-insight into Cognitive and Emotional Abilities Pilot 4 Supplementary Materials,https://doi.org/10.7910/DVN/WJKQ1C,10.7910/dvn/wjkq1c,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/3rqgf/,osf,Elaborative strategies contribute to the long-term benefits of time in working memory,https://osf.io/3rqgf/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.7910/dvn/y19tkx,dataverse,Qualitative data from Two Methods of Delivering ThinkRx Cognitive Training to Children with Learning Struggles: A Randomized Controlled Trial,https://doi.org/10.7910/DVN/Y19TKX,10.7910/dvn/y19tkx,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/h3sdb/,osf,Attention to Working Memory Contents in Aging,https://osf.io/h3sdb/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.1371/journal.pone.0187278,figshare,Building a profile of subjective well-being for social media users,https://plos.figshare.com/articles/dataset/Building_a_profile_of_subjective_well-being_for_social_media_users/5599252,10.1371/journal.pone.0187278,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.7910/dvn/xbdf1k,dataverse,Replication Data for: Ratio Bias and Policy Preferences: How Equivalency Framing of Numbers Can Affect Attitudes,https://doi.org/10.7910/DVN/XBDF1K,10.7910/dvn/xbdf1k,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/nxv7z/,osf,Personality and Problematic Smartphone Use: A Facet-Level Analysis using the Five Factor Model and HEXACO Frameworks,https://osf.io/nxv7z/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e965
10.1371/journal.pone.0185798,figshare,Childhood socioeconomic position and adult mental wellbeing: Evidence from four British birth cohort studies,https://plos.figshare.com/articles/dataset/Childhood_socioeconomic_position_and_adult_mental_wellbeing_Evidence_from_four_British_birth_cohort_studies/5538340,10.1371/journal.pone.0185798,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.7910/dvn/29382,dataverse,Replication data for: Do Social Rights Affect Social Outcomes?,https://doi.org/10.7910/DVN/29382,10.7910/dvn/29382,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/yphc8/,osf,Reading Comprehension Difficulties among EFL Learners: The Case of First and Second Year Students at Yarmouk University in Jordan,https://osf.io/yphc8/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
https://osf.io/mzhyc/,osf,Effect of response format on cognitive reflection:  Validating a two- and four-option multiple choice question version of the Cognitive Reflection Test,https://osf.io/mzhyc/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
https://osf.io/tewvk/,osf,"Personality and Integrative Negotiations: A HEXACO Investigation of Actor, Partner, and Actor-Partner Interaction Effects on Objective and Subjective Outcomes",https://osf.io/tewvk/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/lnpaoc,dataverse,Replication Data for: Selling ourselves short? How abbreviated measures of personality change the way we think about personality and politics,https://doi.org/10.7910/DVN/LNPAOC,10.7910/dvn/lnpaoc,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/bpexa/,osf,Dissociable Decoding of Working Memory and Spatial Attention from EEG Oscillations and Sustained Potentials,https://osf.io/bpexa/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/exyks/,osf,Learning and transfer of working memory gating policies,https://osf.io/exyks/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/w5qb6/,osf,WORKING MEMORY ASSESSMENT WITH TABLETS,https://osf.io/w5qb6/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.1371/journal.pone.0184447,figshare,The overlap between autistic spectrum conditions and borderline personality disorder,https://plos.figshare.com/articles/dataset/The_overlap_between_autistic_spectrum_conditions_and_borderline_personality_disorder/5391964,10.1371/journal.pone.0184447,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
https://osf.io/pn3fh/,osf,"Verbal Descriptions Improve Visual Working Memory, but Have Limited Impact on Visual Long-Term Memory",https://osf.io/pn3fh/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
https://osf.io/49fw6/,osf,"An organizational framework for the psychological individual differences: Integrating the affective, cognitive, and conative domains",https://osf.io/49fw6/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96c
https://osf.io/6j4cy/,osf,Comparing Job Applicants to Non-Applicants Using an Item-Level Bifactor Model on the HEXACO Personality Inventory,https://osf.io/6j4cy/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
https://osf.io/nkuza/,osf,"Pharmacy students: personality, predictors, and comparisons with other student groups",https://osf.io/nkuza/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.5061/dryad.85vn2,dryad,Data from: Effect of mild thyrotoxicosis on performance and brain activations in a working memory task,https://datadryad.org/dataset/doi:10.5061/dryad.85vn2,10.5061/dryad.85vn2,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/91ocfb,dataverse,"Replication Data for: How real is real?: Examining the virtual, pre-recorded and live audiences for the assessment and treatment of social anxiety disorder",https://doi.org/10.7910/DVN/91OCFB,10.7910/dvn/91ocfb,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/ehsbgj,dataverse,"Replication Data for ""Channeling Hearts and Minds: Advocacy Organizations, Cognitive-Emotional Currents, and Public Conversation",https://doi.org/10.7910/DVN/EHSBGJ,10.7910/dvn/ehsbgj,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/eblenc,dataverse,Dataset for Context-aware cognitive radio using deep learning,https://doi.org/10.7910/DVN/EBLENC,10.7910/dvn/eblenc,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.6141/tw-srda-e10304-1,dataverse,Construct Validation of Multidimensional Personality Inventory for Chinese Youth,https://doi.org/10.6141/TW-SRDA-E10304-1,10.6141/tw-srda-e10304-1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/5hvk8/,osf,"Pornography, Personality, and Sexuality",https://osf.io/5hvk8/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/lclkdt,dataverse,"Cognitive science in the field: A preschool intervention durably improves non-symbolic, but not symbolic, mathematics",https://doi.org/10.7910/DVN/LCLKDT,10.7910/dvn/lclkdt,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/xjd5r/,osf,"All good readers are the same, but every low-skilled reader is different: an eye-tracking study using PISA data",https://osf.io/xjd5r/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.1371/journal.pone.0179646,figshare,Personality traits across countries: Support for similarities rather than differences,https://plos.figshare.com/articles/dataset/Personality_traits_across_countries_Support_for_similarities_rather_than_differences/5115880,10.1371/journal.pone.0179646,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.7910/dvn/ovrqdz,dataverse,Relationship with insomnia and depression,https://doi.org/10.7910/DVN/OVRQDZ,10.7910/dvn/ovrqdz,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/db6e2/,osf,Speeded Vs. Canonical C-Tests: Psychometric Characteristics,https://osf.io/db6e2/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.7910/dvn/xdesdu,dataverse,"Data related to the manuscript entitled ""Differential spontaneous recovery across cognitive abilities during detoxification period in alcohol-dependence.""",https://doi.org/10.7910/DVN/XDESDU,10.7910/dvn/xdesdu,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/zad5ue,dataverse,"Replication Data for: Me, Myself, and (I), (D) or (R)? Partisanship and Political Cognition through the Lens of Implicit Identity",https://doi.org/10.7910/DVN/ZAD5UE,10.7910/dvn/zad5ue,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/8xuk3/,osf,Open Data 2018: Contralateral delay activity tracks fluctuations in working memory performance,https://osf.io/8xuk3/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/pkzcy/,osf,Predictors of Bribe-Taking: The Role of Bribe Size and Personality,https://osf.io/pkzcy/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.7910/dvn/si5kbl,dataverse,Replication Data for: Problems with the Big Five assessment in the World Values Survey,https://doi.org/10.7910/DVN/SI5KBL,10.7910/dvn/si5kbl,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/x6tkoo,dataverse,Replication Data for: Political Brands: Can Parties Be Distinguished by Their Online Brand Personality?,https://doi.org/10.7910/DVN/X6TKOO,10.7910/dvn/x6tkoo,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/wkc5u/,osf,HEXACO Personality and Schwartz's Personal Values: A Facet-Level Analysis,https://osf.io/wkc5u/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/kjpnk/,osf,Open Data 2017: Clear evidence for item limits in visual working memory.,https://osf.io/kjpnk/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/4kgaa/,osf,Unique associations between Big Five personality aspects and multiple dimensions of well-being,https://osf.io/4kgaa/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/euigeo,dataverse,"Replication Data for: ""National Personality Traits and Regime Type: A Cross-National Study of 47 Countries""",https://doi.org/10.7910/DVN/EUIGEO,10.7910/dvn/euigeo,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/jxextu,dataverse,Replication Data for: Replication of 15 personality factors using LQ data.,https://doi.org/10.7910/DVN/JXEXTU,10.7910/dvn/jxextu,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.5061/dryad.ck5c0,dryad,Data from: Better the devil you know: common terns stay with a previous partner although pair bond duration does not affect breeding output,https://datadryad.org/dataset/doi:10.5061/dryad.ck5c0,10.5061/dryad.ck5c0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/9j8vgx,dataverse,Head tilting and personality traits - memes,https://doi.org/10.7910/DVN/9J8VGX,10.7910/dvn/9j8vgx,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.5061/dryad.m112v,dryad,Data from: Predicting optimal outcomes in cognitive therapy or interpersonal psychotherapy for depressed individuals using the Personalized Advantage Index approach,https://datadryad.org/dataset/doi:10.5061/dryad.m112v,10.5061/dryad.m112v,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.5061/dryad.fb240,dryad,Data from: Cross-frequency synchronization connects networks of fast and slow oscillations during visual working memory maintenance,https://datadryad.org/dataset/doi:10.5061/dryad.fb240,10.5061/dryad.fb240,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.5061/dryad.c5n61,dryad,Data from: Continuous theta burst stimulation over the left dorsolateral prefrontal cortex decreases medium load working memory performance in healthy humans,https://datadryad.org/dataset/doi:10.5061/dryad.c5n61,10.5061/dryad.c5n61,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.5061/dryad.bv8j6,dryad,Data from: Restoring Study 329: efficacy and harms of paroxetine and imipramine in treatment of major depression in adolescence,https://datadryad.org/dataset/doi:10.5061/dryad.bv8j6,10.5061/dryad.bv8j6,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/jdh6kr,dataverse,Measuring Elite Personality Using Speech,https://doi.org/10.7910/DVN/JDH6KR,10.7910/dvn/jdh6kr,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/s5r6g/,osf,dataset: Restoring latent visual working memory representations in human cortex,https://osf.io/s5r6g/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/g7txf/,osf,Open Data 2018: The reliability and stability of visual working memory capacity,https://osf.io/g7txf/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.5061/dryad.23n65,dryad,Data from: The competitive influences of perceptual load and working memory guidance on selective attention,https://datadryad.org/dataset/doi:10.5061/dryad.23n65,10.5061/dryad.23n65,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/qo6vig,dataverse,Replication Data for: Numeracy and the Persuasive Effect of Policy Information and Party Cues,https://doi.org/10.7910/DVN/QO6VIG,10.7910/dvn/qo6vig,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/1nkjo3,dataverse,"Replication Data for: ""Drug Battles and School Achievement: Evidence from Rio de Janeiro's Favelas""",https://doi.org/10.7910/DVN/1NKJO3,10.7910/dvn/1nkjo3,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/4j83a/,osf,Can emotional content reduce the age gap in visual working memory? Evidence from two tasks,https://osf.io/4j83a/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.6084/m9.figshare.3184972.v1,figshare,Time-Varying Treatments in Observational Studies: Marginal Structural Models of the Effects of Early Grade Retention on Math Achievement,https://tandf.figshare.com/articles/dataset/Time_Varying_Treatments_in_Observational_Studies_Marginal_Structural_Models_of_the_Effects_of_Early_Grade_Retention_on_Math_Achievement/3184972,10.6084/m9.figshare.3184972.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.7910/dvn/59hsge,dataverse,"Replication Data for: Leaders' Cognitive Complexity, Distrust, and the Diversionary Use of Force",https://doi.org/10.7910/DVN/59HSGE,10.7910/dvn/59hsge,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/m6c5u/,osf,Bachelor Thesis - Sabrina Wahlster: Cognitive Reflection and Risk Preferences,https://osf.io/m6c5u/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/ct453/,osf,"""Cognitive Reflection and Moral Judgment""-Bachelor Thesis - Susanne Gerwing",https://osf.io/ct453/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.7910/dvn/eexjdq,dataverse,Common genetic variants associated with cognitive performance identified using proxy-phenotype method,https://doi.org/10.7910/DVN/EEXJDQ,10.7910/dvn/eexjdq,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/zdiitc,dataverse,PROMIS 1 Wave 2 Depression,https://doi.org/10.7910/DVN/ZDIITC,10.7910/dvn/zdiitc,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/hwdba/,osf,"Evaluating the Cognitive Reflection Test as a Measure of Intuition/Reflection, Numeracy, and Insight Problem Solving, and the Implications for Understanding Real-World Judgments and Beliefs",https://osf.io/hwdba/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
10.1371/journal.pone.0145264.s001,figshare,Questionnaire used in the present study.,https://plos.figshare.com/articles/dataset/_Loneliness_Social_Networks_and_Health_A_Cross_Sectional_Study_in_Three_Countries_/1637016,10.1371/journal.pone.0145264.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.7910/dvn/efluoy,dataverse,"Census of Population and Housing, 1970 Public Use Sample: 5%, One-in-One-Hundred [With 1980 Imputations Prepared by Donald Treiman (1% sample from the SMSA/County Group sample 5% Questionnaire)] (M297V1)",https://doi.org/10.7910/DVN/EFLUOY,10.7910/dvn/efluoy,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,this-dataset-is-made-available-with-limited-information-on-how-it-can-be-used.-you-may-wish-to-communicate-with-the-contact(s)-specified-before-use.
10.7910/dvn/wfvmkd,dataverse,"Replication Data for: ""Personality, Interpersonal Disagreement, and Electoral Information.""",https://doi.org/10.7910/DVN/WFVMKD,10.7910/dvn/wfvmkd,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
10.7910/dvn/4b5ad1,dataverse,Replication Data for: Intra-Party Politics and Public Opinion: How Candidate Selection Processes affect Citizens' Satisfaction with Democracy ,https://doi.org/10.7910/DVN/4B5AD1,10.7910/dvn/4b5ad1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
https://osf.io/jvk3u/,osf,How alluring are dark personalities? The Dark Triad and attractiveness in speed dating,https://osf.io/jvk3u/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
10.1371/journal.pone.0138698,figshare,Intelligence May Moderate the Cognitive Profile of Patients with ASD,https://plos.figshare.com/articles/dataset/_Intelligence_May_Moderate_the_Cognitive_Profile_of_Patients_with_ASD_/1567566,10.1371/journal.pone.0138698,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.1371/journal.pone.0137176.s001,figshare,S1 Dataset - Rumination and Loneliness Independently Predict Six-Month Later Depression Symptoms among Chinese Elderly in Nursing Homes,https://plos.figshare.com/articles/dataset/_Rumination_and_Loneliness_Independently_Predict_Six_Month_Later_Depression_Symptoms_among_Chinese_Elderly_in_Nursing_Homes_/1535084,10.1371/journal.pone.0137176.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
10.5061/dryad.sp01m,dryad,"Data from: Effects of interference between selected loci on the mutation load, inbreeding depression and heterosis",https://datadryad.org/dataset/doi:10.5061/dryad.sp01m,10.5061/dryad.sp01m,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
https://osf.io/jhgze/,osf,No Age Deficits in the Ability to Use Attention to Improve Visual Working Memory,https://osf.io/jhgze/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
