source,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,10.1371/journal.pone.0240667,"Variation of stress levels, burnout, and resilience throughout the academic year in first-year medical students",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0240667,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_direction*, imputed_values* | SI caption: Data medical student 6-3-2019.   https://doi.org/10.1371/jou",All relevant data are within the paper and its Supporting Information file.,,journal.pone.0240667_S1_File.csv,1078.0,282.0,2.0,1.9113,0.0,worth_retrying,"dup_id_item fail but n_participants=282, ratio=1.9× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0313043,Effects of ageism on burnout among clinical nurses,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0313043,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0313043.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0313043_S1_Dataset.xlsx,21172.0,330.0,64.0,1.0025,0.0,worth_retrying,"dup_id_item fail but n_participants=330, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0252134,The good life in rural and urban Senegal: A qualitative and quantitative study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0252134,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: Quantitative database.   https://doi.org/10.1371/journal.pon",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0252134_S1_Data.xlsx,24000.0,993.0,16.0,1.5106,0.0,worth_retrying,"dup_id_item fail but n_participants=993, ratio=1.5× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0163656,Attenuating the Negative Impact of Unemployment: The Interactive Effects of Perceived Emotional Intelligence and Well-Being on Suicide Risk,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0163656,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0163656.s001",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0163656_S1_Database.sav,44080.0,150.0,40.0,7.3467,0.0,worth_retrying,"dup_id_item fail but n_participants=150, ratio=7.3× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0184823,Test-retest reliability and minimal detectable change of the Beck Depression Inventory and the Taiwan Geriatric Depression Scale in patients with Parkinson's disease,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0184823,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction*, imputed_values* | SI caption: Dataset of the study.   https://doi.org/10.1371/journal.pone",All relevant data are within the paper and its Supporting Information file.,,journal.pone.0184823_S1_Dataset.xlsx,7452.0,70.0,105.0,1.0139,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0256983,Total sleep deprivation reduces top-down regulation of emotion without altering bottom-up affective processing,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0256983,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0256983.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0256983_S1_File.csv,2853.0,282.0,8.0,1.2646,7.0,worth_retrying,"dup_id_item fail but n_participants=282, ratio=1.3× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0151747,Activating attachments enhances heart rate variability,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0151747,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0151747.s001",All relevant data are within the paper and its Supporting Information file.,,journal.pone.0151747_S1_Data.sav,5280.0,60.0,88.0,1.0,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0217848,Online validation of combined mood induction procedures,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0217848,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: S2_Dataset_Study_1.    SPSS dataset study 1. 
  https://doi.",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0217848_S2_File.sav,6730.0,106.0,69.0,0.9202,1.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0346872,A cross-sectional study on the impact of early systematic antidepressant therapy on positive/negative affect and impulsivity in euthymic bipolar disorder patients,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0346872,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Sociodemographic and clinical characteristics.   https://doi",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0346872_S1_Data.xlsx,1612.0,62.0,13.0,2.0,2.0,worth_retrying,"dup_id_item fail but n_participants=62, ratio=2.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0170225,Is Variety the Spice of Life? An Experimental Investigation into the Effects of Species Richness on Self-Reported Mental Well-Being,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0170225,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: Dataset Study 1.   https://doi.org/10.1371/journal.pone.0170",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0170225_S1_Data.sav,1339.0,140.0,10.0,0.9564,1.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0140621,The Effect of Fetal and Childhood Growth over Depression in Early Adulthood in a Southern Brazilian Birth Cohort,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0140621,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: Supporting database with all variables used for analysis.   ",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0140621_S1_Database.dta,59294.0,698.0,11.0,7.7226,0.0,worth_retrying,"dup_id_item fail but n_participants=698, ratio=7.7× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0233412,"Postoperative analgesia using dezocine alleviates depressive symptoms after colorectal cancer surgery: A randomized, controlled, double-blind trial",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0233412,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0233412.s002",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0233412_S1_Data.xlsx,5638.0,81.0,47.0,1.481,0.0,worth_retrying,"dup_id_item fail but n_participants=81, ratio=1.5× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0246875,"Relationship between family functioning, differentiation of self and anxiety in Spanish young adults",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0246875,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0246875.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0246875_S1_Data.sav,24050.0,185.0,130.0,1.0,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0152118,"Substance Use and Depression Symptomatology: Measurement Invariance of the Beck Depression Inventory (BDI-II) among Non-Users and Frequent-Users of Alcohol, Nicotine and Cannabis",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0152118,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction*, imputed_values* | SI caption: Raw Data.   https://doi.org/10.1371/journal.pone.0152118.s00",Data are available from  http://vipbg.vcu.edu/research/datasets .,,journal.pone.0152118_S1_File.csv,7296.0,261.0,26.0,1.0752,0.0,worth_retrying,"dup_id_item fail but n_participants=261, ratio=1.1× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0338480,Levonorgestrel-releasing intrauterine device treatment in heavy menstrual bleeding: Correlation with endometrial pathology and quality of life,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338480,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: LNG IUD Patient Dataset.   https://doi.org/10.1371/journal.p",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0338480_S1_Data.xlsx,5147.0,142.0,36.0,1.0068,0.0,worth_retrying,"dup_id_item fail but n_participants=142, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0246434,Measuring cognitive fusion through the Cognitive Fusion Questionnaire-7: Measurement invariance across non-clinical and clinical psychological samples,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0246434,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: Dataset for the clinical and non-clinical sample.   https://",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0246434_S1_Dataset.sav,2920.0,257.0,8.0,1.4202,0.0,worth_retrying,"dup_id_item fail but n_participants=257, ratio=1.4× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0325835,The impact of physical exercise on university students’ life satisfaction: The chain mediation effects of general self-efficacy and health literacy,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0325835,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: S1 Data_Minimum Set.   https://doi.org/10.1371/journal.pone.",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0325835_S1_Data.sav,9150.0,4513.0,2.0,1.0137,0.0,worth_retrying,"dup_id_item fail but n_participants=4513, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0237859,Knowledge about traumatic World War II experiences among ancestors and subjective well-being of young adults: A person-centred perspective,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0237859,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0237859.s003",Data are included in the Supporting Information.,,journal.pone.0237859_S3_File.sav,25472.0,195.0,51.0,2.5613,0.0,worth_retrying,"dup_id_item fail but n_participants=195, ratio=2.6× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0125124,Prospective Memory Function in Late Adulthood: Affect at Encoding and Resource Allocation Costs,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0125124,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Supporting data.   https://doi.org/10.1371/journal.pone.0125",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0125124_S1_Data.sav,9557.0,64.0,92.0,1.6231,0.0,worth_retrying,"dup_id_item fail but n_participants=64, ratio=1.6× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0321373,The impact of anxiety and depression levels on the Big Five personality traits,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0321373,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: SPSS data information for the research.   https://doi.org/10",DATA of our study has been uploaded as a SPSS file as supporting information.,,journal.pone.0321373_S1_File.sav,10667.0,410.0,15.0,1.7345,0.0,worth_retrying,"dup_id_item fail but n_participants=410, ratio=1.7× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0255995,The association between attachment pattern and depression severity in Thai depressed patients,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0255995,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0255995.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0255995_S1_Data.sav,8630.0,180.0,48.0,0.9988,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0245113,Network analysis of narrative discourse and attention-deficit hyperactivity symptoms in adults,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0245113,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0245113.s001","Data are available in uploaded "" Supporting Information "" file.",,journal.pone.0245113_S1_File.xlsx,849.0,56.0,15.0,1.0107,0.0,worth_retrying,"dup_id_item fail but n_participants=56, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0122311,A Specific Association between Facial Disgust Recognition and Estradiol Levels in Naturally Cycling Women,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0122311,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0122311.s001",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0122311_S1_Datafile.sav,6208.0,44.0,142.0,0.9936,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0190292,Examining the short-term anxiolytic and antidepressant effect of Floatation-REST,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0190292,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0190292.s010",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0190292_S1_Data.xlsx,2991.0,74.0,20.0,2.0209,0.0,worth_retrying,"dup_id_item fail but n_participants=74, ratio=2.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0288769,Evaluation the validity and reliability of the perceived medical school stress scale in Turkish medical students,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288769,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0288769.s001",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0288769_S1_Dataset.sav,12012.0,572.0,21.0,1.0,1.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0149777,30 Days Wild: Development and Evaluation of a Large-Scale Nature Engagement Campaign to Improve Well-Being,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0149777,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: Pre and Post Data.   https://doi.org/10.1371/journal.pone.01",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0149777_S1_File.csv,4128.0,54.0,12.0,6.3704,2.0,worth_retrying,"dup_id_item fail but n_participants=54, ratio=6.4× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0212914,"The effects of a pre-conception lifestyle intervention in women with obesity and infertility on perceived stress, mood symptoms, sleep and quality of life",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0212914,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: Data set.   https://doi.org/10.1371/journal.pone.0212914.s00",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0212914_S1_File.sav,3442.0,549.0,6.0,1.0449,0.0,worth_retrying,"dup_id_item fail but n_participants=549, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0246887,"Effects of occupational balance on subjective health, quality of life, and health-related variables in community-dwelling older adults: A structural equation modeling approach",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0246887,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset.    Minimal dataset of the study. 
  https://doi.org",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0246887_S1_File.sav,15804.0,208.0,76.0,0.9997,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0307744,"Leisure-time physical activity improves happiness, health, and mood profile better than work-related physical activity",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0307744,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0307744.s002","All data are presented in the manuscript. If there are any questions about the data, researchers who meet the criteria for access to confidential data can contact the corresponding author.",,journal.pone.0307744_S1_Dataset.xlsx,21656.0,1140.0,19.0,0.9998,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0213533,A classical test theory evaluation of the Sleep Condition Indicator accounting for the ordinal nature of item response data,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0213533,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Dataset.   https://doi.org/10.1371/journal.pone.0213533.s001",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0213533_S1_File.sav,10459.0,634.0,17.0,0.9704,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0305588,Perceived stress and coping strategies among nursing students towards rejoining college after covid-19 pandemic,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0305588,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: …\Desktop\Original Data in SPSS.   https://doi.org/10.1371/j",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0305588_S1_Data.sav,1902.0,317.0,6.0,1.0,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0259013,COVID-19 pandemic and health worker stress: The mediating effect of emotional regulation,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259013,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Database.   https://doi.org/10.1371/journal.pone.0259013.s00",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0259013_S1_File.sav,2604.0,120.0,14.0,1.55,0.0,worth_retrying,"dup_id_item fail but n_participants=120, ratio=1.6× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0278165,Fatigue following type 2 diabetes: Psychometric testing of the Indonesian version of the multidimensional fatigue Inventory-20 and unmet fatigue-related needs,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0278165,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0278165.s004",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0278165_S1_Data.csv,15800.0,142.0,79.0,1.4085,0.0,worth_retrying,"dup_id_item fail but n_participants=142, ratio=1.4× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0196718,Comparison of pain burden and psychological factors in Brazilian women living with HIV and chronic neuropathic or nociceptive pain: An exploratory study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0196718,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0196718.s001",All relevant data are included within the paper and its Supporting Information files.,,journal.pone.0196718_S1_Database.sav,830.0,49.0,17.0,0.9964,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0171186,Determinants of quality of life in patients with fibromyalgia: A structural equation modeling approach,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0171186,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: Supporting information exel file.    Raw data on patients wi",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0171186_S1_File.xls,7873.0,325.0,24.0,1.0094,0.0,worth_retrying,"dup_id_item fail but n_participants=325, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0212304,Is type of depressive symptoms associated with patient-perceived need for professional psychological care in depressed individuals with diabetes?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0212304,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: SPSS data file.   https://doi.org/10.1371/journal.pone.02123",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0212304_S1_Dataset.sav,15539.0,567.0,28.0,0.9788,0.0,worth_retrying,"Only issue is a low-confidence id column mapping — re-examine the first column to confirm it is the person identifier; if so, this dataset may be usable"
plos,10.1371/journal.pone.0255392,RETRACTED: Food insecurity and mental health of women during COVID-19: Evidence from a developing country,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0255392,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0255392.s004",All relevant data are within the paper and its  S1 – S3  Tables and  S1 Dataset  files.,,journal.pone.0255392_S1_Dataset.xls,15810.0,357.0,7.0,6.3265,0.0,worth_retrying,"dup_id_item fail but n_participants=357, ratio=6.3× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0239210,"The impact of impending / onset of vision loss on depression, anxiety, and vision-related quality of life in Birdshot-Retinochoroiditis and Serpiginous Choroiditis",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0239210,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Anonymized data of the patients.   https://doi.org/10.1371/j",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0239210_S1_Data.xlsx,4866.0,72.0,66.0,1.024,0.0,worth_retrying,"dup_id_item fail but n_participants=72, ratio=1.0× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0338126,Predictors of depression in asthma patients in an Indian referral hospital,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338126,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Dataset used for analysis.   https://doi.org/10.1371/journal",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0338126_S1_Data.xlsx,11130.0,179.0,45.0,1.3818,0.0,worth_retrying,"dup_id_item fail but n_participants=179, ratio=1.4× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0262638,"Prevalence of depression among HIV-positive pregnant women and its association with adherence to antiretroviral therapy in Addis Ababa, Ethiopia",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0262638,cc0,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Depression Fogarty latest.   https://doi.org/10.1371/journal",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0262638_S1_File.sav,4768.0,297.0,13.0,1.2349,0.0,worth_retrying,"dup_id_item fail but n_participants=297, ratio=1.2× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0257274,"Dying within dyads: Stress, sense of security and support during palliative home care",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0257274,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0257274.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0257274_S1_Data.xlsx,3121.0,83.0,23.0,1.6349,0.0,worth_retrying,"dup_id_item fail but n_participants=83, ratio=1.6× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
plos,10.1371/journal.pone.0206555,Time on task matters most in video game expertise,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0206555,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Data used in the present study.   https://doi.org/10.1371/jo",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0206555_S1_File.xlsx,2128.0,182.0,7.0,1.6703,0.0,worth_retrying,"dup_id_item fail but n_participants=182, ratio=1.7× — consistent with a longitudinal/repeated-measures design. Re-examine file for a wave/timepoint/date column to use as third key; if present this is likely IRW-eligible."
