_key,source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files
10.5061/dryad.21873,dryad,Data from: No speed dating please! Patterns of social preference in male and female house mice,https://datadryad.org/dataset/doi:10.5061/dryad.21873,10.5061/dryad.21873,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.7p60n,dryad,Data from: Space-use behavior of woodland caribou based on a cognitive movement model,https://datadryad.org/dataset/doi:10.5061/dryad.7p60n,10.5061/dryad.7p60n,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.23668/psycharchives.6992,datacite,"Effekt von Clustering Illusion (Cognitive Bias) bei Benutzung einer ""Visual Analytics"" Umgebung. Forschungsdaten zur Studie 2017",https://www.psycharchives.org/jspui/handle/20.500.12034/6302,10.23668/psycharchives.6992,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.23668/psycharchives.3133,datacite,Datasets for: Shedding light on the frontal hemodynamics of spatial working memory using functional near-infrared spectroscopy,https://www.psycharchives.org/handle/20.500.12034/2749,10.23668/psycharchives.3133,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/z2ijte,scholars_portal,A One Health and fuzzy cognitive map-based approach to assess interventions to reduce antimicrobial resistance in a Swedish food system context under potential climate change conditions: Decision matrix and Scenario results,https://doi.org/10.5683/SP3/Z2IJTE,10.5683/sp3/z2ijte,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/tx7fpr,scholars_portal,Optimizing agent-based meeting scheduling through preference estimation,https://doi.org/10.5683/SP3/TX7FPR,10.5683/sp3/tx7fpr,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/af5nu2,scholars_portal,Optimizing agent-based meeting scheduling through preference estimation,https://doi.org/10.5683/SP3/AF5NU2,10.5683/sp3/af5nu2,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/y5ho3k,scholars_portal,COVID-19: How are we managing? Time use and well-being during the COVID-19 crisis,https://doi.org/10.5683/SP3/Y5HO3K,10.5683/sp3/y5ho3k,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp4/chlu6f,scholars_portal,Data from: A six-hour time series of the acute effects of ingested cannabis intoxication on a battery of cognitive-motor tasks,https://doi.org/10.5683/SP4/CHLU6F,10.5683/sp4/chlu6f,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp2/96iisk,scholars_portal,Questionnaire - Modules A and R,https://doi.org/10.5683/SP2/96IISK,10.5683/sp2/96iisk,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/6qqgph,scholars_portal,"General Social Survey, Cycle 24, 2010 [Canada]: Time-Stress and Well-Being, Main File [version 5]",https://doi.org/10.5683/SP3/6QQGPH,10.5683/sp3/6qqgph,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/0ffgwu,scholars_portal,"General Social Survey, Cycle 24, 2010 [Canada]: Time-Stress and Well-Being, Episode File [version 5]",https://doi.org/10.5683/SP3/0FFGWU,10.5683/sp3/0ffgwu,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/n1966g,surf,Persoonlijkheidskenmerken van anesthesiemedewerkers en operatieassistenten / Personality characteristics of Dutch perioperative healthcare professionals when compared to the normative Dutch population,https://doi.org/10.34894/N1966G,10.34894/n1966g,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/fxll6y,surf,Temporal expectation hastens decision onset but does not affect evidence quality,https://doi.org/10.34894/FXLL6Y,10.34894/fxll6y,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/i800vr,surf,What characterizes adolescents struggling with educational decision-making? The role of behavioral and neural correlates of self-concept and self-esteem,https://doi.org/10.34894/I800VR,10.34894/i800vr,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/yxvrbs,surf,To cheat or not to cheat: Cognitive control processes override our moral default,https://doi.org/10.34894/YXVRBS,10.34894/yxvrbs,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.18623304,zenodo,La résilience économique et le management durable à la lumière de l'intelligence artificielle : fondements théoriques,,10.5281/zenodo.18623304,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.10606130,zenodo,"Case Study of paper ""Design and consensus content validity of the questionnaire for b-learning education: A 2-Tuple Fuzzy Linguistic Delphi based Decision Support Tool""",,10.5281/zenodo.10606130,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.57760/sciencedb.o00130.00178,datacite,Vaccination does not affect disease progression in patients with Ph- myeloproliferative neoplasms,https://www.scidb.cn/detail?dataSetId=1882578206d9472683162dc99d48ef4a,10.57760/sciencedb.o00130.00178,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.27635v2,zenodo,Data from: General perceptual-cognitive abilities: age and position in soccer,,10.5061/dryad.27635v2,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.xpnvx0kd7,zenodo,Fish fluoxetine reaction time,,10.5061/dryad.xpnvx0kd7,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.11046014,zenodo,Occipital Nerve Stimulation Selectively Modulates Top-down Inhibitory Control,,10.5281/zenodo.11046014,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.10976290,zenodo,Visuomotor Reaction Time Performance in Collegiate Contact and Limited Contact Team Sports,,10.5281/zenodo.10976290,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.10499868,zenodo,Prefrontal Manifold Geometry Contributes to Reaction Time Variability,,10.5281/zenodo.10499868,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.14189885,zenodo,Information and questionnaire associated with GENEActiv accelerometer files collected in Vanuatu during FALAH project (non-anonymized information),,10.5281/zenodo.14189885,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.7907756,zenodo,An orally angiotensin - (1 – 7) inclusion compound reduce time to reaction in 2 stroop task and modify heart rate variability after continuous test in mountain 3 bike cyclists,,10.5281/zenodo.7907756,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.v3539d2,zenodo,Data from: Innate ability of goats to sense and avoid ingestion of noxious insects while feeding,,10.5061/dryad.v3539d2,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.18829784,zenodo,Anthropometric measurements and questionnaire responses collected from adolescents living in Vanuatu during FALAH project (anonymized information),,10.5281/zenodo.18829784,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.6360623,zenodo,Effect of sleep deprivation and verbalization on cognitive and motor performance in male schoolchildren,,10.5281/zenodo.6360623,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.21451382,zenodo,"Raw and aggregated eye-tracking and behavioral data for: ""The lie in the eyes: ocular indicators and machine-learning models with a cognitive load paradigm to detect lying""",,10.5281/zenodo.21451382,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.68ff1,zenodo,Data from: The expression of established cognitive brain states stabilizes with working memory development,,10.5061/dryad.68ff1,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.18672547,zenodo,Unsupervised Mobile Stroop Task: Data and Analysis Code,,10.5281/zenodo.18672547,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.6084/m9.figshare.29929850.v1,figshare,Investigation of changes in the choice reaction time with levodopa in patients with Parkinson’s disease,https://tandf.figshare.com/articles/dataset/Investigation_of_changes_in_the_choice_reaction_time_with_levodopa_in_patients_with_Parkinson_s_disease/29929850,10.6084/m9.figshare.29929850.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fpsyg.2023.1141809.s001,figshare,Table_1_Effects of COVID-19 on cognition and mood after hospitalization and at 2-month follow-up.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Effects_of_COVID-19_on_cognition_and_mood_after_hospitalization_and_at_2-month_follow-up_docx/23225207,10.3389/fpsyg.2023.1141809.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fnbeh.2022.968159.s001,figshare,Data_Sheet_1_Dissociating motor impairment from five-choice serial reaction time task performance in a mouse model of Angelman syndrome.PDF,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Dissociating_motor_impairment_from_five-choice_serial_reaction_time_task_performance_in_a_mouse_model_of_Angelman_syndrome_PDF/21194917,10.3389/fnbeh.2022.968159.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fnbeh.2022.968359.s001,figshare,Data_Sheet_1_Adaptation of the 5-choice serial reaction time task to measure engagement and motivation for alcohol in mice.docx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Adaptation_of_the_5-choice_serial_reaction_time_task_to_measure_engagement_and_motivation_for_alcohol_in_mice_docx/21128251,10.3389/fnbeh.2022.968359.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fnins.2021.667399.s001,figshare,Data_Sheet_1_Impulsivity and Emotional Dysregulation Predict Choice Behavior During a Mixed-Strategy Game in Adolescents With Borderline Personality Disorder.docx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Impulsivity_and_Emotional_Dysregulation_Predict_Choice_Behavior_During_a_Mixed-Strategy_Game_in_Adolescents_With_Borderline_Personality_Disorder_docx/19167659,10.3389/fnins.2021.667399.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fpsyg.2021.762225.s001,figshare,Data_Sheet_1_Analytic and Holistic Thinkers: Differences in the Dynamics of Heart Rate Complexity When Solving a Cognitive Task in Field-Dependent and Field-Independent Conditions.PDF,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Analytic_and_Holistic_Thinkers_Differences_in_the_Dynamics_of_Heart_Rate_Complexity_When_Solving_a_Cognitive_Task_in_Field-Dependent_and_Field-Independent_Conditions_PDF/17083526,10.3389/fpsyg.2021.762225.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.23641/asha.15138747.v1,figshare,"Bilingualism, DLD, and processing speed (Ebert, 2021)",https://asha.figshare.com/articles/dataset/Bilingualism_DLD_and_processing_speed_Ebert_2021_/15138747,10.23641/asha.15138747.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fpubh.2020.597389.s001,figshare,Table_1_Patient Preferences For Specialty Pharmacy Services: A Stated Preference Discrete-Choice Experiment in China.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_1_Patient_Preferences_For_Specialty_Pharmacy_Services_A_Stated_Preference_Discrete-Choice_Experiment_in_China_DOCX/13351247,10.3389/fpubh.2020.597389.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.23641/asha.12210311.v1,figshare,"Bilingualism and processing speed (Park et al., 2020)",https://asha.figshare.com/articles/dataset/Bilingualism_and_processing_speed_Park_et_al_2020_/12210311,10.23641/asha.12210311.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fnagi.2020.00062.s001,figshare,Data_Sheet_1_Heterogeneous Indicators of Cognitive Performance and Performance Variability Across the Lifespan.PDF,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Heterogeneous_Indicators_of_Cognitive_Performance_and_Performance_Variability_Across_the_Lifespan_PDF/11949222,10.3389/fnagi.2020.00062.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fnbeh.2020.00027.s001,figshare,Data_Sheet_1_Neonatal 6-OHDA Lesion Model in Mouse Induces Cognitive Dysfunctions of Attention-Deficit/Hyperactivity Disorder (ADHD) During Young Age.docx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Neonatal_6-OHDA_Lesion_Model_in_Mouse_Induces_Cognitive_Dysfunctions_of_Attention-Deficit_Hyperactivity_Disorder_ADHD_During_Young_Age_docx/11901873,10.3389/fnbeh.2020.00027.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fpsyg.2019.02051.s001,figshare,Table_1_Assessing Visual Statistical Learning in Early-School-Aged Children: The Usefulness of an Online Reaction Time Measure.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Assessing_Visual_Statistical_Learning_in_Early-School-Aged_Children_The_Usefulness_of_an_Online_Reaction_Time_Measure_docx/9821006,10.3389/fpsyg.2019.02051.s001,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.23668/psycharchives.21592,datacite,Project folder for: Task Switching and Number of Response Alternatives,https://www.psycharchives.org/jspui/handle/20.500.12034/11825.3,10.23668/psycharchives.21592,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.6084/m9.figshare.29929850,datacite,Investigation of changes in the choice reaction time with levodopa in patients with Parkinson’s disease,https://tandf.figshare.com/articles/dataset/Investigation_of_changes_in_the_choice_reaction_time_with_levodopa_in_patients_with_Parkinson_s_disease/29929850,10.6084/m9.figshare.29929850,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.23719/1523129,datacite,Cognitive tests conducted in male and females offspring that were exposed to Manganese and/or stress during the perinatal period,https://catalog.data.gov/dataset/cognitive-tests-conducted-in-male-and-females-offspring-that-were-exposed-to-manganese-and,10.23719/1523129,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.17632/k456yg65xg.1,datacite,Financial Risk Perception; Reaction Time; Behavioral Finance; Cognitive Processing; Decision Making; Social Influence; Framing Effect,https://data.mendeley.com/datasets/k456yg65xg/1,10.17632/k456yg65xg.1,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.17632/k456yg65xg,datacite,Financial Risk Perception; Reaction Time; Behavioral Finance; Cognitive Processing; Decision Making; Social Influence; Framing Effect,https://data.mendeley.com/datasets/k456yg65xg,10.17632/k456yg65xg,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5255/ukda-sn-858302,datacite,"Co-TraiLS: Cognitive Training Across the Adult Lifespan, 2022-2023",http://reshare.ukdataservice.ac.uk/id/eprint/858302,10.5255/ukda-sn-858302,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.ffbg79ct0,datacite,"Sex, age, and acoustic mating interactions affect the immunity of Aedes aegypti offspring",https://datadryad.org/dataset/doi:10.5061/dryad.ffbg79ct0,10.5061/dryad.ffbg79ct0,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp2/htlvag,scholars_portal,Data from: Past and present resource availability affect mating rate but not choice in Drosophila melanogaster,https://doi.org/10.5683/SP2/HTLVAG,10.5683/sp2/htlvag,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp2/0al2t1,scholars_portal,Data from: Experimental confirmation that body size determines mate preference via phenotype matching in a stickleback species pair,https://doi.org/10.5683/SP2/0AL2T1,10.5683/sp2/0al2t1,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/0eul1r,scholars_portal,"Test Bank for Management: Financial, Social, and Ecological Well-Being",https://doi.org/10.5683/SP3/0EUL1R,10.5683/sp3/0eul1r,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/ln4tc8,scholars_portal,Parasite preference and host infection data,https://doi.org/10.5683/SP3/LN4TC8,10.5683/sp3/ln4tc8,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/czzjbi,scholars_portal,Questionnaire for: Burn or Balm?: Exploring University Students’ Experiences With Social Media During the COVID-19 Pandemic,https://doi.org/10.5683/SP3/CZZJBI,10.5683/sp3/czzjbi,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/nvqfmr,scholars_portal,A question of ethics. Canadians speak out. Public attitude towards political ethics 1996 data [Canada],https://doi.org/10.5683/SP3/NVQFMR,10.5683/sp3/nvqfmr,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp2/ewfmjl,scholars_portal,"Hypoxia-seeking behavior, metabolic depression and skeletal muscle function in an amphibious fish out of water",https://doi.org/10.5683/SP2/EWFMJL,10.5683/sp2/ewfmjl,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/3o5hnb,surf,Symptoms of complicated grief and depression following job loss: Can engagement in non-work activities bring relief?,https://doi.org/10.34894/3O5HNB,10.34894/3o5hnb,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/hklpfd,surf,Replication Data for: The Dark Side of Innovation: How New SKUs Affect Brand Choice in the Presence of Consumer Uncertainty and Learning,https://doi.org/10.34894/HKLPFD,10.34894/hklpfd,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/uvqhhd,surf,Who Gets Caught by the Emotion? Attentional Biases toward Emotional Facial Expressions and Their Link to Social Anxiety and Autistic Traits,https://doi.org/10.34894/UVQHHD,10.34894/uvqhhd,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/34cs4u,surf,Replication Data for: Nest site preference depends on the relative density of conspecifics and heterospecifics in wild birds,https://doi.org/10.34894/34CS4U,10.34894/34cs4u,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/nsw6gi,surf,Answering unresolved questions about the relationship between cognitive ability and prejudice [Dataset],https://doi.org/10.34894/NSW6GI,10.34894/nsw6gi,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/wwve9j,surf,Flexibility and Adaptivity in Arithmetic Strategy Use: What Children Know and What They Show,https://doi.org/10.34894/WWVE9J,10.34894/wwve9j,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/ld03hf,surf,Procedural sedation for hysteroscopic myomectomy: costeffectiveness and patient preference (PROSECCO),https://doi.org/10.34894/LD03HF,10.34894/ld03hf,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/cytanw,surf,Both thematic role and next-mention biases affect pronoun use in Dutch,https://doi.org/10.34894/CYTANW,10.34894/cytanw,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/smu8fb,surf,Autonomy deficits as vulnerability for anxiety: Evidence from two laboratory-based studies,https://doi.org/10.34894/SMU8FB,10.34894/smu8fb,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/puuqzk,surf,Implicit threat vigilance among violent offenders diagnosed wit antisocial personality disorder: The impact of ostracism and control threat [Dataset],https://doi.org/10.34894/PUUQZK,10.34894/puuqzk,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/nssdcu,surf,"Hypersensitivity to Noise and Light: A Multifactorial Framework of Attention, Personality and Mood.",https://doi.org/10.34894/NSSDCU,10.34894/nssdcu,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/05tghg,surf,Replication Data for: Worldview conflict in daily life: Social Psychological and Personality Science,https://doi.org/10.34894/05TGHG,10.34894/05tghg,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/plm0re,surf,"In the Mood for Food: Monotony, Boredom and Snacking During Work",https://doi.org/10.34894/PLM0RE,10.34894/plm0re,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/vdk1l5,surf,The Positive and Negative Experiences of Psychotherapy Questionnaire (PNEP):  First Psychometric Findings of a New Instrument for Monitoring Clients’ Experiences,https://doi.org/10.34894/VDK1L5,10.34894/vdk1l5,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
