table,instrument,mean_word,mean_character,mean_character_responses,FK_grade
gilbert_meta_106,"Adolescent girls’ ability to express and negotiate their preferences regarding marriage and schooling decisions, as cultivated through mentoring and life-skills sessions in the Pathways to Choice program.",12.2,76.4,11,8.577
gilbert_meta_107,"Attitudes toward gender roles and equality measured among Pathways to Choice participants, capturing shifts in beliefs about women’s rights, education, and decision-making as part of efforts to challenge restrictive social norms around early marriage.",16.3,83.5,6.5,6.76577300613497
gilbert_meta_108,Likert scale of food insecurity,7.75,41.25,6,4.33839285714286
gilbert_meta_11,Vocabulary test following a literacy intervention for grade 1 students,7.04166666666667,39.625,6.125,4.05329142011835
gilbert_meta_12,Vocabulary test following a literacy intervention for grade 2 students,10.0952380952381,53.0476190476191,5.70238095238095,1.87261455525606
gilbert_meta_2,Reading comprehension data from an RCT,9.05,54.45,18.35,7.26424625098658
gilbert_meta_22,Attitudes towards savings in an RCT,10.8125,54.9375,13.1875,5.47427384393064
gilbert_meta_24,Dietary behavior in children in an RCT,4.07692307692308,22.1538461538462,2.5,2.88842105263158
gilbert_meta_25,Food preferences in children in an RCT,1.4,9.53333333333333,10,9.11790476190476
gilbert_meta_26,Food knowledge in children in an RCT,7.46666666666667,38.4666666666667,5.58888888888889,1.75592857142857
gilbert_meta_31,Academic achievement in an RCT,8,53.6666666666667,NA,8.77990196078431
gilbert_meta_33,Social trust in an RCT,6.90361445783132,40.4096385542169,10.7469879518072,6.61030623381626
gilbert_meta_34,Depression in an RCT,11.7777777777778,68.7777777777778,15.25,7.13456603773585
gilbert_meta_35,Democratic values in an RCT,7.95238095238095,47.1428571428571,13.1904761904762,6.94256629597947
gilbert_meta_36,Political knowledge in an RCT,11.8571428571429,75,14.4047619047619,9.63938253012049
gilbert_meta_37,Health knowledge in an RCT,10.952380952381,60,22.2857142857143,3.97130434782609
gilbert_meta_38,Health behavior in an RCT,12.2222222222222,62.7777777777778,22.1666666666667,4.36602702702703
gilbert_meta_4,Measures of noncognitive skills in criminally engaged men,5.76923076923077,33.1923076923077,3.61538461538462,4.07947368421053
gilbert_meta_40,Computation in an RCT,4.3,16.45,1.28571428571429,0.703080246913583
gilbert_meta_42,Mental health in an RCT,7.17647058823529,42.4117647058824,8.66176470588235,7.23565573770492
gilbert_meta_44,Mental health in an RCT,7.46153846153846,39.5846153846154,7.4,3.32907216494846
gilbert_meta_49,Psychological Distress (SRQ-20) in an RCT,6.3,33.35,2.5,3.44319047619048
gilbert_meta_50,Parenting beliefs in an RCT,12.1818181818182,75.0909090909091,NA,8.47457199734572
gilbert_meta_51,Feeding practices in an RCT,3,18.8571428571429,NA,19.27
gilbert_meta_52,COVID symptons in an RCT,3,21.7272727272727,NA,36.09
gilbert_meta_53,Women's empowerment in an RCT,8.53658536585366,42.6341463414634,7.39024390243902,3.51755400696864
gilbert_meta_54,Consent in an RCT,17.1666666666667,84.8333333333333,19.75,7.0292718446602
gilbert_meta_56,Literacy in an RCT,30.25,145.5,2,1.10776859504132
gilbert_meta_57,Depression (PHQ-9) in an RCT,11.7777777777778,68.7777777777778,15.25,7.13456603773585
gilbert_meta_58,Depression (SCID) in an RCT,7.15384615384615,49.3846153846154,2.5,8.13618279569893
gilbert_meta_59,Stress (PSS) in an RCT,17.9,94.4,9.6,6.55301117318436
gilbert_meta_60,Pro-government attitudes in an RCT,12.2222222222222,73.2222222222222,2.5,8.12226190476191
gilbert_meta_61,Attitudes about violence in an RCT,5.77777777777778,36,3.16666666666667,7.08641025641026
gilbert_meta_62,Depression in an RCT,6.5,38.75,15.25,6.00653846153846
gilbert_meta_63,Indebtedness in an RCT,3.5,21.75,2.5,9.375
gilbert_meta_64,Socioemotional learning in an RCT,9.58536585365854,59.6585365853659,23.3414634146341,3.77533117558664
gilbert_meta_65,Mental health literacy in an RCT,10.1428571428571,58.6428571428571,10,7.1047619047619
gilbert_meta_67,Mental Health Stigma in an RCT,14.75,78.25,20,6.1625
gilbert_meta_7,Vocabulary test following a reading intervention,10.0277777777778,53.1111111111111,6.33333333333333,2.2128000923361
gilbert_meta_74,Assessment from a literacy intervention,10,52.6666666666667,4.94444444444444,2.175
gilbert_meta_75,Measure of political engagement,7.1,43,2.5,62.0604225352113
gilbert_meta_76,"Test of Early Mathematics Ability, third edition, or TEMA-3",24.3205128205128,129.217948717949,NA,3.25994233998056
gilbert_meta_78,Peabody Picture Vocabulary Test—Fourth Edition,1,6.66666666666667,NA,159.798125
gilbert_meta_79,Test of Narrative Language,7.43333333333333,37.9333333333333,NA,2.01931390134529
gilbert_meta_8,Comprehension test following a reading intervention,11.0344827586207,63.2758620689655,35.8275862068966,6.4525
gilbert_meta_80,Woodcock–Johnson III Tests of Achievement Picture Vocabulary subtest,1.15909090909091,7.88636363636364,NA,15.3124649859944
gilbert_meta_81,Woodcock–Johnson Tests of Achievement Science subtest,1.16666666666667,7,NA,10.69
gilbert_meta_82,Woodcock–Johnson Tests of Achievement Social Studies subtest,1.16666666666667,7.94444444444444,NA,10.7240952380952
gilbert_meta_83,Cognitive Openness,13,76.6666666666667,19.8,9.14666666666667
gilbert_meta_84,Conspiracy Beliefs,14.4,87.8,19.8,11.6593333333333
gilbert_meta_85,Trust in Media,3.66666666666667,28.3333333333333,5.85714285714286,13.7309090909091
gilbert_meta_86,political trust,12.8,78.9333333333333,16.8333333333333,8.94104166666667
gilbert_meta_87,NA,11.4078947368421,63.6973684210526,11.6184210526316,6.86350016477179
gilbert_meta_88,1. Home environment: Family Care Indicators (FCI) - Play Subscale,6.16666666666667,36.4166666666667,2.5,4.40167808219178
gilbert_meta_89,1. Child development: Caregiver Reported Early Development Index (CREDI),17.53,94.22,2.5,5.62130961263446
gilbert_meta_90,Knowledge of Infant Development (KIDI),15.5238095238095,80.2857142857143,6.3015873015873,5.61594468820635
gilbert_meta_91,Self Efficacy (TOPSE),10.6875,50.8125,14,4.38046418128655
gilbert_meta_92,2. Maternal anxiety: General Anxiety Disorder (GAD) Questions,6.42857142857143,37.8571428571429,15.25,6.84603174603175
gilbert_meta_93,NA,1.05882352941176,11.1680672268908,17.5,-1.10009161704077
gilbert_meta_94,Collection of poverty indicators,4.11764705882353,26.8823529411765,NA,6.88917840375587
gilbert_meta_96,AI attitudes,12.5,69,6.42857142857143,9.73833333333333
gilbert_meta_97,Psychological capital,11.1666666666667,57.3333333333333,12.5,5.67246268656717
gilbert_meta_98,Gratitude,15,72.1666666666667,11.7142857142857,5.86222222222223
gilbert_meta_99,religiosity,15.5625,86.75,5.125,7.95989367219917
gps_vangsness_2019,Lay’s General Procrastination Scale,12.875,69,17.6,7.41765776699029
heard_roch_2022_cope,Coping scale asked of refugees,7.95833333333333,49.5,10.5,7.81125
heard_roch_2022_idss,International Depression Symptom Scale (IDSS) asked of refugees,5.33333333333333,31.6666666666667,18,6.12416666666667
heard_roch_2022_k6,KESS depression scale in last 2 weeks asked of refugees,38.5,180,16.6,6.94449344978166
heard_roch_2022_swlpwi,Life satisfaction asked of refugees,9.75,57.25,5.22727272727273,6.82019230769231
heard_roch_2022_whodas,Difficulties due to health conditions asked of refugees,7.83333333333333,48.75,8.4,7.68833333333334
heekerens2025_bfi_extraversion,"Measures the degree to which adults are sociable, assertive, and energetic, using the 2-item Extraversion subscale from the German BFI-10",3.5,18,18.6,17.76
heekerens2025_bfi_neuroticism,"Assesses openness to experience, imagination, and curiosity using the 2-item Openness subscale of the German BFI-10",5,27,18.6,19.185
heekerens2025_bfi_openness,"Assesses openness to experience, imagination, and curiosity using the 2-item Openness subscale of the German BFI-10",5,27.5,18.6,23.61
heekerens2025_dss,"Dissociative Symptoms Scale – German Version (G-DSS): Assesses moderately severe dissociative symptoms in the past week across four domains: Depersonalization/Derealization, Gaps in Awareness and Memory, Cognitive-Behavioral Reexperiencing, and Sensory Misperceptions",1,2,15,-3.4
heekerens2025_sdq,Somatoform Dissociation Questionnaire – 20-item (German SDQ-20): Assesses somatoform dissociation (body-related dissociative phenomena) over the past 2 weeks,14.7,84.45,15.8,7.19652749140893
himmelstein-admc_raw-2025,"Adult Decision Making Competence (ADMC): the Resistance to Framing and Applying Decision Rules subtests, administered as part of the Forecasting Proficiency Test battery.",69.2435233160622,391.020725388601,6.78756476683938,8.69536605771132
himmelstein-berlin_numeracy-2025,This dataset measures numeracy with the Berlin Numeracy Test.,51.25,261.25,NaN,6.51231924882629
himmelstein-cognitive_reflection-2025,This dataset measures the tendency to override intuitive answers using the 7-item Cognitive Reflection Test (CRT).,36.4285714285714,178.714285714286,NaN,3.59467258794845
himmelstein-impossible_question-2025,"This dataset measures accuracy on a two-alternative forced-choice general-knowledge task that also contains unanswerable ('impossible') questions, on which the correct response is to opt out.",10.6,60.9666666666667,2,6.68199414844472
himmelstein-number_series-2025,This dataset measures accuracy on a number-series task where participants identify the next number in the sequence.,5.88888888888889,25.3333333333333,NaN,-1.10333333333333
hypersensitive_narcissism,Hypersensitive Narcissism Scale (HSNS) and Dirty Dozen (DD),11.7272727272727,60.1363636363636,4.8,6.08906272022551
idas_machado2024,Brazilian Version of the Inventory of Depression and Anxiety Symptoms,7.6039603960396,43.8514851485149,8.27326732673267,10.4362357954545
idcr_martinez_2023_story_recall_1,Recall based on visual feedback,2.90361445783133,15.0240963855422,NA,31.6528630705394
idcr_martinez_2023_story_recall_2,Recall based on aural feedback,2.33333333333333,13.1458333333333,NA,31.1246428571429
idcr_martinez_2023_story_recall_3,Recall based on shorter stories,1.46875,7.78125,NA,39.6487234042553
ips_vangsness_2019,Irrational Procrastination Scale,10.3333333333333,52.5555555555556,17.6,4.92801418439717
isi_insomnia_wang2025,The Insomnia Severity Index (ISI),12.4285714285714,71.1428571428571,9.57142857142857,7.43185550082102
iwasa_2016_padua_inventory,"Padua Inventory (Sanavio, 1988), 60-item version",15.4166666666667,83.2166666666667,7.2,7.50540291262136
karajko2025_ai_benefit,"Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P7, procjena koliko se VI koristi po sektorima",8,68,7.2,14.6587361419069
karajko2025_ai_governance,"Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P12, koraci za povećanje povjerenja u VI",21.5,146.333333333333,11.2,16.46
karajko2025_ai_risk,"Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P8, stav prema korištenju VI po sektorima",8,68,13,14.6587361419069
karajko2025_ai_trust,"Percepcije o vještačkoj inteligenciji (VI) građana BiH -- P14, povjerenje u subjekte",5.16666666666667,46.8333333333333,7.2,17.5082352941176
kfcovid_fear_li2020,Fear of COVID,9.71428571428571,62.4285714285714,14,9.82857142857143
kfcovid_pss_li2020,Perceived stress scale,19,101.5,9.6,7.70191558441558
kushnir2017_anrt,"Attitudes toward Nicotine Replacement Therapy (ANRT), 12 items",10.6666666666667,61.1666666666667,16,5.90125
lee2024_relative_clause,"Comprehension test for relative clauses (Appendix A), English relative-clause types",15.1666666666667,81,2,3.45614385614386
lhsbrasil_couto_2023_lhs,"Learned Helplessness Scale. The LHS can be used to measure states of learned helplessness and consists of 20 items, answered on a four-point scale (1 = Strongly disagree; 4 = Strongly agree).",13.85,67.6,11,5.8331582733813
lhsbrasil_couto_2023_pss,"Perceived Stress Scale (PSS-10). The PSS measures the perception of individual stress in a global form, independent of stressor agents",12.9,62.4,9.6,194.146868686869
lhsbrasil_couto_2023_ses,Rosenberg’s Self-Esteem Scale (SES). The SES is a unidimensional measurement that assesses global self-esteem through 10 items responded on a four-point scale,10.3,45.4,11,2.9765145631068
lshs-e_quidaja_2022,Online and paper forms of the Launay-Slade Hallucinations scale,17.25,98.3125,19.4,13.4572199820789
lys_2020_rape_1_rma,Rape myth acceptance ratings for the study 1 of the rape myth acceptance scale paper,14.9473684210526,76.6315789473684,15.5,5.55515864128406
lys_2020_rape_2_rma,Rape myth acceptance ratings for the study 2 of the rape myth acceptance scale paper,14.9473684210526,76.6315789473684,15.5,5.55515864128406
lys_2020_rape_2_rma_pre,"Rape myth acceptance ratings for the study 2 of the rape myth acceptance scale paper, but the ratings are for the study 1 results (previous answers of participants)",14.9473684210526,76.6315789473684,15.5,5.55515864128406
lys_2020_rape_3_asi,Ambivalent Sexism Inventory ratings for study 3 of the rape myth acceptance scale paper,12.9090909090909,70.9090909090909,16.1666666666667,8.01708066581306
lys_2020_rape_3_rma,Rape myth acceptance ratings for the study 3 of the rape myth acceptance scale paper,14.9473684210526,76.6315789473684,15.5,5.55515864128406
machivallianism_test_main,MACH-IV,13.2,71.05,10.2,6.18527272727273
machivallianism_test_tipi,Ten Item Personality Inventory (TIPI),2.5,23.9,17.5714285714286,17.6470769230769
machivallianism_test_vcl,Vocabulary check-list (16-word validity check),1,6.8125,8,27.1275
mexico_2023_quality_administration,Public Administration Perceptions,4.85714285714286,31.1428571428571,3.91666666666667,8.16899159663866
mexico_2023_quality_corruptionperception,Corruption Perception,4.16,31.72,12.48,11.2259963302752
mexico_2023_quality_drainage,Drainage Service Quality,15.2105263157895,96.2631578947368,11.7368421052632,10.556955017301
mexico_2023_quality_lightning,Public Lightning Service Quality,12,80.375,12.375,13.4084166666667
mexico_2023_quality_problems,Worst Problems Identified,3.41666666666667,23.6666666666667,13.5,10.7815243902439
mexico_2023_quality_water,Potable Water Service Quality,11.0357142857143,64.3928571428571,10.6428571428571,7.04402565880721
mgkt,Multifactor General Knowledge Test (Form A v0.8),7.46325878594249,43.1693290734824,2,4.19557633613464
mhscdc_fried_2020_anger,EMA Anger Scale,7.85714285714286,41.5714285714286,34.2,4.17642857142857
mhscdc_fried_2020_conscientiousness,EMA Conscientiousness Scale,9.25,48.3333333333333,17.4,5.23912162162162
mhscdc_fried_2020_dass,DASS-21,13.6666666666667,67.4285714285714,46.25,5.78267918932279
mhscdc_fried_2020_loneliness,8-item revised UCLA loneliness scale,5.6,26.4,6.2,2.18685714285714
mhscdc_fried_2020_mindfullness,EMA Mindfulness Scale,14.4166666666667,76.9166666666667,17,7.15273121387283
mhscdc_fried_2020_motivation,EMA Motivation Scale,16.25,98.5625,20.1428571428571,7.01288043478261
mhscdc_fried_2020_procrastination,EMA Procrastination scale,11.8,59.4,21.8,6.612
mhscdc_fried_2020_ps,10-item Perceived Stress Scale,17.7,92.2,9.6,6.44633333333333
mhscdc_fried_2020_tired,EMA Tiredness Scale,6.5,34.2,17,2.92038461538462
mohammed_2021_job_satisfaction,"Safety Attitudes Questionnaire (SAQ), Job Satisfaction domain",7.6,36,10.2,74.9678947368421
movac_pakpour2022,Motors of COVID-19 Vaccination Acceptance Scale (MoVac-COVID19S),12.6666666666667,66.4166666666667,14.4285714285714,3.59906626506024
mpsycho_asti,Data from a scale assessing wisdom,8.72,44.28,11,5.1222904109589
mpsycho_bsss,Sensation-seeking scale from out-of-bounds skiers,9,47.375,13.8,3.9714897260274
mpsycho_ceaq,Children responding to empathy scale,10.75,51.125,11.6666666666667,3.28389534883721
mpsycho_condom,Condom usage scale,6,33.8333333333333,11,3.39878378378378
mpsycho_lakes,Child-focused response to challenge scale,1.3125,21.3125,4.33035714285714,15.77
mpsycho_learnemo,Learning-related emotions for children learning mathematics,3,18.2,5.06666666666667,46.2566666666667
mpsycho_rmotivation,Motivation for working on open-source software,8.63888888888889,46.7222222222222,6.5,6.50964346349745
mpsycho_rogers_depression,Quick Inventory of Depressive Symptomatology - self-report version (QIDS-SR),3.375,21.4375,59.5625,5.51696933962264
mpsycho_rogers_ocd,YaleBrown Obsessive Compulsive Scale - self-report (Y-BOCS-SR),21,124.7,49.26,6.24531803442255
mpsycho_rwdq,Work design questionnaire from open-source developers,12.6571428571429,72.6285714285714,6.54285714285714,8.9774369558207
mpsycho_wenchuan,PTSD data from disaster survivors,11.1176470588235,70.7647058823529,10.4,9.82250773993808
mpsycho_wilpat,Wilson-Patterson conservatism scale,1.80434782608696,14.4782608695652,9,17.2438161341016
mpsycho_youthdep,Youth depression scale,6.76923076923077,29.3076923076923,30.3333333333333,1.53181818181818
namprb_siwiak_2024_aot,Actively Open-minded Thinking Scale(AOT),13.125,81.125,9.83333333333333,9.6152358490566
namprb_siwiak_2024_bsr10,Bullshit Receptivity Scale–shortened version (BSR_10),10.5,69.6666666666667,7.6,11.3115061728395
namprb_siwiak_2024_desrpl,Dissociative Experiences Scale–Revised (DES-R-PL),21.5714285714286,123.678571428571,21.375,10.1712015137181
namprb_siwiak_2024_gcbs,Generic Conspiracist Beliefs Scale(GCBS),15.5333333333333,98.4666666666667,27.2,11.0248907563025
namprb_siwiak_2024_kon2066,Kon-2066,8.97674418604651,49.8139534883721,2.97674418604651,6.24506459948321
namprb_siwiak_2024_kop20,Kwestionariusz Otwartości Przekonań(KOP20),10.5,58.2,15.5,4.40690476190476
narqing,Data from the Narcissistic Admiration and Rivalry Questionnaire (NARQ) along with Rosenberg self-esteem (RSE) and Multigroup Ethnic Identity Measure (MEIM).,10.2244897959184,51.8775510204082,8.61224489795918,5.12010591062772
os_tbmwtfs_schubert_2023_acs,Attentional Control Scale,14.9,79.7,8,7.64381879194631
os_tbmwtfs_schubert_2023_bmw3,Brief Mind Wandering Three-Factor Scale,11.8333333333333,65.8333333333333,12.6,6.89119718309859
os_tbmwtfs_schubert_2023_cerq,Cognitive Emotion-Regulation Questionnaire,14.5111111111111,76.1,6.22222222222222,7.3621939533692
os_tbmwtfs_schubert_2023_dmw,Deliberate Mind Wandering,7.75,43,3.46428571428571,4.79113636363637
os_tbmwtfs_schubert_2023_ipip,International Personality Item Pool,5.44,27.78,19.8,4.01468823529412
os_tbmwtfs_schubert_2023_maas,Mindful Attention Awareness Scale,14.3333333333333,78.2666666666667,16.1666666666667,7.39813953488372
oxfordcovid_xue_2024_bfi,Big Five Inventory,4,23.7333333333333,14.4285714285714,169.843333333333
oxfordcovid_xue_2024_brs,Brief Resilience Scale (BRS),11,55.3333333333333,10.2,3.91126865671642
oxfordcovid_xue_2024_edeq,Eating Disorder Examination Questionnaire,21,115,7.75,9.44479083665339
oxfordcovid_xue_2024_gad,Generalised Anxiety Disorder scale (GAD-7),6.42857142857143,38,15.25,6.84603174603175
oxfordcovid_xue_2024_iusc,Intolerance of Uncertainty Scale,10.037037037037,52.2962962962963,5.8,4.04330065359477
oxfordcovid_xue_2024_mfq,Mental Flexibility Questionnaire (MFQ),11.35,57.25,12.5,4.79509030837005
oxfordcovid_xue_2024_mh,Oxford Mental Health Scale,2.6,21.2,8,17.9979512195122
oxfordcovid_xue_2024_pas,Pandemic Anxiety Scale (PAS),10.1111111111111,56.2222222222222,13.2,5.28666666666667
oxfordcovid_xue_2024_phq,Patient Health Questionnaire (PHQ-9),11.7777777777778,68.7777777777778,15.25,7.13456603773585
oxfordcovid_xue_2024_pss,Perceived Stress Scale (PSS),18.75,99.25,9.6,7.61316666666667
oxfordcovid_xue_2024_pswq_a,Penn-State Worry Questionnaire (PSWQ) Adult Version,9.125,44.5,9,4.69888698630137
oxfordcovid_xue_2024_pswq_c,Penn-State Worry Questionnaire (PSWQ) Child Version,7.57142857142857,37.2142857142857,12.5,3.94964959568733
oxfordcovid_xue_2024_rse,Rosenberg Self-Esteem Scale (RSE),10.2,46.4,11,3.0801568627451
oxfordcovid_xue_2024_school,Oxford School Scale,4.36974789915966,28.4453781512605,13.5042016806723,5.72637782385682
oxfordcovid_xue_2024_swemws,Short Warwick-Edinburgh Mental Wellbeing Scale (WEMWBS – S),6.14285714285714,35,11.6,3.81966777408638
oxfordcovid_xue_2024_ua,Oxford University Admission Scale,14.4285714285714,82,20.9285714285714,8.29103174603175
paampsmartsud_saba_2023_amps,Applied Mindfulness Process Scale,7.13333333333333,41.8,4.8,6.60134579439252
paampsmartsud_saba_2023_attendance,Class Attendance Scale,4,23.25,7.5,6.62
paampsmartsud_saba_2023_ffmq,Five Facet Mindfulness Questionnaire – Short Form,13.0833333333333,71.375,21.6,6.64880573248407
paampsmartsud_saba_2023_pacs,Penn Alcohol Craving Scale,14,80.6,43.1714285714286,7.23285714285715
paampsmartsud_saba_2023_pss,Perceived Stress Scale,17.9,94.4,9.6,6.55301117318436
pass_vangsness_2019,Procrastination Assessment Scale for Students,14.25,87,9,10.1172076023392
pedroso_2021_ifsq_pressuring,"Infant Feeding Style Questionnaire — Brazilian Portuguese version (IFSQ-Br), Pressuring subscale",15.8235294117647,90.2352941176471,10.0117647058824,11.9687734668335
pemaiw_qiu_2020_dass,"Depression Anxiety Stress Scales - 21 Items (DASS-21; Lovibond & Lovibond, 1995)",9.66666666666667,50.5238095238095,44.75,5.94592334494774
pezzuti_2025_coolpeople_adventurous,Adventurousness and risk-taking ratings,9,50,5.85714285714286,3.64131578947369
pezzuti_2025_coolpeople_autonomous,"Autonomy, originality, and self-reliance evaluation",10.25,57.25,5.85714285714286,5.05909090909091
pezzuti_2025_coolpeople_benevolent,Benevolence and caring for others ratings,11.5,67.6666666666667,5.85714285714286,7.44555555555556
pezzuti_2025_coolpeople_capable,"Capability, skillfulness, and success focusing ratings",5.25,33,5.85714285714286,6.14815217391304
pezzuti_2025_coolpeople_conforming,Adherence to norms and rule-following ratings (conformity),10.5,59.75,5.85714285714286,5.32727272727273
pezzuti_2025_coolpeople_hedonistic,Enjoyment-seeking and pleasure-oriented ratings,9,51,5.85714285714286,4.26236842105263
pezzuti_2025_coolpeople_main_big5_southkorea,Big Five personality trait assessments for South Korean nominees,3.58333333333333,22.1666666666667,5.85714285714286,5.56563953488373
pezzuti_2025_coolpeople_main_collectivism_mexico_chile,Measures of collectivist attitudes and family-group loyalty,9.16666666666667,64.6666666666667,5.85714285714286,11.0178571428571
pezzuti_2025_coolpeople_main_collectivism_usa,Measures of collectivist attitudes and family-group loyalty,11.125,59,5.85714285714286,6.10416666666667
pezzuti_2025_coolpeople_main_individualism_usa,Ratings of individualist values and independence,8.75,46,5.85714285714286,6.02821428571429
pezzuti_2025_coolpeople_main_masculinity_chile,Measurement of masculinity beliefs and gender role endorsement,14.25,84.25,5.85714285714286,10.4622368421053
pezzuti_2025_coolpeople_main_materialism_chile,Measurement of materialism and views on possessions,11.2777777777778,57.8333333333333,5.85714285714286,5.20045155993432
pezzuti_2025_coolpeople_main_powerdistance_usa_chile,Assessment of power distance acceptance and hierarchical norms,14.2,94.2,5.85714285714286,12.0522253521127
pezzuti_2025_coolpeople_main_tight_usa_chile,"Ratings of tightness-looseness, or the strength of social norms",15,90.1666666666667,5.85714285714286,9.53333333333333
pezzuti_2025_coolpeople_main_trendy_usa,Coolness ratings of fashionableness and alignment with current style trends,5.25,30.75,5.85714285714286,2.55684782608696
pezzuti_2025_coolpeople_main_uncertaintyavoidance_usa_chile,Ratings of uncertainty avoidance preferences and comfort with ambiguity,10.8,67,5.85714285714286,8.50718518518519
pezzuti_2025_coolpeople_powerful,"Ratings of power, influence, and status",7.25,36.75,5.85714285714286,1.89701612903226
pezzuti_2025_coolpeople_secure,"Security, safety-seeking, and social stability ratings",11.5,69.5,5.85714285714286,7.00790816326531
pezzuti_2025_coolpeople_single-items,Ratings for single-item depictions of key personality or value traits,1.3,10.6,5.85714285714286,53.4846153846154
pezzuti_2025_coolpeople_traditional,"Ratings of tradition, religious adherence, and satisfaction with the status quo",10.25,59.5,5.85714285714286,4.79305555555556
pezzuti_2025_coolpeople_warm,Warmth and friendliness ratings of nominees across key studies,8.25,48.25,5.85714285714286,4.30888888888889
phq_insomnia_wang2025,The Patient Health Questionnaire (PHQ-9),11.7777777777778,68.7777777777778,15.25,7.13456603773585
polca_cheating,Responses from undergrads to questions about cheating behaviors,14.5,69.25,2.5,46.3327586206897
political_psychology,Data on political ideologies,16.1,93.64,12.584,8.65186500618965
pps_vangsness_2019,Pure Procrastination Scale,11.5,60.4166666666667,17.6,6.16746376811594
prcpsffmq_lecuona_2017,Five Facets Mindfulness Questionnaire,13.1538461538462,72.6923076923077,7,7.29750487329435
preschool_sel_akt,Affect Knowledge Test-Shortened,5.47058823529412,30.2352941176471,9.33333333333333,-1.74407547169811
preschool_sel_box,Adapted Box Task,13.5,74.2,8,6.50362068965518
preschool_sel_dn,Day–Night Task,9,40.5,20.6666666666667,-2.035
preschool_sel_htks,Head-Toes-Knees-Shoulders,3,15,9.33333333333333,-2.62
preschool_sel_pl,preLAS: The English Language Proficiency Assessment for Early Learners:,3.43589743589744,15.8205128205128,8.28205128205128,-0.705139833711261
preschool_sel_wj,Woodcock-Johnson IV,8.37179487179487,42.1923076923077,5.32051282051282,0.628091603053434
preussmattsson_2022_ownership,"Illusory body-ownership questionnaire (Preuss Mattsson, Coppi, Chancel & Ehrsson, 2022), statements S1-S6, administered after each of 4 visuo-vestibular x visuo-tactile synchrony conditions",8.83333333333333,41.6666666666667,12.5,8.08241509433962
promis1wave1_cesd,"PROMIS Wave 1 field test: CES-D (legacy items, Emotional Distress - Depression)",6.4,31.3,42.25,2.209125
promis1wave1_haq,"PROMIS Wave 1 field test: HAQ (legacy items, Physical Function) - difficulty performing activities",10.632183908046,50.5977011494253,17.1034482758621,3.85051145066687
psychoneurotic_inventory,Woodworth Psychoneurotic Inventory,9.26724137931035,46.9137931034483,2.5,3.85193249127525
psychotools_conspiracist,Measure of belief in conspiracy theories,15.5333333333333,98.4666666666667,17.2,11.0248907563025
psychotools_gratitude_gac,"The GAC is the sum of the affect adjectives grateful, thankful, and appreciative. The GAC can be used to measure gratitude as an emotion, mood, or disposition depending on the timeframe specified in the instructions",1,9.33333333333333,9.6,20.2
psychotools_gratitude_gart,measures adults’ sense of abundance in life and appreciation of others.,14.375,76.5,16.4444444444444,6.17711956521739
psychotools_gratitude_gq6,a six-item self-report scale for measuring a grateful disposition in adult populations,15,72.1666666666667,11.7142857142857,5.86222222222223
psychtools_athenstaedt,Gender role self-concept inventory,3.93243243243243,21.6486486486486,5.71428571428571,3.76095704035039
psychtools_bfi,ipip personality data from the SAPA project,4.4,25.72,17.3333333333333,4.80541428571428
psychtools_epi,Eysenck Personality Inventory,10.4210526315789,54.1228070175439,2.5,4.56475011057055
psychtools_geras,Gender-related activities survey,2.74,17.5,3.64571428571429,53.3928521126761
psychtools_msq,Motivational State Questionnaire,1.06666666666667,7.09333333333333,9.25,134.285
psychtools_sai,State anxiety data over multiple studies,1.2,8.05,9.25,47.01
qaslu_lopez_2024,Questionnaire for the Self-assessment of University Service-learning Experiences (QaSLu),11.2888888888889,85.8222222222222,7.2,13.9249974554707
qaslu_prado_2024,Questionnaire for the Self-assessment of University Service-learning Experiences（QaSLU),11.3777777777778,83.9111111111111,7.2,13.5469848484849
rd_eppscqrk_kipkemoi_2024_scq,Social Communication Questionnaire,2.9,20.275,2.5,10.159297008547
rd_ppcsedsof_afable_2023,Center for Epidemiological Studies - Depression (CES-D) Scale in older Filipinos.,4.63636363636364,23.2727272727273,10.3333333333333,1.95151515151515
rd_ppcvdos_padconacns_jinbo_2019_dos,Duesseldorf Orthorexia Scale,12.6,71.5,4.5,7.85276377952756
riasec,"Holland Code (RIASEC) Test (IIP RIASEC Markers), administered with the Ten Item Personality Inventory and a 16-word vocabulary check-list",4.40643274853801,28.3070175438597,13.6081871345029,8.56294789081886
rmet_higgins_2022_aq,Autism Spectrum Quotient,9.89285714285714,54.75,16.5,5.8191168127901
rmet_higgins_2022_rmet,"The “Reading the Mind in the Eyes” Test Shows Poor Psychometric Properties in a Large, Demographically Representative U.S. Sample",22,132,8.33783783783784,10.1536363636364
rmet_higgins_2022_tas,Toronto Alexithymia Scale,10.6,60.7,18.4,6.35532075471698
rmet_higgins_2022_tom,Theory of Mind,14.4375,81.75,4.5,6.79560335497836
rosenberg_fadplus_goto2021,Rosenberg Self-Esteem Scale,9.4,42.5,6.5,2.76323404255319
rosenberg_selfesteem,Rosenberg Self-Esteem Scale,10.3,46.5,11,3.09107766990292
sapa_personality,SAPA-Project 696-item temperament item set (IPIP-based scales and the EPQ-R),5.31752873563218,30.132183908046,17.3333333333333,4.37636393032981
